MigVolatge,MigCurrent,TigVolatge,TigCurrent,Encoder,,,
0.168685,4.67412,2.121324,-0.179591,0,,,
0.079454,0.853,1.961898,-0.55888,0,,,
0.047586,0.947739,2.089439,-0.464057,0,,,
0.136817,1.326693,2.599602,-0.242806,0,,,
0.334399,3.600417,3.173536,-0.653702,0,,,
0.171871,1.579329,3.07788,0.199698,0,,,
0.076267,0.916159,2.28075,-0.337628,0,,,
0.111322,0.726682,2.025668,-1.127813,0,,,
0.108135,0.789841,2.089439,-0.590487,0,,,
0.101762,0.789841,2.089439,-0.622094,0,,,
0.082641,0.695103,2.312635,-0.464057,0,,,
0.117696,0.789841,2.248865,-0.590487,0,,,
0.069894,0.568785,2.21698,-0.748524,0,,,
0.089014,0.853,2.727143,-0.43245,0,,,
0.127256,0.916159,2.28075,-0.400843,0,,,
0.124069,1.010898,2.34452,-0.400843,0,,,
0.289783,0.695103,2.248865,-0.495665,0,,,
0.111322,0.88458,2.089439,-0.622094,0,,,
0.101762,0.916159,2.121324,-0.43245,0,,,
0.194179,1.863544,3.237306,0.357735,0,,,
0.038025,0.916159,2.089439,-0.464057,0,,,
0.079454,0.031933,3.396732,-0.495665,0,,,
0.041212,0.821421,2.025668,-0.55888,0,,,
0.057146,1.168795,2.440176,-0.242806,0,,,
0.053959,0.979318,2.248865,-0.369235,0,,,
0.111322,1.042477,2.153209,-0.369235,0,,,
0.226047,2.842509,7.222956,0.768631,0,,,
0.226047,0.789841,3.205421,-0.30602,0,,,
0.114509,0.821421,1.866242,-0.495665,0,,,
0.108135,0.758262,2.21698,-0.685309,0,,,
0.117696,0.758262,2.248865,-0.495665,0,,,
0.127256,0.853,2.34452,-0.369235,0,,,
0.095388,0.916159,2.472061,-0.369235,0,,,
0.127256,0.947739,2.408291,-0.211198,0,,,
0.165498,1.674067,2.472061,3.170794,0,,,
0.140003,0.726682,2.089439,-0.590487,0,,,
0.124069,0.316149,1.834357,-0.874954,0,,,
0.060333,0.853,2.248865,-0.495665,0,,,
0.07308,0.758262,2.025668,-0.527272,0,,,
0.076267,0.821421,4.002551,-0.55888,0,,,
0.120883,2.053021,3.237306,0.199698,0,,,
0.066707,0.821421,1.930013,-0.55888,0,,,
0.060333,0.916159,1.834357,-0.590487,0,,,
0.07308,1.200375,2.376406,-0.30602,0,,,
0.089014,1.231954,2.472061,-0.147983,0,,,
0.085828,5.810982,1.930013,-0.527272,0,,,
0.098575,1.010898,2.376406,-0.274413,0,,,
0.101762,0.758262,2.089439,-0.55888,0,,,
0.14319,0.600364,1.770587,-1.064598,0,,,
0.104948,0.474046,2.153209,-0.843346,0,,,
0.092201,0.758262,2.440176,-0.464057,0,,,
0.101762,0.916159,2.567717,0.705416,0,,,
0.095388,0.821421,2.185094,-0.527272,0,,,
0.114509,0.88458,2.34452,-0.43245,0,,,
0.14319,0.916159,2.21698,-0.400843,0,,,
0.117696,0.789841,2.089439,-0.527272,0,,,
0.37264,0.916159,2.503946,5.636171,0,,,
0.069894,1.042477,2.28075,-0.369235,0,,,
0.06352,0.505626,1.770587,-1.15942,0,,,
0.06352,0.88458,2.089439,-0.527272,0,,,
0.082641,1.48459,2.727143,0.073268,0,,,
0.038025,0.916159,1.961898,-0.495665,0,,,
0.047586,0.821421,1.930013,-0.653702,0,,,
0.066707,1.263534,2.440176,-0.242806,0,,,
0.057146,1.074057,2.472061,-0.179591,0,,,
0.14319,1.168795,2.472061,-0.242806,0,,,
0.13363,1.168795,2.599602,-0.116376,0,,,
0.104948,0.88458,2.248865,-0.938168,0,,,
0.104948,0.916159,2.153209,-0.527272,0,,,
0.280223,5.589925,5.022877,2.285786,0,,,
-0.012964,0.663523,2.21698,-0.495665,0,,,
0.104948,0.758262,2.185094,-0.464057,0,,,
0.101762,0.758262,1.993783,-0.55888,0,,,
0.092201,0.821421,2.376406,-0.43245,0,,,
0.168685,1.421431,3.173536,0.104876,0,,,
0.13363,1.51617,2.28075,-0.527272,0,,,
0.114509,1.042477,2.503946,-0.30602,0,,,
0.140003,2.368816,5.022877,1.084705,0,,,
0.095388,1.042477,2.440176,-0.30602,0,,,
0.069894,0.789841,1.930013,-0.622094,0,,,
0.079454,1.51617,2.727143,0.041661,0,,,
0.079454,3.884632,2.248865,1.590424,0,,,
0.025278,0.88458,2.21698,-0.43245,0,,,
0.018905,1.105636,2.34452,-0.30602,0,,,
0.079454,1.074057,2.21698,-0.242806,0,,,
0.140003,1.263534,2.631487,-0.179591,0,,,
0.108135,4.926756,2.089439,-0.527272,0,,,
0.277036,3.031986,4.863451,3.392045,0,,,
0.108135,0.947739,2.185094,-0.527272,0,,,
0.114509,0.947739,2.153209,-0.495665,0,,,
0.114509,-0.031226,2.408291,-0.590487,0,,,
0.13363,0.631944,2.185094,-0.43245,0,,,
0.101762,0.442467,1.387964,-0.874954,0,,,
0.175058,0.916159,2.248865,2.538646,0,,,
0.13363,0.979318,2.248865,-0.400843,0,,,
0.114509,0.726682,2.153209,-0.590487,0,,,
0.111322,0.916159,2.248865,-0.43245,0,,,
0.092201,1.042477,2.34452,-0.464057,0,,,
0.060333,0.600364,1.898128,-0.622094,0,,,
0.101762,0.600364,1.866242,-0.653702,0,,,
0.041212,3.000406,2.567717,2.665075,0,,,
0.050773,0.853,2.153209,-0.527272,0,,,
0.044399,0.821421,1.961898,-0.55888,0,,,
0.069894,1.263534,2.408291,-0.30602,0,,,
0.136817,1.989862,3.364847,0.231305,0,,,
0.146377,1.389852,2.918454,-0.021554,0,,,
0.117696,0.821421,2.28075,-0.464057,0,,,
0.104948,0.758262,2.025668,-0.590487,0,,,
0.095388,0.821421,2.21698,-0.400843,0,,,
0.146377,0.853,1.961898,-0.495665,0,,,
0.066707,0.537205,2.248865,0.104876,0,,,
0.127256,0.88458,2.312635,-0.464057,0,,,
0.085828,0.726682,2.185094,-0.495665,0,,,
0.104948,0.947739,2.153209,-0.464057,0,,,
0.117696,0.789841,2.057554,-0.495665,0,,,
0.114509,0.789841,2.121324,-0.55888,0,,,
0.13363,0.947739,2.34452,-0.30602,0,,,
0.095388,1.042477,2.312635,-0.369235,0,,,
0.079454,0.947739,2.248865,-0.337628,0,,,
0.06352,0.916159,2.121324,-0.43245,0,,,
0.095388,1.768806,2.121324,4.245445,0,,,
0.047586,0.821421,2.121324,-0.527272,0,,,
0.057146,0.695103,1.866242,-0.685309,0,,,
-0.00659,1.010898,2.153209,-0.116376,0,,,
0.089014,0.88458,2.408291,-0.274413,0,,,
0.130443,1.074057,2.503946,-0.527272,0,,,
0.114509,0.789841,2.025668,-0.464057,0,,,
0.130443,0.789841,1.961898,-0.55888,0,,,
0.117696,0.853,2.153209,-0.464057,0,,,
0.069894,0.947739,2.089439,-0.590487,0,,,
0.117696,0.88458,2.408291,-0.527272,0,,,
0.190992,0.821421,2.248865,-0.55888,0,,,
0.07308,0.663523,1.643046,-1.001383,0,,,
0.092201,0.916159,2.440176,-0.43245,0,,,
0.20374,0.821421,5.692466,-0.147983,0,,,
0.206926,1.358272,1.132883,-0.337628,0,,,
0.076267,0.821421,2.153209,-0.43245,0,,,
0.060333,0.758262,2.248865,5.509741,0,,,
0.108135,1.105636,2.185094,-0.400843,0,,,
0.079454,0.947739,2.089439,-0.55888,0,,,
0.050773,0.916159,2.121324,-0.337628,0,,,
0.044399,1.010898,2.153209,-0.43245,0,,,
0.034839,0.758262,2.057554,-0.622094,0,,,
0.006157,1.137216,2.34452,-0.242806,0,,,
0.076267,1.042477,3.715584,-0.30602,0,,,
-0.038458,0.979318,2.34452,-0.147983,0,,,
0.140003,1.421431,2.759028,-0.748524,0,,,
0.22286,0.821421,2.759028,-0.495665,0,,,
0.124069,0.821421,2.153209,-0.495665,0,,,
-0.162744,1.51617,8.211397,2.064535,0,,,
0.104948,0.916159,2.34452,-0.495665,0,,,
0.06352,0.979318,2.28075,-0.464057,0,,,
0.079454,1.010898,2.312635,-0.369235,0,,,
0.140003,7.516275,3.332962,-0.147983,0,,,
0.589344,3.916212,3.651814,1.116313,0,,,
0.187806,1.48459,2.822798,0.104876,0,,,
0.079454,0.916159,1.674931,-0.55888,0,,,
0.108135,0.979318,2.28075,-0.369235,0,,,
0.085828,0.663523,1.961898,-0.906561,0,,,
0.07308,0.853,2.089439,-0.43245,0,,,
0.050773,0.916159,2.025668,-0.464057,0,,,
0.028465,0.789841,2.248865,-0.55888,0,,,
0.006157,0.726682,1.930013,1.843283,0,,,
0.012531,1.358272,2.248865,-0.30602,0,,,
0.07308,1.137216,2.408291,-0.30602,0,,,
0.124069,1.137216,2.440176,-0.242806,0,,,
0.101762,1.105636,2.376406,-0.55888,0,,,
0.162311,1.642488,4.130092,0.29452,0,,,
0.159124,1.168795,2.503946,-0.211198,0,,,
0.136817,0.695103,1.993783,-0.590487,0,,,
0.120883,0.88458,2.21698,-0.590487,0,,,
0.104948,0.821421,2.185094,-0.622094,0,,,
0.079454,0.758262,2.312635,-1.127813,0,,,
0.006157,-0.694395,1.866242,4.340267,0,,,
0.14319,0.88458,2.153209,-0.43245,0,,,
0.251542,1.674067,4.066321,0.768631,0,,,
0.07308,0.758262,2.089439,-0.495665,0,,,
0.098575,0.979318,2.34452,-0.495665,0,,,
0.089014,0.537205,1.834357,-0.780131,0,,,
0.076267,0.853,2.089439,-0.590487,0,,,
0.06352,0.821421,1.930013,-0.55888,0,,,
0.079454,1.010898,2.121324,-0.400843,0,,,
0.044399,2.274078,2.248865,-0.337628,0,,,
0.060333,1.263534,2.34452,-0.274413,0,,,
0.066707,1.231954,2.472061,-0.179591,0,,,
0.104948,1.042477,2.34452,-0.337628,0,,,
0.092201,1.074057,2.34452,-0.369235,0,,,
0.120883,0.88458,2.185094,-0.495665,0,,,
0.190992,0.695103,2.376406,-0.495665,0,,,
0.124069,0.726682,2.121324,0.104876,0,,,
0.385388,3.568837,2.822798,0.041661,0,,,
0.117696,0.789841,2.28075,-0.43245,0,,,
0.101762,0.758262,2.248865,-0.590487,0,,,
0.069894,0.789841,2.950339,-0.30602,0,,,
0.149564,0.88458,2.185094,-0.43245,0,,,
0.092201,0.726682,2.21698,-0.211198,0,,,
0.098575,0.347728,1.387964,-0.874954,0,,,
0.069894,0.947739,2.21698,-0.464057,0,,,
0.197366,1.642488,3.14165,0.136483,0,,,
0.082641,4.832017,2.567717,-0.084769,0,,,
0.047586,0.947739,2.057554,-0.43245,0,,,
0.034839,0.821421,1.961898,-0.622094,0,,,
0.06352,0.695103,1.706816,-0.716917,0,,,
0.047586,1.737226,2.248865,-0.337628,0,,,
0.069894,1.200375,2.472061,0.484165,0,,,
0.095388,1.168795,2.408291,-0.147983,0,,,
0.175058,1.295113,3.93878,-0.053161,0,,,
0.197366,1.800385,4.289518,1.116313,0,,,
0.120883,1.326693,2.982224,-0.084769,0,,,
0.13363,0.726682,2.185094,-0.495665,0,,,
0.108135,0.821421,3.588043,-0.653702,0,,,
0.085828,0.916159,2.440176,-0.527272,0,,,
0.318465,4.547802,3.237306,0.863453,0,,,
0.127256,1.010898,2.376406,-0.43245,0,,,
0.155937,1.958283,3.269191,-0.053161,0,,,
0.117696,0.789841,2.121324,-0.527272,0,,,
0.092201,0.916159,2.248865,-0.43245,0,,,
0.095388,1.010898,2.376406,-0.337628,0,,,
0.060333,0.347728,2.025668,-0.55888,0,,,
0.079454,0.916159,3.109765,-0.55888,0,,,
0.124069,1.421431,2.503946,-0.211198,0,,,
0.034839,0.853,1.961898,-0.590487,0,,,
0.057146,0.821421,1.993783,-0.527272,0,,,
-0.089447,0.442467,1.993783,4.213838,0,,,
0.104948,1.610908,3.715584,0.262913,0,,,
0.136817,1.958283,4.289518,0.326128,0,,,
0.130443,1.042477,2.312635,-0.400843,0,,,
0.127256,0.821421,2.121324,-0.55888,0,,,
0.104948,0.758262,2.185094,-0.55888,0,,,
0.028465,-0.3786,4.161977,3.518475,0,,,
0.175058,0.947739,2.185094,-0.590487,0,,,
0.117696,0.88458,2.440176,-0.337628,0,,,
0.07308,0.853,2.472061,1.622031,0,,,
0.066707,1.010898,2.727143,2.317394,0,,,
0.069894,5.558346,1.356079,-1.633531,0,,,
0.190992,0.947739,2.663372,-0.116376,0,,,
0.101762,0.853,2.121324,-0.464057,0,,,
0.07308,0.789841,0.782146,-0.716917,0,,,
0.296157,5.210971,3.332962,1.337564,0,,,
0.057146,1.042477,2.34452,-0.369235,0,,,
0.002971,0.695103,6.776563,-0.116376,0,,,
0.015718,0.853,1.993783,-0.527272,0,,,
0.047586,1.105636,2.185094,-0.337628,0,,,
0.069894,1.295113,3.843125,-0.274413,0,,,
0.076267,1.358272,2.408291,-0.053161,0,,,
0.127256,1.074057,2.248865,-0.30602,0,,,
0.114509,0.916159,2.248865,-0.400843,0,,,
0.111322,0.695103,2.185094,-0.464057,0,,,
0.111322,0.789841,2.185094,-0.55888,0,,,
0.098575,0.663523,2.057554,-0.495665,0,,,
0.057146,0.600364,2.408291,-0.685309,0,,,
0.127256,1.010898,2.535832,-0.337628,0,,,
0.296157,2.558293,5.851892,1.969712,0,,,
0.120883,0.947739,2.535832,-0.43245,0,,,
0.111322,0.947739,2.089439,-0.274413,0,,,
0.226047,2.210919,4.034436,0.610594,0,,,
0.076267,0.695103,2.185094,-0.748524,0,,,
0.095388,1.010898,2.21698,-0.495665,0,,,
0.331212,3.474099,2.535832,0.041661,0,,,
0.098575,0.789841,1.802472,-0.55888,0,,,
0.066707,5.179392,2.121324,-0.495665,0,,,
0.047586,0.947739,1.802472,-0.495665,0,,,
0.060333,0.600364,1.738702,-0.874954,0,,,
0.053959,1.231954,2.34452,-0.116376,0,,,
0.07308,2.084601,2.408291,-0.369235,0,,,
0.098575,1.010898,2.34452,-0.337628,0,,,
0.095388,1.010898,2.631487,1.653638,0,,,
0.104948,0.979318,2.248865,-0.369235,0,,,
0.095388,0.88458,2.28075,-0.400843,0,,,
0.117696,1.263534,2.982224,-0.053161,0,,,
0.114509,0.979318,2.440176,-0.590487,0,,,
0.098575,0.853,2.567717,0.136483,0,,,
0.127256,0.568785,2.185094,-0.748524,0,,,
0.098575,0.916159,2.408291,-0.369235,0,,,
0.43319,3.663576,3.14165,-0.053161,0,,,
0.085828,0.916159,2.408291,-0.337628,0,,,
0.057146,0.663523,1.866242,-0.622094,0,,,
0.194179,0.695103,2.535832,-0.527272,0,,,
0.200553,2.431975,3.651814,0.705416,0.875824,,,
0.066707,0.789841,2.057554,-0.527272,0.875824,,,
0.095388,0.916159,2.057554,-0.464057,0.875824,,,
0.06352,0.88458,1.961898,-0.495665,0.875824,,,
0.018905,0.631944,1.802472,-0.685309,0.875824,,,
0.022091,1.168795,2.408291,-0.30602,0.875824,,,
0.089014,1.263534,2.472061,-0.084769,0.875824,,,
0.089014,1.168795,2.663372,-0.053161,0.875824,,,
0.127256,1.074057,2.34452,-0.30602,0.875824,,,
0.127256,1.010898,2.34452,-0.369235,0.875824,,,
0.245168,0.916159,2.21698,-0.369235,0.875824,,,
0.28341,2.937247,4.098206,1.432387,0.875824,,,
0.124069,0.789841,1.674931,-0.527272,0.875824,,,
0.095388,0.853,2.185094,-0.464057,0.875824,,,
0.076267,0.789841,2.057554,-0.811739,0.875824,,,
0.117696,1.010898,2.503946,-0.274413,0.875824,,,
0.315278,1.863544,4.480829,0.673809,0.875824,,,
0.155937,0.474046,1.834357,-0.653702,0.875824,,,
0.095388,0.947739,2.312635,-0.369235,0.875824,,,
0.104948,0.947739,2.312635,-0.369235,0.875824,,,
0.098575,0.979318,2.34452,-0.274413,0.875824,,,
0.790113,1.863544,3.428617,-0.938168,0.875824,,,
0.930332,1.421431,2.535832,-0.179591,1.253161,,,
0.74231,1.231954,3.237306,-1.191028,1.253161,,,
0.917585,0.663523,3.14165,-1.443887,1.253161,,,
0.458684,1.074057,3.109765,-1.15942,1.253161,,,
0.391761,1.579329,2.727143,-0.748524,1.253161,,,
0.796486,2.179339,2.727143,1.558816,1.253161,,,
1.127914,0.031933,3.396732,-1.001383,1.253161,,,
0.637146,0.916159,6.904104,1.716853,1.253161,,,
1.236266,0.505626,2.567717,-0.874954,1.253161,,,
1.233079,0.126672,1.579276,-1.096205,1.253161,,,
1.127914,0.316149,1.643046,-0.211198,1.253161,,,
1.233079,0.126672,1.132883,-1.570316,1.253161,,,
1.274508,-0.062805,1.961898,-1.412279,1.253161,,,
1.494398,-1.136508,1.961898,-1.917998,1.253161,,,
1.860881,-1.073349,0,-1.570316,1.253161,,,
2.230551,-2.210211,0.782146,-1.949605,1.253161,,,
2.574726,-1.957575,0.845916,-1.949605,1.253161,,,
2.65121,-3.252335,0.782146,-2.234072,1.253161,,,
3.228022,-0.820713,3.109765,-1.601924,0.866111,,,
3.725165,-2.241791,2.185094,-1.823176,0.866111,,,
3.661428,-1.831257,1.898128,-2.613361,0.866111,,,
3.693297,-2.683904,1.706816,-1.759961,0.866111,,,
4.107582,-1.389144,1.260424,-1.601924,0.866111,,,
0.745497,-2.147052,1.866242,-1.191028,0.866111,,,
1.47209,-2.683904,1.515505,-1.443887,0.866111,,,
1.908683,-2.999699,1.515505,-1.665139,0.866111,,,
5.277141,-2.999699,1.866242,-1.191028,0.866111,,,
5.127361,-2.999699,1.324194,-0.780131,0.866111,,,
5.117801,-3.094437,1.643046,-1.380672,0.866111,,,
4.996702,-2.715483,0,-1.096205,0.866111,,,
5.267581,-3.062858,0.208212,-0.938168,0.866111,,,
5.430108,-3.157596,0.176327,-0.843346,0.866111,,,
5.681866,-3.031278,0.048786,-0.938168,0.866111,,,
8.052853,-3.094437,1.866242,-0.179591,0.866111,,,
7.593952,-2.652324,0.68649,0.136483,0.866111,,,
9.525159,-2.683904,3.460502,0.199698,0.866111,,,
9.082192,-2.652324,1.387964,-0.30602,0.866111,,,
10.025488,-2.30495,3.651814,0.926668,0.866111,,,
10.376037,-2.241791,3.492388,0.515772,0.866111,,,
9.767356,-2.336529,2.025668,-0.053161,0.866111,,,
11.070762,-1.862837,2.057554,0.673809,1.32656,,,
11.297025,8.400501,2.025668,0.610594,1.32656,,,
7.762853,-1.483883,2.121324,0.768631,1.32656,,,
5.446042,-1.104929,2.918454,1.116313,1.32656,,,
4.20956,-0.915452,2.759028,0.863453,1.32656,,,
9.142742,-0.347021,3.14165,1.622031,1.32656,,,
11.131311,-0.315441,2.854684,1.400779,1.32656,,,
11.78142,-0.094385,3.364847,1.14792,1.32656,,,
11.083509,-0.441759,3.651814,0.800239,1.32656,,,
10.127466,-0.347021,2.918454,1.14792,1.32656,,,
10.627795,0.189831,2.918454,0.895061,1.32656,,,
11.32252,0.063513,3.301076,1.02149,1.32656,,,
11.867464,0.442467,3.109765,0.989883,1.32656,,,
16.28757,1.358272,4.990992,1.179527,1.32656,,,
15.283724,1.737226,2.950339,1.14792,1.32656,,,
16.781525,1.168795,3.492388,1.242742,1.32656,,,
17.661085,1.831965,3.588043,1.305957,1.32656,,,
17.457129,2.14776,3.588043,1.27435,1.32656,,,
15.921086,2.810929,3.237306,1.242742,1.32656,,,
17.230865,1.768806,3.01411,0.989883,0.865858,,,
14.515703,2.495134,3.588043,1.400779,0.865858,,,
15.924273,0.88458,7.478038,0.136483,0.865858,,,
17.049217,2.210919,2.759028,0.547379,0.865858,,,
9.681313,3.347781,4.098206,1.716853,0.865858,,,
11.513728,3.126724,3.460502,1.116313,0.865858,,,
14.126912,3.158304,3.07788,1.116313,0.865858,,,
15.972075,3.031986,3.109765,4.087408,0.865858,,,
16.3768,2.368816,2.663372,0.547379,0.865858,,,
16.313064,3.158304,4.576484,0.642202,0.865858,,,
15.121197,1.137216,3.588043,0.768631,0.865858,,,
15.255043,3.063565,3.619928,0.737024,0.865858,,,
15.825482,2.968827,3.492388,0.610594,0.865858,,,
16.402295,4.137268,4.257632,2.917934,0.865858,,,
19.009105,2.810929,2.982224,0.326128,0.865858,,,
18.199656,2.810929,2.312635,0.231305,0.865858,,,
18.977237,2.77935,2.34452,0.231305,0.865858,,,
19.544489,2.684611,2.248865,0.168091,0.865858,,,
