MigVolatge,MigCurrent,TigVolatge,TigCurrent,Encoder,,,,,
0.082641,1.389852,2.408291,1.527209,0,,,,,
0.076267,1.326693,2.21698,-0.716917,0,,,,,
0.041212,1.137216,2.312635,-0.653702,0,,,,,
0.028465,1.074057,2.21698,-0.874954,0,,,,,
-0.003403,1.137216,2.057554,1.211135,0,,,,,
0.022091,1.295113,2.025668,-0.685309,0,,,,,
0.034839,1.358272,1.961898,-0.716917,0,,,,,
0.050773,1.610908,2.34452,-0.495665,0,,,,,
0.07308,3.568837,2.248865,-0.622094,0,,,,,
0.124069,1.51617,2.21698,-0.527272,0,,,,,
0.092201,1.547749,2.376406,-0.622094,0,,,,,
0.092201,1.421431,2.440176,-0.55888,0,,,,,
0.098575,1.200375,2.28075,-0.685309,0,,,,,
0.079454,1.421431,2.440176,-0.685309,0,,,,,
0.079454,1.231954,2.312635,-0.843346,0,,,,,
0.076267,1.200375,2.34452,-0.780131,0,,,,,
0.076267,1.295113,2.503946,-0.685309,0,,,,,
0.092201,2.021442,2.472061,-0.590487,0,,,,,
0.127256,1.326693,2.248865,-0.55888,0,,,,,
0.140003,1.453011,2.599602,1.716853,0,,,,,
0.296157,1.642488,2.535832,-0.337628,0,,,,,
0.089014,1.895124,3.588043,0.326128,0,,,,,
0.305717,3.41094,3.683699,0.958276,0,,,,,
0.050773,1.263534,1.961898,-0.748524,0,,,,,
0.006157,1.421431,2.248865,-0.55888,0,,,,,
0.028465,1.831965,2.025668,-0.685309,0,,,,,
0.047586,1.326693,1.993783,-0.811739,0,,,,,
0.057146,1.768806,2.472061,0.357735,0,,,,,
0.07308,1.579329,2.440176,-0.495665,0,,,,,
0.114509,1.579329,2.440176,-0.274413,0,,,,,
0.66264,1.768806,2.535832,-0.242806,0,,,,,
0.089014,1.168795,2.153209,-0.780131,0,,,,,
0.06352,1.326693,2.376406,-0.622094,0,,,,,
0.089014,1.231954,2.312635,0.484165,0,,,,,
0.146377,1.51617,2.376406,-0.55888,0,,,,,
0.101762,1.200375,2.28075,-0.748524,0,,,,,
0.082641,1.042477,2.28075,-0.811739,0,,,,,
0.114509,1.48459,2.567717,-0.495665,0,,,,,
0.104948,1.358272,2.025668,-0.590487,0,,,,,
0.114509,0.979318,1.834357,-0.906561,0,,,,,
0.076267,1.200375,5.851892,0.800239,0,,,,,
0.060333,1.389852,2.34452,-0.590487,0,,,,,
0.044399,1.389852,2.440176,-0.590487,0,,,,,
0.079454,1.295113,2.089439,-0.748524,0,,,,,
0.034839,1.168795,2.057554,3.139186,0,,,,,
0.034839,1.421431,2.153209,-0.653702,0,,,,,
0.034839,1.547749,2.28075,-0.55888,0,,,,,
-0.095821,7.263639,4.927222,-1.28585,0,,,,,
0.066707,1.737226,2.408291,-0.369235,0,,,,,
0.082641,1.453011,2.376406,-0.495665,0,,,,,
0.069894,1.453011,2.472061,-0.464057,0,,,,,
0.117696,1.51617,2.631487,-0.495665,0,,,,,
0.092201,1.326693,2.312635,-0.653702,0,,,,,
0.095388,1.263534,2.408291,0.104876,0,,,,,
0.098575,1.453011,2.472061,-0.622094,0,,,,,
0.108135,2.968827,2.440176,-0.748524,0,,,,,
0.07308,1.263534,2.376406,-0.685309,0,,,,,
0.089014,1.389852,2.567717,-0.495665,0,,,,,
0.098575,1.263534,2.185094,-0.590487,0,,,,,
0.07308,1.231954,2.312635,-0.685309,0,,,,,
0.098575,1.295113,2.312635,-0.590487,0,,,,,
0.031652,1.010898,2.057554,5.604563,0,,,,,
0.089014,1.326693,2.185094,-0.685309,0,,,,,
0.034839,1.358272,2.631487,-0.622094,0,,,,,
0.716816,2.242498,2.727143,-0.116376,0,,,,,
0.057146,1.389852,2.089439,-0.653702,0,,,,,
0.053959,4.958335,5.022877,-0.590487,0,,,,,
0.006157,1.610908,2.408291,-0.527272,0,,,,,
0.076267,1.642488,2.567717,-0.527272,0,,,,,
0.117696,1.51617,2.34452,-0.55888,0,,,,,
0.082641,1.705647,2.663372,-0.337628,0,,,,,
0.130443,1.200375,2.057554,-0.716917,0,,,,,
0.162311,1.768806,4.257632,-2.86622,0,,,,,
0.114509,1.263534,2.34452,-0.780131,0,,,,,
0.101762,1.326693,2.503946,-0.811739,0,,,,,
0.101762,1.326693,2.472061,-0.622094,0,,,,,
0.089014,1.453011,2.695258,-0.43245,0,,,,,
0.066707,1.453011,2.472061,-0.527272,0,,,,,
0.066707,0.505626,1.643046,3.739727,0,,,,,
0.095388,1.389852,2.567717,-0.590487,0,,,,,
0.047586,0.442467,5.150418,-0.843346,0,,,,,
0.101762,1.674067,2.982224,-0.369235,0,,,,,
0.066707,1.263534,2.121324,-0.780131,0,,,,,
0.07308,3.41094,2.34452,-0.748524,0,,,,,
0.028465,1.295113,2.089439,-0.685309,0,,,,,
0.009344,1.358272,1.961898,-0.590487,0,,,,,
0.028465,1.547749,2.440176,-0.464057,0,,,,,
0.009344,1.579329,2.790913,-0.495665,0,,,,,
0.060333,1.547749,2.440176,-0.464057,0,,,,,
0.104948,1.453011,2.34452,0.389342,0,,,,,
0.114509,1.51617,2.248865,-0.495665,0,,,,,
0.108135,1.200375,2.248865,-0.748524,0,,,,,
0.14319,1.231954,2.21698,-0.716917,0,,,,,
0.13363,1.326693,2.34452,-0.685309,0,,,,,
-0.009777,0.758262,5.915663,-0.811739,0,,,,,
0.085828,1.231954,2.376406,-0.685309,0,,,,,
0.022091,1.295113,2.503946,-0.653702,0,,,,,
0.104948,1.48459,2.759028,-0.464057,0,,,,,
0.101762,1.295113,2.28075,-0.590487,0,,,,,
0.092201,1.326693,2.376406,5.667778,0,,,,,
0.085828,1.48459,2.376406,-0.527272,0,,,,,
0.069894,1.358272,2.376406,-0.590487,0,,,,,
0.085828,1.421431,2.153209,1.084705,0,,,,,
0.060333,1.421431,2.057554,-0.685309,0,,,,,
0.060333,1.295113,2.025668,-0.811739,0,,,,,
0.015718,1.389852,2.121324,-0.622094,0,,,,,
0.018905,1.674067,2.408291,-0.400843,0,,,,,
0.015718,1.48459,2.28075,-0.464057,0,,,,,
0.076267,1.51617,2.408291,-0.464057,0,,,,,
0.089014,1.579329,2.440176,-0.337628,0,,,,,
0.117696,1.610908,2.025668,-0.653702,0,,,,,
0.117696,1.295113,2.21698,-0.622094,0,,,,,
0.111322,1.421431,2.790913,-0.590487,0,,,,,
0.098575,1.326693,2.34452,-0.748524,0,,,,,
0.146377,1.389852,2.822798,-0.622094,0,,,,,
0.098575,1.389852,2.376406,-0.874954,0,,,,,
0.044399,3.095145,2.312635,-0.811739,0,,,,,
0.098575,1.358272,2.727143,-0.55888,0,,,,,
0.095388,1.326693,2.312635,-0.55888,0,,,,,
0.076267,1.168795,2.121324,-0.716917,0,,,,,
0.095388,1.610908,2.727143,5.004023,0,,,,,
0.069894,1.200375,2.025668,-0.716917,0,,,,,
0.057146,1.231954,2.185094,-0.685309,0,,,,,
0.060333,1.358272,2.248865,-0.622094,0,,,,,
0.057146,1.421431,1.993783,5.952245,0,,,,,
0.066707,0.947739,2.057554,-0.590487,0,,,,,
0.028465,1.51617,2.28075,-0.55888,0,,,,,
0.028465,1.610908,2.28075,-0.55888,0,,,,,
0.053959,1.737226,2.376406,-0.622094,0,,,,,
0.079454,1.421431,2.025668,-0.55888,0,,,,,
0.359893,3.221463,2.663372,-0.843346,0,,,,,
0.114509,1.263534,2.918454,-0.874954,0,,,,,
0.079454,1.231954,2.312635,-0.780131,0,,,,,
0.101762,1.231954,2.440176,-0.716917,0,,,,,
0.092201,1.137216,2.185094,-0.780131,0,,,,,
0.085828,1.263534,2.376406,-0.716917,0,,,,,
0.076267,1.421431,2.376406,-0.685309,0,,,,,
0.079454,1.326693,2.503946,-0.55888,0,,,,,
0.114509,1.358272,2.440176,-0.495665,0,,,,,
0.130443,1.263534,2.21698,-0.653702,0,,,,,
0.089014,1.768806,2.567717,-0.464057,0,,,,,
0.050773,1.389852,3.970666,-0.464057,0,,,,,
0.07308,1.51617,2.472061,-0.527272,0,,,,,
0.076267,1.358272,2.121324,-0.685309,0,,,,,
0.047586,1.326693,2.185094,-0.685309,0,,,,,
0.060333,1.389852,2.057554,-0.685309,0,,,,,
0.022091,1.547749,2.057554,0.104876,0,,,,,
0.002971,1.642488,2.472061,-0.400843,0,,,,,
0.082641,1.453011,2.472061,-0.811739,0,,,,,
0.079454,1.48459,2.34452,-0.527272,0,,,,,
0.095388,1.389852,2.376406,-0.55888,0,,,,,
0.28341,1.737226,2.440176,3.075971,0,,,,,
0.066707,1.168795,2.21698,-0.811739,0,,,,,
0.07308,1.200375,2.472061,-0.748524,0,,,,,
0.423629,4.263586,3.843125,1.748461,0,,,,,
0.104948,1.453011,2.34452,-0.590487,0,,,,,
0.060333,1.358272,2.376406,-0.685309,0,,,,,
0.120883,1.389852,2.440176,-0.811739,0,,,,,
0.092201,1.200375,2.153209,-0.337628,0,,,,,
0.130443,1.453011,2.440176,-0.527272,0,,,,,
0.114509,1.263534,2.057554,-0.685309,0,,,,,
0.066707,1.358272,2.408291,-0.590487,0,,,,,
0.066707,1.421431,2.312635,-0.622094,0,,,,,
0.057146,1.326693,2.121324,-0.622094,0,,,,,
0.028465,1.295113,2.025668,-0.748524,0,,,,,
0.012531,1.358272,2.057554,-0.653702,0,,,,,
0.009344,1.358272,2.34452,-0.622094,0,,,,,
0.031652,1.674067,2.34452,-0.495665,0,,,,,
0.831541,1.768806,2.376406,-0.622094,0,,,,,
0.076267,1.48459,2.312635,0.357735,0,,,,,
0.108135,1.48459,2.408291,-0.527272,0,,,,,
0.092201,1.105636,1.961898,-0.843346,0,,,,,
0.120883,1.231954,2.886569,-0.653702,0,,,,,
0.13363,1.389852,2.153209,-0.590487,0,,,,,
0.104948,1.231954,2.440176,-0.716917,0,,,,,
0.108135,1.295113,2.440176,-0.685309,0,,,,,
0.089014,1.358272,2.376406,-0.590487,0,,,,,
0.114509,1.263534,2.440176,-0.590487,0,,,,,
0.127256,1.547749,2.472061,-0.400843,0,,,,,
0.111322,1.326693,2.312635,-0.590487,0,,,,,
0.015718,0.758262,1.674931,-1.127813,0,,,,,
0.089014,1.421431,2.28075,-0.653702,0,,,,,
0.060333,1.453011,2.376406,-0.590487,0,,,,,
0.057146,1.358272,2.153209,-0.653702,0,,,,,
0.06352,1.705647,2.057554,-0.780131,0,,,,,
0.044399,1.326693,2.025668,-0.748524,0,,,,,
0.028465,1.358272,2.089439,-0.622094,0,,,,,
0.041212,1.579329,2.440176,-0.55888,0,,,,,
0.060333,1.737226,2.567717,-0.369235,0,,,,,
0.076267,3.347781,2.472061,-0.495665,0,,,,,
0.101762,1.610908,2.663372,-0.369235,0,,,,,
0.108135,1.51617,2.472061,-0.55888,0,,,,,
0.085828,1.421431,2.312635,-0.685309,0,,,,,
0.069894,1.421431,2.472061,-0.527272,0,,,,,
0.082641,1.358272,2.440176,-0.780131,0,,,,,
0.053959,1.105636,2.408291,-0.716917,0,,,,,
0.082641,1.263534,2.440176,-0.653702,0,,,,,
0.079454,1.421431,2.503946,-0.527272,0,,,,,
0.117696,1.326693,2.185094,-0.685309,0,,,,,
0.140003,1.168795,2.28075,-0.685309,0,,,,,
0.108135,1.453011,3.205421,-0.653702,0,,,,,
0.066707,1.51617,2.440176,0.926668,0,,,,,
0.066707,1.358272,2.21698,-0.622094,0,,,,,
0.053959,1.326693,2.21698,-0.622094,0,,,,,
0.022091,1.295113,2.025668,-0.685309,0,,,,,
0.015718,1.358272,2.121324,-0.748524,0,,,,,
0.009344,1.326693,2.057554,-0.590487,0,,,,,
0.041212,1.768806,2.950339,-0.495665,0,,,,,
0.06352,1.768806,2.759028,-0.211198,0,,,,,
0.098575,2.084601,2.472061,-0.495665,0,,,,,
0.124069,1.453011,2.408291,-0.55888,0,,,,,
0.018905,1.231954,2.185094,-0.590487,0,,,,,
0.101762,1.579329,2.503946,-0.43245,0,,,,,
0.079454,1.389852,2.535832,-0.590487,0,,,,,
0.108135,1.358272,3.205421,-0.685309,0,,,,,
0.082641,1.263534,2.472061,-0.843346,0,,,,,
0.076267,1.263534,2.312635,-0.685309,0,,,,,
0.07308,1.421431,2.567717,-0.464057,0,,,,,
0.095388,1.231954,2.248865,-0.622094,0,,,,,
0.098575,1.389852,2.503946,-0.495665,0,,,,,
0.066707,1.421431,2.376406,-0.55888,0,,,,,
0.06352,1.358272,2.408291,-0.622094,0,,,,,
0.060333,1.295113,2.121324,-0.748524,0,,,,,
0.034839,1.326693,2.376406,-0.653702,0,,,,,
0.006157,1.295113,2.121324,-0.622094,0,,,,,
0.022091,5.526766,2.089439,-0.716917,0,,,,,
0.028465,1.358272,2.121324,-0.211198,0,,,,,
0.015718,1.610908,2.376406,-0.464057,0,,,,,
0.053959,1.326693,2.599602,1.179527,0,,,,,
0.111322,1.768806,2.567717,-0.242806,0,,,,,
0.114509,1.547749,2.472061,-0.43245,0,,,,,
0.124069,1.674067,2.312635,-0.116376,0,,,,,
0.127256,1.263534,2.950339,-0.811739,0,,,,,
0.111322,1.358272,2.440176,-0.590487,0,,,,,
0.104948,1.51617,2.376406,-0.716917,0,,,,,
0.111322,1.358272,2.089439,-0.843346,0,,,,,
0.095388,1.200375,2.34452,-0.685309,0,,,,,
0.057146,0.916159,2.153209,-1.032991,0,,,,,
0.104948,1.358272,2.312635,-0.464057,0,,,,,
0.108135,1.453011,2.440176,-0.495665,0,,,,,
0.07308,1.231954,2.21698,-0.748524,0,,,,,
0.057146,1.389852,2.408291,-0.590487,0,,,,,
0.047586,1.421431,2.34452,-0.590487,0,,,,,
-0.070326,0.916159,1.866242,-0.938168,0,,,,,
0.038025,1.326693,2.121324,-0.780131,0,,,,,
0.006157,2.179339,1.930013,-0.716917,0,,,,,
0.025278,1.358272,2.089439,-0.685309,0,,,,,
-0.0767,0.726682,3.205421,3.834549,0,,,,,
0.053959,1.768806,2.535832,-0.337628,0,,,,,
0.130443,1.705647,2.790913,1.432387,0,,,,,
0.098575,1.421431,2.28075,-0.622094,0,,,,,
0.117696,5.495187,2.376406,-0.43245,0,,,,,
0.101762,1.358272,2.440176,-0.527272,0,,,,,
0.14319,1.358272,2.376406,-0.716917,0,,,,,
0.101762,1.358272,2.408291,-0.716917,0,,,,,
0.104948,1.295113,2.567717,-0.780131,0,,,,,
0.050773,1.168795,2.248865,-0.622094,0,,,,,
0.057146,1.263534,2.440176,0.831846,0,,,,,
0.095388,1.358272,2.376406,-1.127813,0,,,,,
0.092201,1.168795,2.34452,-0.716917,0,,,,,
0.085828,1.231954,2.21698,-0.653702,0,,,,,
0.047586,1.358272,2.440176,-0.55888,0,,,,,
0.057146,1.263534,2.21698,-0.590487,0,,,,,
0.047586,1.358272,2.472061,-0.685309,0,,,,,
0.044399,1.295113,2.057554,-0.716917,0,,,,,
0.057146,1.200375,1.930013,-0.938168,0,,,,,
0.076267,1.48459,6.170744,-0.811739,0,,,,,
0.022091,1.642488,2.376406,-0.495665,0,,,,,
0.038025,1.610908,2.34452,-0.43245,0,,,,,
0.092201,1.610908,2.472061,-0.55888,0,,,,,
0.104948,1.389852,2.312635,-0.653702,0,,,,,
0.13363,1.074057,2.631487,-0.179591,0,,,,,
0.079454,1.295113,2.34452,-0.622094,0,,,,,
0.095388,1.200375,2.376406,-0.716917,0,,,,,
0.098575,1.326693,2.185094,-0.780131,0,,,,,
0.069894,1.231954,2.34452,-0.780131,0,,,,,
0.082641,1.326693,2.34452,-0.685309,0,,,,,
0.111322,1.389852,2.472061,-0.622094,0,,,,,
0.13363,1.51617,2.472061,-0.464057,0,,,,,
0.108135,1.358272,2.408291,-0.748524,0,,,,,
0.124069,1.579329,2.663372,-0.369235,0,,,,,
0.076267,1.453011,2.472061,-0.464057,0,,,,,
0.095388,1.547749,5.373614,-0.748524,0,,,,,
0.089014,3.126724,2.121324,1.14792,0,,,,,
0.050773,1.358272,2.121324,-0.622094,0,,,,,
0.018905,1.295113,2.025668,-0.685309,0,,,,,
0.022091,1.295113,2.153209,-0.716917,0,,,,,
0.018905,1.642488,2.408291,-0.400843,0,,,,,
0.047586,1.642488,2.759028,-0.30602,0,,,,,
0.095388,1.295113,2.185094,-0.653702,0,,,,,
0.082641,1.547749,2.567717,-0.337628,0,,,,,
0.124069,1.800385,2.918454,-0.116376,0,,,,,
0.079454,1.168795,2.153209,-1.001383,0,,,,,
0.108135,1.231954,2.185094,-0.843346,0,,,,,
0.108135,1.200375,2.312635,-0.874954,0,,,,,
0.076267,1.137216,2.312635,-0.716917,0,,,,,
0.095388,1.358272,2.472061,-0.685309,0,,,,,
0.079454,1.48459,2.472061,-0.590487,0,,,,,
0.162311,5.210971,2.727143,-0.400843,0,,,,,
0.101762,1.358272,2.535832,-0.622094,0,,,,,
0.07308,1.358272,2.472061,-0.527272,0,,,,,
0.069894,1.831965,2.057554,-0.242806,0,,,,,
0.092201,1.421431,2.312635,-0.590487,0,,,,,
0.07308,1.200375,1.993783,-0.906561,0,,,,,
0.031652,2.842509,2.248865,-0.653702,0,,,,,
0.047586,1.421431,2.089439,-0.653702,0,,,,,
0.015718,1.295113,2.089439,-0.685309,0,,,,,
-0.127689,6.789946,1.802472,-1.349065,0,,,,,
0.053959,1.610908,2.440176,-0.464057,0,,,,,
0.117696,1.421431,2.408291,-0.55888,0,,,,,
0.108135,1.547749,2.535832,-0.43245,0,,,,,
0.200553,1.642488,2.503946,-0.43245,0,,,,,
0.095388,1.295113,2.472061,0.357735,0,,,,,
0.117696,1.358272,2.440176,-0.653702,0,,,,,
0.098575,1.358272,2.472061,-0.716917,0,,,,,
0.14319,1.200375,2.248865,-0.748524,0,,,,,
0.092201,1.231954,1.866242,-0.685309,0,,,,,
0.047586,3.41094,2.472061,-0.622094,0,,,,,
0.130443,3.347781,2.153209,-0.527272,0,,,,,
0.053959,1.263534,2.376406,-0.622094,0,,,,,
0.079454,1.263534,2.121324,-0.653702,0,,,,,
0.114509,4.074109,2.854684,-0.906561,0,,,,,
0.117696,1.295113,0,-1.191028,0,,,,,
0.057146,1.547749,2.472061,-0.906561,0,,,,,
0.044399,0.947739,2.185094,-0.55888,0,,,,,
0.194179,2.305657,1.866242,-1.127813,0,,,,,
0.015718,1.263534,2.089439,-0.685309,0,,,,,
0.018905,1.48459,2.312635,-0.55888,0,,,,,
0.057146,1.547749,2.472061,-0.464057,0,,,,,
0.082641,1.547749,2.376406,-0.43245,0,,,,,
0.127256,1.674067,2.599602,-0.30602,0,,,,,
0.114509,1.295113,2.21698,-0.653702,0,,,,,
0.101762,6.000459,2.663372,2.633468,0,,,,,
0.111322,1.358272,2.440176,-0.685309,0,,,,,
0.101762,1.48459,2.535832,-0.685309,0,,,,,
0.092201,1.137216,2.408291,-0.527272,0,,,,,
0.079454,1.263534,2.34452,-0.716917,0,,,,,
0.092201,1.105636,2.503946,-0.622094,0,,,,,
0.114509,1.421431,2.248865,-0.337628,0,,,,,
0.120883,1.295113,2.440176,-0.590487,0,,,,,
0.089014,1.421431,2.408291,-0.55888,0,,,,,
0.076267,2.021442,2.408291,-0.527272,0,,,,,
0.076267,1.51617,2.248865,-0.464057,0,,,,,
-0.137249,1.200375,2.089439,-0.590487,0,,,,,
0.044399,3.537258,2.089439,-0.716917,0,,,,,
0.022091,1.358272,1.898128,-0.843346,0,,,,,
0.047586,1.389852,2.153209,-0.622094,0,,,,,
0.018905,3.884632,2.34452,-0.590487,0,,,,,
0.060333,1.705647,2.631487,-0.369235,0,,,,,
0.095388,1.453011,2.440176,-0.369235,0,,,,,
0.117696,1.421431,2.312635,-0.55888,0,,,,,
0.120883,1.800385,2.822798,-0.147983,0,,,,,
0.098575,1.358272,2.408291,-0.527272,0,,,,,
0.079454,1.042477,2.376406,-0.748524,0,,,,,
0.085828,1.295113,2.34452,-0.685309,0,,,,,
0.104948,1.168795,2.185094,-0.748524,0,,,,,
0.07308,1.231954,2.376406,-0.527272,0,,,,,
0.066707,6.000459,2.727143,-0.43245,0,,,,,
0.089014,6.758367,2.185094,-0.748524,0,,,,,
0.152751,1.51617,2.472061,-0.43245,0,,,,,
0.095388,1.263534,2.185094,-0.780131,0,,,,,
0.079454,0.947739,2.089439,-0.653702,0,,,,,
0.06352,1.326693,2.185094,-0.653702,0,,,,,
0.06352,1.263534,2.121324,-0.748524,0,,,,,
0.053959,4.895176,2.21698,-0.590487,0,,,,,
0.066707,1.326693,2.025668,-0.685309,0,,,,,
0.044399,1.263534,1.930013,-0.780131,0,,,,,
0.050773,3.316201,2.408291,-0.464057,0,,,,,
0.060333,1.579329,2.440176,-0.495665,0,,,,,
0.117696,1.579329,2.185094,-0.43245,0,,,,,
0.114509,1.547749,2.472061,-0.43245,0,,,,,
0.140003,1.295113,2.21698,-0.653702,0,,,,,
0.14319,8.716296,5.756237,-1.15942,0,,,,,
0.098575,1.295113,2.440176,-0.43245,0,,,,,
0.098575,1.295113,2.408291,-0.716917,0,,,,,
0.092201,1.200375,2.34452,-0.685309,0,,,,,
0.076267,1.074057,2.408291,-0.780131,0,,,,,
0.066707,1.326693,2.440176,-0.495665,0,,,,,
0.104948,1.263534,2.34452,-0.685309,0,,,,,
0.095388,1.137216,2.34452,-0.30602,0,,,,,
0.092201,1.358272,2.408291,-0.590487,0,,,,,
0.069894,1.295113,2.472061,-0.716917,0,,,,,
0.076267,1.326693,2.21698,2.159357,0,,,,,
0.079454,1.263534,2.121324,-0.685309,0,,,,,
0.06352,1.48459,2.312635,-0.55888,0,,,,,
0.034839,0.947739,2.057554,-0.622094,0,,,,,
0.044399,1.326693,2.025668,-0.685309,0,,,,,
0.025278,1.547749,2.34452,-0.843346,0,,,,,
0.053959,1.579329,2.503946,-0.464057,0,,,,,
-0.028898,0.916159,5.692466,-0.43245,0,,,,,
0.111322,1.389852,2.376406,-0.622094,0,,,,,
0.108135,3.979371,2.312635,-0.748524,0,,,,,
0.108135,1.263534,1.834357,-0.748524,0,,,,,
0.117696,1.200375,2.312635,-0.716917,0,,,,,
0.117696,1.51617,2.472061,-0.527272,0,,,,,
0.028465,1.295113,2.503946,-0.622094,0,,,,,
0.07308,1.042477,1.898128,-0.716917,0,,,,,
0.095388,1.326693,2.440176,-0.622094,0,,,,,
0.101762,1.326693,2.248865,-0.622094,0,,,,,
0.07308,5.684664,2.21698,-0.843346,0,,,,,
0.098575,1.326693,2.34452,-0.653702,0,,,,,
0.053959,1.326693,2.440176,-0.622094,0,,,,,
0.022091,1.358272,2.599602,-0.55888,0,,,,,
0.047586,1.295113,2.153209,-0.969776,0,,,,,
0.015718,1.421431,2.21698,-0.55888,0,,,,,
0.006157,1.200375,2.472061,-0.748524,0,,,,,
0.028465,1.295113,2.025668,-0.653702,0,,,,,
0.012531,1.51617,2.28075,-0.527272,0,,,,,
0.053959,1.705647,2.535832,-0.30602,0,,,,,
0.092201,1.579329,2.535832,-0.464057,0,,,,,
0.111322,1.51617,2.440176,-0.527272,0,,,,,
0.117696,1.389852,2.950339,-0.55888,0,,,,,
0.111322,1.326693,2.21698,-1.064598,0,,,,,
0.117696,1.200375,2.34452,-0.748524,0,,,,,
0.108135,1.295113,2.472061,-0.716917,0,,,,,
0.092201,1.200375,2.185094,-0.716917,0,,,,,
0.044399,1.263534,2.408291,-0.906561,0,,,,,
0.057146,1.231954,2.472061,-0.590487,0,,,,,
0.104948,1.389852,2.376406,-0.464057,0,,,,,
0.098575,2.526714,2.472061,-0.495665,0,,,,,
