MigVolatge,MigCurrent,TigVolatge,TigCurrent,Encoder
0.060333,1.610908,2.057554,-0.211198,0
0.101762,3.095145,2.089439,0.104876,0
0.047586,1.579329,2.089439,-0.211198,0
0.031652,1.926703,2.472061,0.010054,0
0.104948,1.958283,4.544599,0.010054,0
0.095388,1.768806,2.376406,0.073268,0
0.089014,1.768806,2.312635,0.010054,0
0.092201,1.547749,2.153209,-0.179591,0
0.104948,1.642488,1.961898,-0.147983,0
0.095388,1.642488,2.759028,-0.274413,0
0.114509,1.768806,2.248865,-0.147983,0
0.104948,1.547749,2.185094,-0.274413,0
0.104948,1.51617,2.153209,-0.242806,0
0.104948,1.642488,2.440176,-0.147983,0
0.127256,1.737226,2.185094,-0.147983,0
0.127256,1.610908,2.21698,-0.211198,0
0.117696,1.642488,2.21698,-0.211198,0
0.092201,1.51617,2.567717,1.622031,0
0.07308,1.579329,2.185094,-0.179591,0
0.057146,1.48459,1.961898,-0.179591,0
0.047586,1.610908,2.089439,-0.211198,0
0.034839,3.663576,2.599602,-0.30602,0
0.060333,1.674067,2.153209,-0.242806,0
0.057146,1.926703,2.34452,0.010054,0
0.066707,1.800385,2.089439,-0.084769,0
0.089014,2.937247,2.248865,-0.021554,0
0.098575,1.800385,2.408291,0.42095,0
0.076267,1.705647,2.21698,-0.147983,0
0.124069,1.642488,2.185094,-0.179591,0
0.286597,2.400396,4.034436,1.811675,0
0.127256,1.674067,2.34452,-0.116376,0
0.104948,1.358272,1.993783,-0.242806,0
0.092201,1.48459,2.185094,-0.242806,0
0.085828,1.642488,4.002551,-0.147983,0
0.245168,2.274078,2.248865,0.073268,0
0.124069,1.642488,2.376406,-0.211198,0
0.114509,1.642488,2.21698,-0.147983,0
0.082641,1.579329,2.28075,-0.211198,0
0.098575,1.579329,2.121324,-0.147983,0
0.06352,1.610908,1.993783,-0.590487,0
0.07308,1.610908,2.185094,-0.274413,0
0.050773,1.674067,2.025668,-0.274413,0
0.041212,1.705647,2.185094,-0.242806,0
0.057146,1.958283,2.918454,0.041661,0
0.37264,4.610961,3.81124,1.622031,0
0.124069,1.926703,2.408291,0.041661,0
0.098575,1.768806,3.556158,0.010054,0
0.155937,1.863544,2.440176,-0.527272,0
0.095388,1.547749,2.025668,-0.211198,0
0.06352,1.421431,3.269191,-0.369235,0
0.104948,1.800385,2.408291,-0.084769,0
0.226047,1.642488,2.408291,-0.179591,0
0.117696,1.610908,2.28075,-0.400843,0
0.095388,1.610908,2.918454,0.010054,0
0.108135,1.579329,2.185094,0.357735,0
0.136817,3.37936,2.28075,-0.147983,0
0.101762,1.674067,2.121324,-0.242806,0
0.127256,1.642488,2.185094,-0.211198,0
0.104948,6.221515,2.248865,-0.274413,0
0.108135,2.305657,2.185094,-0.211198,0
0.082641,1.48459,2.089439,-0.211198,0
0.047586,1.705647,2.057554,-0.242806,0
0.041212,1.642488,2.185094,-0.242806,0
0.060333,1.895124,2.28075,0.041661,0
0.092201,1.926703,2.440176,-0.053161,0
0.130443,1.926703,2.440176,0.041661,0
0.057146,1.705647,2.727143,0.073268,0
0.108135,1.768806,3.045995,-0.021554,0
0.092201,2.242498,2.121324,-0.084769,0
0.117696,1.768806,2.248865,-0.211198,0
0.13363,1.610908,2.28075,-0.337628,0
0.114509,1.48459,2.21698,-0.906561,0
0.07308,1.610908,2.28075,-0.211198,0
0.089014,1.642488,3.683699,0.010054,0
0.136817,1.674067,2.248865,-0.179591,0
-0.280656,0.000354,1.770587,4.403482,0
0.117696,1.642488,2.248865,-0.147983,0
0.458684,2.14776,4.034436,3.075971,0
0.066707,1.642488,2.057554,-0.211198,0
0.066707,1.610908,2.057554,-0.30602,0
0.076267,1.610908,2.025668,-0.021554,0
0.076267,1.674067,1.866242,-0.179591,0
0.053959,1.610908,2.057554,-0.211198,0
0.012531,1.895124,3.93878,0.452557,0
0.382201,2.084601,3.843125,2.759897,0
0.111322,1.926703,2.408291,0.041661,0
0.114509,1.800385,3.301076,0.073268,0
0.200553,2.14776,1.069112,0.041661,0
0.104948,1.579329,2.982224,-0.179591,0
0.092201,1.51617,4.130092,-0.400843,0
0.104948,1.642488,2.089439,-0.274413,0
0.104948,1.642488,2.121324,-0.43245,0
0.06352,1.421431,2.376406,-0.211198,0
0.114509,1.926703,2.440176,-0.084769,0
0.557475,4.074109,3.651814,1.305957,0
0.14319,1.674067,2.28075,-0.147983,0
0.136817,1.800385,2.121324,-0.179591,0
0.108135,1.642488,2.21698,-0.179591,0
0.101762,1.674067,2.185094,-0.147983,0
0.098575,1.674067,2.599602,-0.274413,0
0.053959,1.642488,2.121324,-0.147983,0
0.079454,1.800385,1.993783,2.254179,0
0.076267,2.084601,2.089439,-0.211198,0
0.057146,1.958283,2.248865,0.073268,0
0.082641,1.895124,2.440176,1.780068,0
0.108135,1.863544,2.408291,0.073268,0
0.098575,1.737226,2.248865,0.104876,0
0.092201,1.231954,2.440176,-0.116376,0
0.104948,1.642488,2.185094,-0.179591,0
0.101762,2.14776,2.34452,-0.147983,0
0.13363,1.642488,2.248865,-0.211198,0
0.124069,1.642488,2.21698,-0.211198,0
0.089014,1.579329,2.248865,-0.242806,0
0.082641,1.674067,2.440176,-0.053161,0
0.092201,1.642488,2.21698,-0.053161,0
0.369454,4.137268,2.886569,0.199698,0
0.140003,1.642488,2.248865,-0.179591,0
0.111322,1.674067,2.248865,-0.116376,0
0.098575,1.642488,2.21698,-0.211198,0
0.07308,1.674067,2.153209,-0.179591,0
0.066707,1.642488,1.993783,-0.369235,0
0.022091,1.610908,1.993783,-0.179591,0
0.057146,1.642488,1.834357,-0.274413,0
0.053959,1.926703,2.34452,0.010054,0
0.111322,2.11618,4.640255,0.262913,0
0.098575,1.863544,2.34452,0.010054,0
0.104948,1.926703,2.408291,-0.021554,0
0.108135,1.674067,2.248865,-0.179591,0
0.101762,1.674067,2.185094,-0.211198,0
0.108135,1.642488,2.153209,-0.179591,0
0.120883,1.642488,2.21698,-0.147983,0
0.108135,1.610908,2.248865,-0.337628,0
0.229234,1.737226,2.918454,3.328831,0
0.104948,1.674067,2.34452,-0.084769,0
0.14319,3.600417,2.312635,0.136483,0
0.092201,1.579329,2.248865,-0.242806,0
0.127256,1.737226,2.248865,-0.242806,0
0.347146,4.263586,3.237306,0.231305,0
-0.114941,1.389852,1.961898,-0.021554,0
0.079454,1.642488,2.121324,-0.242806,0
0.076267,1.674067,2.089439,-0.179591,0
0.044399,2.842509,2.34452,-0.147983,0
0.053959,1.768806,2.153209,-0.242806,0
0.041212,1.958283,2.312635,-0.053161,0
0.095388,1.989862,2.440176,0.041661,0
0.124069,5.716243,2.312635,-0.242806,0
0.095388,1.863544,2.408291,-0.021554,0
0.092201,1.674067,2.153209,-0.053161,0
0.07308,1.48459,2.121324,1.843283,0
0.069894,1.674067,2.153209,-0.211198,0
0.124069,1.642488,2.34452,-0.147983,0
0.130443,1.610908,2.153209,-0.179591,0
0.104948,1.51617,2.28075,-0.337628,0
0.098575,1.705647,2.408291,-0.116376,0
0.130443,1.642488,2.631487,-0.147983,0
0.130443,1.579329,4.353288,0.673809,0
0.108135,1.674067,1.961898,-0.179591,0
0.104948,1.705647,2.21698,-0.179591,0
0.104948,1.737226,2.312635,-0.147983,0
0.098575,1.737226,2.185094,-0.179591,0
0.06352,1.768806,2.185094,-0.590487,0
0.047586,1.674067,2.025668,-0.211198,0
0.025278,1.610908,2.025668,-0.242806,0
0.031652,1.958283,2.376406,-0.30602,0
0.101762,2.431975,2.503946,0.073268,0
0.120883,1.926703,3.396732,0.041661,0
0.117696,1.800385,2.408291,0.010054,0
0.120883,1.737226,1.930013,2.507038,0
0.092201,1.642488,2.185094,-0.084769,0
0.082641,1.610908,2.057554,0.041661,0
0.117696,1.800385,2.185094,-0.147983,0
0.181432,5.179392,2.535832,-0.43245,0
0.108135,1.705647,2.34452,-0.211198,0
0.095388,1.579329,2.408291,-0.084769,0
0.124069,1.705647,1.961898,-0.211198,0
0.124069,1.674067,2.28075,-0.147983,0
0.117696,1.926703,2.153209,-0.55888,0
0.098575,1.674067,2.21698,-0.179591,0
0.092201,1.705647,2.185094,-0.211198,0
0.079454,1.610908,2.950339,-0.147983,0
0.06352,1.610908,2.121324,-0.242806,0
0.057146,1.674067,1.993783,-0.179591,0
-0.000216,8.684716,1.930013,-0.43245,0
0.270663,3.821473,4.640255,2.696683,0
0.044399,1.958283,2.472061,0.073268,0
0.111322,1.958283,2.28075,1.242742,0
0.076267,1.863544,3.715584,0.041661,0
0.430003,3.442519,3.779354,1.653638,0
0.085828,1.579329,1.866242,-0.211198,0
0.120883,1.610908,2.089439,-0.242806,0
0.130443,1.768806,2.440176,-0.274413,0
0.124069,1.547749,2.248865,-0.369235,0
0.117696,1.642488,2.121324,-0.242806,0
0.101762,1.737226,2.376406,-0.084769,0
0.104948,1.674067,2.121324,-0.179591,0
0.114509,1.705647,2.472061,1.432387,0
0.194179,2.11618,2.663372,0.136483,0
0.130443,1.674067,2.153209,-0.053161,0
0.095388,1.674067,2.153209,-0.179591,0
0.694508,2.210919,2.28075,0.104876,0
0.041212,1.958283,2.089439,3.360438,0
0.041212,1.705647,2.121324,-0.211198,0
0.038025,1.705647,1.898128,-0.211198,0
0.863409,2.179339,2.28075,-0.147983,0
0.079454,1.989862,2.503946,0.041661,0
0.117696,1.926703,2.312635,0.041661,0
0.108135,1.831965,2.34452,0.136483,0
0.079454,1.705647,2.21698,-0.147983,0
0.098575,2.337237,2.121324,-0.242806,0
0.108135,1.737226,2.153209,-0.084769,0
0.104948,1.610908,2.34452,-0.116376,0
0.127256,1.51617,2.185094,-0.147983,0
0.092201,1.547749,3.588043,-0.337628,0
0.089014,1.705647,2.121324,-0.084769,0
0.146377,1.642488,2.185094,-0.179591,0
0.445937,7.263639,1.515505,-1.728353,0
0.130443,1.674067,2.21698,-0.147983,0
0.098575,1.642488,2.248865,-0.147983,0
0.085828,1.200375,2.312635,-0.179591,0
0.095388,1.295113,2.185094,-0.179591,0
0.104948,1.737226,2.121324,-0.211198,0
0.053959,1.705647,2.025668,-0.242806,0
0.050773,1.705647,2.089439,-0.179591,0
0.028465,1.958283,2.34452,0.041661,0
0.305717,1.863544,3.428617,2.190964,0
0.104948,1.895124,2.34452,0.010054,0
0.104948,1.800385,2.376406,0.041661,0
0.104948,1.705647,2.185094,-0.053161,0
0.104948,1.610908,2.185094,-0.116376,0
0.101762,1.737226,2.089439,-0.179591,0
0.111322,1.800385,2.057554,-0.147983,0
0.127256,1.547749,2.408291,-0.179591,0
0.076267,1.48459,2.21698,-0.211198,0
0.079454,1.674067,2.376406,-0.147983,0
0.149564,1.737226,2.21698,-0.116376,0
0.140003,1.674067,2.28075,-0.211198,0
0.114509,1.642488,2.28075,-0.116376,0
0.117696,1.547749,2.21698,0.010054,0
0.069894,1.610908,2.631487,-0.211198,0
0.07308,1.642488,2.089439,-0.242806,0
0.060333,1.705647,2.089439,-0.211198,0
0.053959,1.674067,1.993783,-0.179591,0
0.066707,1.737226,2.025668,-0.242806,0
0.031652,1.863544,2.408291,-0.021554,0
0.053959,2.053021,2.408291,0.041661,0
0.098575,1.863544,2.408291,0.041661,0
0.101762,1.831965,2.472061,0.073268,0
0.114509,1.674067,2.185094,-0.147983,0
0.085828,1.610908,2.185094,-0.179591,0
0.117696,1.737226,2.34452,-0.116376,0
0.104948,1.705647,2.34452,-0.274413,0
0.124069,1.610908,2.21698,-0.369235,0
0.092201,1.421431,2.408291,-0.179591,0
0.117696,1.737226,2.408291,-0.084769,0
0.14319,1.642488,2.089439,-0.116376,0
0.155937,1.895124,2.21698,-0.179591,0
0.13363,1.642488,2.185094,0.389342,0
0.108135,1.674067,2.472061,-0.147983,0
0.079454,1.674067,2.185094,-0.084769,0
0.07308,1.674067,2.153209,-0.179591,0
0.079454,1.705647,2.121324,-0.116376,0
0.066707,1.642488,1.802472,-0.242806,0
0.069894,1.705647,2.089439,-0.211198,0
0.047586,1.958283,2.089439,0.041661,0
0.098575,1.958283,2.503946,0.010054,0
0.07308,1.895124,2.312635,0.010054,0
0.124069,2.021442,2.472061,-0.622094,0
0.117696,1.674067,2.185094,-0.053161,0
0.140003,1.705647,2.376406,-0.116376,0
0.101762,1.48459,2.089439,-0.147983,0
0.098575,1.421431,2.34452,-0.053161,0
0.104948,1.48459,2.34452,-0.211198,0
0.117696,1.768806,2.248865,-0.274413,0
0.124069,1.737226,2.376406,-0.179591,0
0.162311,1.642488,2.21698,-0.084769,0
0.120883,1.547749,2.248865,-0.179591,0
0.114509,1.674067,2.248865,-0.147983,0
0.085828,1.674067,3.332962,-0.147983,0
0.092201,1.705647,2.153209,-0.274413,0
0.159124,2.589873,3.715584,2.285786,0
0.07308,1.642488,2.21698,0.168091,0
0.044399,1.674067,1.54739,-0.274413,0
0.009344,1.610908,2.121324,-0.147983,0
0.050773,1.958283,2.312635,0.104876,0
0.047586,1.895124,2.472061,-0.021554,0
0.127256,1.958283,2.312635,0.041661,0
0.149564,2.337237,2.34452,-0.053161,0
0.114509,1.642488,2.185094,0.357735,0
0.098575,1.610908,2.089439,-0.179591,0
0.098575,1.642488,2.185094,-0.084769,0
0.104948,1.642488,2.248865,-0.242806,0
0.022091,0.568785,3.492388,3.866156,0
0.124069,1.705647,2.472061,-0.242806,0
0.124069,1.768806,2.440176,-0.053161,0
0.140003,1.674067,2.248865,-0.147983,0
0.136817,1.389852,1.930013,-0.30602,0
0.101762,1.579329,2.185094,-0.179591,0
0.101762,1.674067,2.21698,-0.179591,0
0.104948,5.400448,2.376406,-0.147983,0
0.092201,1.674067,1.930013,-0.179591,0
0.050773,1.51617,2.153209,3.265616,0
-0.044832,1.674067,2.121324,-0.084769,0
0.028465,1.51617,1.961898,0.262913,0
0.041212,1.863544,2.34452,0.073268,0
0.082641,1.958283,2.408291,0.104876,0
0.127256,1.895124,2.408291,0.073268,0
0.127256,1.768806,2.28075,-0.084769,0
0.104948,1.674067,2.248865,-0.242806,0
0.098575,1.768806,2.185094,-0.179591,0
0.101762,1.610908,2.185094,-0.116376,0
0.337586,2.589873,1.930013,-0.906561,0
0.124069,1.48459,1.898128,-0.147983,0
0.124069,1.48459,1.834357,-0.337628,0
0.117696,1.705647,2.34452,0.104876,0
0.200553,2.053021,1.41985,0.578987,0
0.127256,1.642488,3.428617,-0.116376,0
0.14319,5.116233,2.21698,-0.084769,0
0.092201,1.579329,2.21698,-0.179591,0
0.104948,1.674067,2.185094,-0.116376,0
0.296157,4.326745,2.472061,1.527209,0
0.009344,1.547749,2.089439,-0.179591,0
0.041212,1.610908,2.21698,-0.179591,0
0.13363,1.453011,2.057554,0.578987,0
0.069894,1.831965,3.556158,0.073268,0
0.079454,1.989862,2.472061,0.010054,0
0.114509,1.831965,2.312635,0.041661,0
0.127256,1.800385,2.057554,0.895061,0
0.076267,1.453011,4.417058,-0.147983,0
0.076267,1.51617,2.376406,-0.211198,0
0.066707,1.547749,1.993783,-0.30602,0
0.111322,1.642488,2.248865,-0.053161,0
0.175058,1.705647,2.503946,-0.084769,0
0.098575,2.053021,2.312635,-0.274413,0
0.114509,1.768806,2.567717,-0.084769,0
0.120883,1.389852,2.153209,-0.30602,0
0.114509,1.547749,2.248865,-0.147983,0
0.130443,2.021442,2.21698,-0.179591,0
0.130443,1.705647,4.73591,-0.30602,0
0.127256,1.674067,2.21698,-0.179591,0
1.060991,1.737226,1.898128,-0.147983,0
0.066707,1.674067,2.025668,-0.211198,0
-0.175491,0.158251,5.53304,-1.191028,0
0.050773,4.421484,1.866242,2.85472,0
0.044399,1.768806,2.21698,-0.021554,0
0.085828,1.989862,2.854684,0.104876,0
0.092201,1.800385,2.34452,0.073268,0
0.104948,1.863544,2.376406,0.041661,0
-0.028898,6.789946,1.706816,-0.274413,0
0.031652,1.547749,2.185094,-0.084769,0
0.095388,2.021442,2.089439,-0.400843,0
0.13363,1.674067,2.248865,-0.274413,0
0.111322,1.421431,2.408291,-0.179591,0
0.120883,1.547749,2.312635,-0.242806,0
0.111322,1.863544,2.408291,-0.084769,0
0.108135,1.831965,4.512714,-0.021554,0
0.13363,1.453011,1.866242,-0.30602,0
0.098575,1.610908,2.21698,-0.179591,0
0.041212,1.200375,1.738702,-0.55888,0
0.104948,1.642488,2.121324,-0.116376,0
0.079454,1.642488,2.057554,-0.590487,0
0.082641,1.674067,2.089439,-0.147983,0
-0.060766,2.11618,2.21698,-0.211198,0
0.028465,1.642488,2.057554,-0.211198,0
0.025278,1.831965,2.312635,1.400779,0
0.082641,1.926703,2.535832,0.104876,0
0.130443,3.537258,2.376406,0.073268,0
0.14319,1.863544,2.312635,0.010054,0
0.089014,1.547749,2.185094,-0.179591,0
0.089014,1.547749,2.057554,-0.147983,0
0.079454,1.453011,2.153209,1.495601,0
0.104948,1.642488,2.440176,-0.116376,0
0.127256,1.579329,2.535832,-0.179591,0
0.111322,1.547749,2.34452,-0.30602,0
0.130443,1.010898,2.440176,0.104876,0
0.146377,1.674067,2.153209,-0.147983,0
0.117696,1.547749,2.248865,-0.179591,0
0.117696,5.716243,2.121324,-0.242806,0
0.114509,1.642488,2.21698,-0.179591,0
0.114509,1.642488,2.089439,-0.179591,0
0.095388,1.674067,2.185094,-0.211198,0
0.092201,1.674067,2.153209,-0.179591,0
0.031652,1.579329,2.025668,-0.179591,0
0.050773,1.705647,2.089439,-0.369235,0
0.031652,1.895124,2.312635,0.010054,0
0.089014,1.989862,2.440176,0.104876,0
0.120883,1.863544,2.376406,0.041661,0
0.124069,1.863544,2.408291,-0.053161,0
0.108135,1.674067,2.248865,-0.116376,0
0.098575,1.547749,2.312635,-0.053161,0
0.089014,1.610908,2.153209,-0.053161,0
0.146377,-1.294406,2.312635,0.104876,0
0.181432,1.989862,2.472061,-0.147983,0
0.101762,1.610908,1.866242,-0.30602,0
0.104948,1.674067,2.28075,-0.147983,0
0.120883,1.389852,4.417058,-0.084769,0
0.165498,1.705647,5.4055,-0.242806,0
0.111322,1.610908,2.248865,-0.147983,0
0.101762,1.642488,2.248865,-0.147983,0
0.101762,1.610908,2.153209,-0.211198,0
0.095388,5.589925,2.121324,-0.084769,0
0.047586,1.958283,2.057554,-0.242806,0
0.053959,1.674067,2.025668,-0.242806,0
0.041212,1.642488,2.025668,-0.242806,0
0.047586,1.989862,2.472061,0.041661,0
0.092201,1.989862,2.472061,0.010054,0
0.124069,1.989862,2.440176,-0.053161,0
0.082641,1.768806,2.376406,0.010054,0
0.114509,1.705647,2.185094,-0.053161,0
0.053959,1.48459,3.747469,-0.116376,0
0.120883,1.737226,2.21698,-0.084769,0
0.092201,1.547749,2.34452,-0.30602,0
0.101762,1.421431,2.248865,-0.242806,0
0.095388,1.642488,2.472061,-0.116376,0
0.114509,1.863544,2.408291,-0.021554,0
0.178245,1.768806,1.643046,-0.084769,0
0.152751,1.642488,2.121324,-0.147983,0
0.108135,1.168795,2.185094,1.463994,0
0.089014,1.610908,2.248865,-0.179591,0
0.066707,1.642488,2.153209,-0.274413,0
0.076267,1.547749,2.21698,-0.211198,0
0.079454,1.642488,1.930013,-0.242806,0
0.047586,1.547749,1.930013,-0.653702,0
0.050773,1.958283,1.993783,-0.274413,0
0.041212,1.989862,2.34452,0.010054,0
0.076267,1.989862,2.440176,0.104876,0
0.120883,1.831965,2.34452,0.073268,0
0.149564,1.863544,3.173536,0.041661,0
0.127256,3.726735,2.025668,0.104876,0
0.095388,1.674067,2.408291,-0.179591,0
0.114509,1.674067,2.376406,-0.116376,0
0.127256,1.51617,2.21698,-0.147983,0
0.108135,1.642488,2.025668,0.136483,0
0.069894,1.421431,2.408291,-0.021554,0
0.104948,6.126777,2.631487,0.104876,0
0.130443,1.674067,2.025668,-0.179591,0
0.136817,1.610908,2.248865,-0.211198,0
0.117696,1.674067,2.21698,-0.116376,0
0.104948,1.705647,2.185094,-0.179591,0
0.098575,1.610908,2.185094,-0.147983,0
0.07308,1.547749,2.153209,-0.179591,0
-0.063952,1.705647,5.756237,-0.495665,0
0.031652,1.642488,2.025668,-0.242806,0
0.060333,1.674067,2.153209,-0.179591,0
0.031652,1.895124,2.34452,-0.084769,0
0.089014,1.926703,2.567717,0.041661,0
0.095388,1.926703,2.312635,0.041661,0
0.047586,1.737226,1.898128,4.055801,0
0.095388,1.674067,1.930013,-0.084769,0
-0.003403,7.137321,1.037227,-1.854783,0
0.114509,1.674067,2.057554,-0.116376,0
0.127256,1.610908,2.312635,-0.053161,0
0.114509,1.610908,1.993783,-0.242806,0
0.07308,1.358272,2.248865,0.073268,0
0.101762,1.705647,2.21698,-0.116376,0
0.149564,1.610908,4.385173,-0.242806,0
0.140003,1.579329,3.269191,-0.147983,0
0.130443,1.674067,2.153209,-0.147983,0
0.095388,1.674067,2.21698,-0.242806,0
0.095388,1.610908,2.089439,-0.179591,0
0.092201,3.41094,4.130092,-0.464057,0
0.190992,1.895124,2.21698,3.45526,0
0.060333,1.642488,2.025668,-0.211198,0
0.050773,1.642488,2.057554,-0.211198,0
0.038025,1.895124,2.21698,1.116313,0
0.095388,2.053021,2.440176,0.136483,0
0.114509,1.958283,2.312635,0.547379,0
0.124069,1.831965,2.408291,-0.053161,0
0.104948,1.674067,2.153209,-0.116376,0
0.101762,1.674067,2.153209,-0.053161,0
0.117696,3.568837,2.312635,-0.30602,0
0.092201,1.642488,2.599602,-0.242806,0
0.101762,1.421431,2.025668,-0.369235,0
0.114509,1.48459,2.312635,-0.211198,0
0.140003,2.084601,4.67214,0.041661,0
0.114509,1.51617,2.153209,-0.147983,0
0.127256,1.579329,2.248865,-0.30602,0
0.149564,5.084653,2.248865,-0.084769,0
0.108135,1.737226,2.248865,-0.179591,0
0.07308,1.610908,2.185094,-0.211198,0
0.066707,1.579329,2.440176,-0.242806,0
0.089014,1.642488,2.121324,-0.147983,0
0.050773,1.610908,2.025668,-0.242806,0
0.066707,2.653032,2.057554,-0.179591,0
0.057146,1.895124,2.472061,0.136483,0
0.060333,1.989862,2.408291,0.104876,0
0.108135,1.958283,2.535832,-0.179591,0
0.13363,1.863544,2.535832,0.041661,0
0.127256,5.558346,3.14165,0.010054,0
0.140003,1.610908,2.185094,-0.242806,0
0.098575,1.674067,2.153209,-0.274413,0
0.101762,1.51617,2.057554,-0.337628,0
0.117696,1.610908,2.34452,-0.179591,0
0.111322,1.737226,2.248865,-0.021554,0
0.136817,1.547749,2.408291,0.010054,0
0.149564,1.579329,2.153209,-0.116376,0
0.149564,1.610908,2.21698,-0.147983,0
0.124069,1.610908,2.21698,-0.211198,0
0.108135,1.610908,2.185094,-0.30602,0
0.111322,1.642488,2.185094,0.989883,0
0.079454,1.610908,2.025668,-0.685309,0
0.057146,1.547749,2.28075,-0.274413,0
0.028465,1.579329,2.025668,-0.274413,0
0.101762,7.137321,1.387964,-1.096205,0
0.066707,1.895124,1.770587,0.010054,0
0.108135,1.958283,2.472061,0.104876,0
0.114509,1.831965,2.376406,0.073268,0
0.104948,1.768806,2.376406,-0.021554,0
0.452311,4.895176,2.567717,0.010054,0
0.149564,2.021442,2.663372,-2.961042,0
0.117696,1.48459,2.185094,-0.211198,0
0.127256,1.674067,2.248865,-0.021554,0
0.124069,1.421431,2.376406,-0.242806,0
0.089014,1.453011,2.34452,-0.147983,0
0.098575,2.14776,2.34452,-0.053161,0
0.104948,9.284727,1.961898,-0.242806,0
0.130443,1.579329,2.21698,-0.211198,0
0.130443,1.579329,2.248865,-0.179591,0
0.101762,1.610908,2.185094,-0.147983,0
0.089014,1.674067,2.121324,-0.179591,0
0.079454,1.421431,6.935989,3.297223,0
0.041212,1.453011,2.121324,-0.211198,0
0.053959,2.368816,2.121324,-0.211198,0
0.06352,1.642488,2.121324,-0.211198,0
0.085828,1.958283,2.34452,0.041661,0
0.079454,1.989862,2.503946,0.073268,0
0.149564,1.831965,2.727143,-0.021554,0
0.101762,1.768806,2.376406,0.010054,0
0.098575,1.863544,2.089439,-0.147983,0
0.092201,1.547749,2.185094,-0.179591,0
0.111322,1.800385,2.185094,0.168091,0
0.082641,1.831965,2.727143,-0.337628,0
0.168685,1.800385,2.535832,1.053098,0
0.079454,1.737226,2.408291,-0.337628,0
0.108135,1.610908,2.408291,-0.053161,0
0.124069,1.610908,2.121324,-0.147983,0
0.127256,4.137268,2.440176,0.705416,0
0.098575,1.453011,1.993783,-0.400843,0
0.117696,1.579329,2.663372,-0.242806,0
0.092201,2.400396,2.21698,-0.211198,0
-0.073513,1.421431,1.643046,-0.43245,0
0.053959,1.642488,2.121324,-0.179591,0
0.044399,1.610908,2.376406,-0.147983,0
0.060333,1.610908,2.153209,-0.179591,0
0.066707,1.895124,2.34452,0.010054,0
0.07308,1.863544,2.599602,0.136483,0
0.140003,1.895124,2.376406,0.010054,0
0.098575,1.800385,2.34452,0.041661,0
0.108135,1.610908,2.248865,-0.179591,0
0.101762,1.579329,2.21698,-0.147983,0
0.101762,1.610908,2.153209,-0.400843,0
0.098575,1.579329,2.28075,-0.147983,0
0.130443,1.453011,2.121324,-0.369235,0
0.130443,1.453011,2.248865,-0.242806,0
0.079454,1.958283,5.692466,1.653638,0
0.130443,1.579329,2.21698,-0.147983,0
0.117696,1.51617,2.248865,-0.211198,0
0.104948,0.916159,2.057554,-0.084769,0
0.120883,1.705647,2.21698,-0.211198,0
0.171871,1.800385,2.503946,3.58169,0
0.085828,1.547749,2.153209,-0.147983,0
0.050773,1.547749,2.025668,-0.242806,0
0.034839,1.610908,2.025668,-0.242806,0
0.120883,3.947791,2.153209,-0.874954,0
0.07308,1.926703,2.376406,0.073268,0
0.089014,1.989862,2.28075,0.073268,0
0.111322,1.831965,2.34452,0.041661,0
0.101762,1.800385,2.408291,-0.021554,0
0.089014,4.295166,2.153209,-0.211198,0
0.111322,1.674067,2.153209,0.389342,0
0.124069,1.389852,2.376406,-0.084769,0
0.114509,1.674067,2.21698,-0.116376,0
0.114509,1.453011,2.28075,-0.116376,0
-0.111755,1.200375,2.153209,-0.337628,0
0.082641,1.579329,2.34452,-0.053161,0
0.187806,2.14776,2.34452,1.527209,0
0.120883,1.547749,2.28075,-0.179591,0
0.136817,1.610908,2.185094,-0.147983,0
0.07308,1.579329,2.248865,-0.211198,0
0.079454,1.547749,2.312635,-0.179591,0
0.06352,1.642488,2.121324,-0.179591,0
-0.121315,0.442467,6.043204,-0.874954,0
0.053959,1.674067,2.089439,-0.780131,0
0.053959,1.610908,2.057554,-0.211198,0
0.060333,1.926703,2.28075,-0.021554,0
0.069894,1.895124,2.440176,-0.021554,0
0.098575,1.863544,5.373614,-0.716917,0
0.07308,1.705647,2.376406,0.326128,0
0.082641,1.579329,2.121324,-0.179591,0
0.120883,1.547749,2.185094,-0.179591,0
0.079454,0.316149,3.07788,4.909201,0
0.114509,1.800385,2.28075,-0.053161,0
0.098575,1.389852,2.248865,-0.179591,0
0.092201,1.610908,2.248865,-0.147983,0
0.101762,1.610908,2.472061,-0.053161,0
0.13363,1.610908,2.185094,-0.116376,0
0.120883,1.610908,2.312635,-0.116376,0
0.152751,1.642488,2.34452,-0.147983,0
0.104948,1.579329,2.153209,1.116313,0
0.101762,1.642488,2.185094,-0.211198,0
0.07308,1.547749,2.21698,-0.211198,0
0.465058,4.64254,5.118533,1.400779,0
0.053959,1.642488,2.057554,-0.179591,0
0.057146,1.642488,1.515505,-0.242806,0
0.06352,1.895124,2.312635,-0.021554,0
0.079454,1.989862,2.503946,0.104876,0
0.079454,1.768806,2.28075,0.010054,0
0.095388,1.674067,2.34452,-0.021554,0
0.104948,1.610908,2.21698,-0.116376,0
0.108135,1.674067,2.503946,-0.147983,0
0.13363,1.800385,2.185094,-0.211198,0
0.114509,1.674067,2.376406,-0.179591,0
0.136817,1.48459,2.34452,-0.242806,0
0.07308,2.11618,2.248865,-0.242806,0
