MigVolatge,MigCurrent,TigVolatge,TigCurrent,Encoder,,
0.098575,0.853,2.121324,-0.179591,0,,
0.206926,0.758262,2.21698,-0.274413,0,,
0.101762,0.88458,2.248865,-0.369235,0,,
0.089014,0.789841,2.248865,-0.30602,0,,
0.108135,0.663523,2.185094,-0.179591,0,,
0.092201,0.947739,2.376406,-0.116376,0,,
0.146377,0.853,2.089439,-0.337628,0,,
0.178245,1.547749,5.437385,-0.242806,0,,
0.187806,0.979318,2.248865,-0.495665,0,,
0.101762,0.695103,2.153209,-0.242806,0,,
0.092201,0.789841,5.373614,-0.021554,0,,
0.082641,0.853,2.121324,-0.211198,0,,
0.069894,0.88458,2.057554,-0.242806,0,,
0.053959,0.916159,2.089439,0.357735,0,,
0.057146,0.853,2.089439,-0.274413,0,,
0.047586,1.137216,2.376406,0.041661,0,,
0.085828,0.853,2.248865,0.073268,0,,
0.114509,1.010898,2.34452,0.041661,0,,
0.085828,1.010898,2.089439,0.073268,0,,
0.076267,0.726682,2.057554,0.326128,0,,
0.152751,0.821421,2.440176,-0.179591,0,,
0.130443,0.979318,5.022877,-0.242806,0,,
0.098575,0.758262,2.312635,-0.053161,0,,
0.117696,0.853,2.185094,-0.053161,0,,
0.092201,0.726682,2.153209,-0.337628,0,,
0.120883,2.716191,2.34452,-0.179591,0,,
0.13363,0.789841,2.089439,-0.242806,0,,
0.082641,0.789841,2.21698,-0.464057,0,,
0.117696,0.853,2.153209,-0.211198,0,,
0.069894,0.695103,2.121324,-0.211198,0,,
0.060333,0.758262,2.121324,-0.274413,0,,
0.069894,1.231954,2.057554,2.443823,0,,
0.015718,0.695103,2.535832,-0.242806,0,,
0.006157,0.821421,2.057554,-0.242806,0,,
0.018905,0.758262,1.961898,-0.274413,0,,
0.009344,1.042477,2.472061,0.010054,0,,
0.076267,1.168795,2.408291,0.104876,0,,
0.06352,1.042477,2.28075,0.041661,0,,
0.085828,1.010898,2.472061,-0.021554,0,,
0.082641,0.88458,2.153209,-0.179591,0,,
0.07308,0.758262,2.121324,-0.116376,0,,
0.069894,0.758262,2.376406,-0.116376,0,,
0.06352,0.789841,2.312635,0.041661,0,,
0.098575,0.726682,2.153209,-0.400843,0,,
0.101762,0.853,2.472061,-0.116376,0,,
0.079454,0.853,2.34452,-0.147983,0,,
0.114509,0.789841,2.185094,-0.242806,0,,
-0.070326,6.063618,1.706816,-0.685309,0,,
0.069894,0.758262,2.153209,-0.211198,0,,
0.044399,0.947739,3.556158,-0.084769,0,,
0.060333,0.789841,2.121324,-0.242806,0,,
0.047586,0.853,2.057554,-0.242806,0,,
0.108135,1.389852,1.48362,0.199698,0,,
0.025278,0.789841,2.057554,-0.274413,0,,
0.050773,5.179392,2.312635,-0.179591,0,,
0.098575,1.200375,2.089439,0.010054,0,,
0.060333,1.105636,2.408291,0.010054,0,,
0.347146,1.074057,3.332962,2.380609,0,,
0.089014,0.947739,2.28075,-0.116376,0,,
0.095388,0.88458,2.185094,-0.179591,0,,
-0.035271,5.400448,1.770587,-0.780131,0,,
0.104948,0.916159,2.185094,-0.084769,0,,
0.120883,0.88458,0,-0.211198,0,,
0.127256,0.789841,2.28075,-0.30602,0,,
0.092201,0.821421,2.248865,-0.30602,0,,
0.089014,0.88458,2.376406,-0.147983,0,,
0.235608,6.316254,1.48362,-1.601924,0,,
0.089014,0.726682,3.428617,-0.179591,0,,
0.101762,0.789841,2.121324,0.073268,0,,
0.117696,0.88458,2.153209,-0.211198,0,,
0.082641,0.758262,2.121324,-0.179591,0,,
0.022091,0.726682,2.057554,-0.211198,0,,
0.041212,0.853,2.121324,-0.242806,0,,
0.041212,0.821421,2.025668,-0.211198,0,,
-0.000216,0.758262,2.089439,-0.242806,0,,
0.018905,1.042477,2.376406,-0.021554,0,,
0.047586,1.074057,2.440176,0.073268,0,,
0.29297,2.589873,4.098206,1.938105,0,,
0.098575,0.947739,2.312635,0.010054,0,,
0.07308,0.631944,2.121324,-0.147983,0,,
0.108135,0.821421,2.695258,-0.179591,0,,
0.085828,0.600364,3.01411,-0.147983,0,,
0.076267,0.631944,2.408291,-0.179591,0,,
0.184619,2.021442,3.173536,-0.400843,0,,
0.101762,0.821421,2.28075,0.104876,0,,
0.095388,0.821421,2.089439,-0.147983,0,,
0.130443,0.789841,2.185094,-0.147983,0,,
0.101762,0.821421,2.21698,-0.242806,0,,
0.117696,0.789841,2.153209,-0.211198,0,,
0.069894,0.758262,2.185094,-0.242806,0,,
0.025278,0.821421,2.121324,-0.211198,0,,
0.057146,0.758262,2.21698,-0.211198,0,,
0.041212,0.695103,2.121324,-0.242806,0,,
0.130443,0.442467,2.440176,0.895061,0,,
0.025278,0.853,2.057554,-0.242806,0,,
0.025278,1.074057,2.376406,0.010054,0,,
0.076267,1.074057,2.34452,-0.053161,0,,
0.076267,0.947739,2.21698,0.010054,0,,
0.101762,1.010898,2.376406,0.041661,0,,
0.101762,0.789841,2.089439,0.136483,0,,
0.089014,0.758262,2.089439,-0.147983,0,,
0.108135,0.853,2.312635,-0.179591,0,,
0.117696,0.88458,2.312635,-0.30602,0,,
0.117696,0.726682,2.121324,-0.242806,0,,
0.101762,0.600364,2.312635,-0.116376,0,,
0.124069,0.88458,2.312635,-0.748524,0,,
0.187806,1.074057,2.440176,3.139186,0,,
0.114509,0.88458,2.21698,-0.30602,0,,
0.114509,0.789841,2.153209,-0.179591,0,,
0.089014,1.863544,2.185094,0.168091,0,,
0.079454,0.853,2.121324,-0.179591,0,,
0.101762,0.821421,2.121324,-0.179591,0,,
0.07308,0.695103,2.121324,-0.147983,0,,
0.053959,0.758262,1.961898,-0.179591,0,,
0.041212,0.726682,3.237306,-0.211198,0,,
0.053959,1.105636,2.408291,0.104876,0,,
0.009344,0.600364,5.724352,-0.622094,0,,
0.108135,1.010898,2.312635,0.010054,0,,
0.089014,1.010898,2.440176,-0.400843,0,,
0.104948,0.821421,2.089439,-0.116376,0,,
0.101762,0.821421,2.089439,-0.147983,0,,
0.108135,0.916159,2.185094,-0.179591,0,,
0.098575,0.758262,2.185094,-0.147983,0,,
0.092201,0.695103,1.834357,-0.685309,0,,
0.098575,0.663523,2.376406,-0.147983,0,,
0.120883,0.789841,2.312635,-0.211198,0,,
0.130443,0.284569,2.21698,-0.116376,0,,
0.124069,0.758262,2.21698,-0.179591,0,,
0.098575,0.88458,2.376406,2.507038,0,,
0.104948,0.821421,2.28075,-0.242806,0,,
0.089014,0.789841,2.153209,-0.211198,0,,
0.079454,0.916159,2.025668,-0.242806,0,,
0.050773,0.853,1.48362,-0.274413,0,,
0.044399,0.821421,2.025668,0.610594,0,,
0.053959,0.789841,1.993783,-0.242806,0,,
0.031652,1.105636,2.376406,-0.211198,0,,
0.07308,1.010898,2.503946,0.073268,0,,
0.101762,0.979318,2.312635,0.041661,0,,
0.089014,1.010898,2.34452,0.041661,0,,
0.104948,0.316149,2.153209,-0.084769,0,,
0.445937,1.074057,2.376406,0.231305,0,,
0.082641,0.789841,2.21698,-0.211198,0,,
0.092201,3.884632,2.440176,-0.274413,0,,
0.111322,0.600364,2.312635,-0.30602,0,,
0.089014,0.631944,2.121324,-0.242806,0,,
0.104948,0.88458,2.312635,-0.147983,0,,
0.130443,0.758262,2.185094,-0.147983,0,,
0.104948,0.695103,2.21698,-0.211198,0,,
0.089014,0.758262,2.185094,-0.30602,0,,
0.104948,0.789841,2.121324,-0.242806,0,,
0.079454,0.821421,2.153209,-0.43245,0,,
0.07308,0.821421,2.089439,-0.211198,0,,
0.082641,0.821421,1.961898,-0.211198,0,,
-0.000216,0.726682,1.961898,-0.242806,0,,
0.044399,0.821421,2.121324,-0.211198,0,,
0.031652,0.758262,2.34452,0.010054,0,,
0.07308,1.074057,2.408291,0.073268,0,,
0.108135,0.979318,2.312635,-0.021554,0,,
-0.022524,0.347728,1.930013,4.119016,0,,
0.07308,0.821421,2.153209,-0.084769,0,,
0.114509,0.789841,2.185094,-0.242806,0,,
0.095388,0.695103,2.248865,-0.30602,0,,
0.095388,0.568785,2.121324,-0.369235,0,,
0.076267,0.758262,2.248865,-0.337628,0,,
0.076267,0.537205,2.21698,-0.30602,0,,
0.092201,0.88458,2.21698,-0.084769,0,,
0.111322,0.631944,2.121324,0.357735,0,,
0.104948,0.821421,2.21698,-0.179591,0,,
0.07308,0.916159,2.185094,-0.147983,0,,
0.07308,0.789841,2.153209,-0.242806,0,,
0.034839,0.758262,2.089439,-0.242806,0,,
0.06352,7.737331,2.472061,1.179527,0,,
0.07308,0.726682,1.993783,-0.337628,0,,
0.025278,0.88458,2.025668,-0.242806,0,,
0.006157,0.758262,3.269191,-0.179591,0,,
0.041212,1.168795,2.503946,0.041661,0,,
0.047586,1.042477,3.779354,0.104876,0,,
0.098575,0.947739,2.312635,-0.021554,0,,
0.111322,1.010898,2.34452,0.104876,0,,
0.108135,0.88458,2.089439,-0.211198,0,,
0.101762,0.821421,2.185094,-0.179591,0,,
0.057146,0.821421,2.248865,-0.179591,0,,
0.098575,0.821421,2.312635,-0.242806,0,,
0.108135,0.663523,2.21698,-1.349065,0,,
0.076267,0.600364,2.312635,-0.30602,0,,
0.120883,0.695103,2.440176,-0.116376,0,,
0.13363,5.810982,2.440176,-0.147983,0,,
0.079454,0.758262,2.185094,-0.211198,0,,
0.101762,0.821421,2.918454,-0.211198,0,,
0.101762,0.916159,2.185094,-0.211198,0,,
0.092201,0.726682,2.185094,-0.211198,0,,
0.066707,0.789841,2.089439,-0.242806,0,,
0.076267,0.758262,2.121324,1.622031,0,,
0.066707,0.853,2.057554,-0.242806,0,,
0.044399,0.916159,1.48362,-0.211198,0,,
0.025278,1.105636,2.440176,0.073268,0,,
0.114509,1.137216,2.376406,0.010054,0,,
0.066707,0.947739,2.376406,0.041661,0,,
0.095388,1.010898,2.567717,-0.021554,0,,
0.251542,0.631944,2.918454,1.432387,0,,
0.101762,0.947739,2.153209,-0.147983,0,,
0.544728,0.789841,2.312635,-0.369235,0,,
0.114509,0.726682,2.057554,-0.242806,0,,
0.104948,0.88458,2.21698,-0.30602,0,,
0.079454,0.600364,2.21698,0.863453,0,,
0.098575,1.326693,2.28075,-0.147983,0,,
0.124069,0.758262,2.153209,-0.179591,0,,
0.108135,0.789841,2.21698,-0.147983,0,,
0.104948,0.758262,2.121324,-0.211198,0,,
0.066707,0.758262,2.153209,-0.242806,0,,
0.069894,0.853,2.121324,-0.242806,0,,
0.060333,0.789841,2.121324,-0.274413,0,,
0.012531,3.126724,2.025668,-0.400843,0,,
0.022091,0.789841,2.025668,-0.274413,0,,
0.028465,0.853,2.089439,-0.274413,0,,
0.034839,1.137216,2.472061,-0.021554,0,,
0.047586,1.200375,2.34452,0.831846,0,,
0.092201,0.947739,2.248865,0.073268,0,,
0.069894,1.010898,2.312635,-0.021554,0,,
0.095388,0.758262,2.153209,-0.211198,0,,
0.124069,0.947739,2.089439,2.72829,0,,
0.076267,0.789841,2.21698,-0.179591,0,,
0.057146,0.505626,2.376406,-0.337628,0,,
0.082641,0.663523,2.185094,-0.242806,0,,
-0.009777,7.421536,2.057554,-0.527272,0,,
0.089014,0.821421,2.185094,-0.179591,0,,
0.111322,0.726682,2.185094,-0.147983,0,,
0.066707,0.789841,2.248865,-0.211198,0,,
0.806047,1.074057,2.21698,-0.30602,0,,
0.060333,1.610908,2.185094,-0.147983,0,,
0.038025,0.695103,2.089439,-0.242806,0,,
0.066707,0.789841,2.089439,-0.179591,0.095348,,
0.038025,0.758262,2.089439,2.791505,0.095348,,
0.009344,0.758262,2.185094,-0.274413,0.095348,,
0.009344,0.695103,2.057554,-0.242806,0.095348,,
0.015718,1.137216,2.376406,0.073268,0.095348,,
-0.019337,0.916159,2.440176,-0.021554,0.095348,,
0.082641,0.947739,2.21698,0.041661,0.095348,,
0.07308,0.88458,2.408291,0.010054,0.095348,,
0.089014,0.789841,2.153209,-0.147983,0.095348,,
0.095388,0.789841,2.185094,-0.211198,0.095348,,
0.060333,0.631944,2.185094,-0.211198,0.095348,,
0.366267,2.77935,2.695258,0.199698,0.095348,,
0.076267,0.474046,2.185094,0.610594,0.095348,,
0.069894,0.631944,2.982224,-0.400843,0.095348,,
0.114509,0.821421,2.248865,-0.179591,0.095348,,
0.095388,0.789841,2.727143,-0.179591,0.095348,,
0.069894,1.263534,3.07788,-0.274413,0.095348,,
0.082641,0.947739,2.248865,2.190964,0.095348,,
0.069894,0.789841,2.185094,-0.242806,0.095348,,
0.06352,0.821421,2.121324,-0.653702,0.905342,,
0.041212,0.789841,2.185094,-0.211198,0.905342,,
0.028465,0.789841,2.121324,-0.274413,0.905342,,
0.025278,0.789841,2.025668,-0.211198,0.905342,,
0.002971,0.789841,2.089439,-0.211198,0.905342,,
0.025278,1.074057,2.440176,-0.021554,0.905342,,
0.025278,0.88458,4.066321,0.010054,0.905342,,
0.104948,0.537205,2.408291,0.705416,0.905342,,
0.098575,0.947739,2.312635,-0.053161,0.905342,,
0.069894,0.695103,2.089439,-0.179591,0.905342,,
0.076267,0.758262,2.025668,-0.274413,0.905342,,
0.745497,1.200375,2.312635,-0.021554,0.905342,,
0.101762,0.726682,2.34452,-0.147983,0.905342,,
0.07308,0.726682,2.185094,-0.211198,0.905342,,
0.060333,1.737226,2.185094,-0.43245,0.905342,,
0.130443,-1.231247,3.045995,0.642202,0.905342,,
0.066707,-1.389144,2.822798,0.547379,0.905342,,
0.770992,1.958283,2.663372,0.610594,0.905342,,
0.879343,-1.04177,2.663372,0.642202,0.905342,,
0.88253,-0.725975,3.01411,0.768631,0.905342,,
0.633959,-0.315441,2.631487,0.610594,1.055381,,
0.825168,-0.283862,2.631487,0.863453,1.055381,,
1.060991,-0.062805,2.759028,0.989883,1.055381,,
1.150222,0.379308,2.663372,0.926668,1.055381,,
0.28341,2.368816,2.790913,1.02149,1.055381,,
0.299344,0.916159,3.460502,1.179527,1.055381,,
0.455498,1.200375,3.460502,1.14792,1.055381,,
1.539013,1.705647,3.173536,0.831846,1.055381,,
1.778024,1.610908,3.747469,1.27435,1.055381,,
1.519892,1.547749,3.460502,1.084705,1.055381,,
1.350991,1.168795,3.492388,0.863453,1.055381,,
1.503958,1.610908,3.651814,0.958276,1.055381,,
1.69198,1.389852,3.843125,-0.084769,1.055381,,
1.950111,1.863544,3.683699,0.800239,1.055381,,
2.128573,2.021442,3.332962,0.642202,1.055381,,
2.663957,2.842509,2.089439,0.737024,1.055381,,
2.826484,2.526714,3.14165,-1.254242,1.055381,,
3.307693,2.621452,3.205421,0.673809,1.055381,,
4.343406,2.337237,3.460502,0.705416,1.055381,,
4.333845,2.716191,2.982224,0.737024,1.055381,,
4.652526,2.874088,3.173536,0.673809,1.129047,,
5.124174,2.874088,2.982224,0.547379,1.129047,,
4.14901,3.000406,2.918454,0.578987,1.129047,,
4.932966,2.179339,9.45492,-0.622094,1.129047,,
4.276483,3.221463,2.982224,0.547379,1.129047,,
3.301319,3.37936,2.918454,0.705416,1.129047,,
3.298132,3.505678,2.854684,0.610594,1.129047,,
5.331317,3.316201,3.173536,0.610594,1.129047,,
5.33769,3.37936,2.121324,2.00132,1.129047,,
6.510437,2.558293,2.185094,0.010054,1.129047,,
6.676151,2.968827,2.982224,0.326128,1.129047,,
7.122304,2.842509,2.663372,0.136483,1.129047,,
7.103183,2.842509,3.01411,0.168091,1.129047,,
7.571644,2.684611,2.822798,0.073268,1.129047,,
7.979556,1.958283,2.21698,-0.369235,1.129047,,
8.613731,2.210919,1.706816,-0.30602,1.129047,,
8.881423,2.179339,1.706816,-0.116376,1.129047,,
9.971312,2.084601,1.802472,-0.400843,0.879926,,
10.28362,2.021442,1.770587,-0.337628,0.879926,,
10.082851,1.958283,1.674931,-0.685309,0.879926,,
10.869993,1.831965,1.898128,-0.495665,0.879926,,
11.494607,1.863544,1.930013,-0.464057,0.879926,,
11.277904,1.610908,1.898128,-0.622094,0.879926,,
11.399003,1.453011,1.674931,-0.495665,0.879926,,
9.620763,1.547749,1.770587,-0.464057,0.879926,,
6.096151,1.042477,1.54739,-0.274413,0.879926,,
9.952191,1.326693,1.802472,-0.30602,0.879926,,
11.497794,1.326693,1.802472,-0.30602,0.879926,,
11.762299,1.168795,1.770587,-0.400843,0.879926,,
11.363948,0.979318,1.674931,-0.43245,0.879926,,
11.459552,0.979318,1.674931,-0.622094,0.879926,,
11.959882,0.695103,1.674931,-0.685309,0.879926,,
12.428343,0.631944,1.738702,-0.527272,0.879926,,
12.928672,0.379308,1.674931,-0.400843,0.879926,,
13.527792,0.442467,1.866242,-0.147983,0.879926,,
15.309219,1.010898,1.866242,-0.30602,0.879926,,
14.713285,0.442467,1.930013,-0.30602,0.879926,,
15.529109,0.316149,1.961898,-0.337628,0.879926,,
17.061964,3.189883,1.834357,-0.55888,1.014601,,
17.039657,0.158251,1.930013,-0.369235,1.014601,,
17.065151,0.22141,1.802472,-0.337628,1.014601,,
17.144822,0.22141,1.770587,-0.337628,1.014601,,
17.371085,0.095092,1.802472,-0.30602,1.014601,,
16.883503,0.031933,1.706816,-0.053161,1.014601,,
17.144822,0.095092,2.025668,-0.147983,1.014601,,
15.522735,0.189831,2.312635,-0.021554,1.014601,,
14.391418,1.074057,2.312635,0.010054,1.014601,,
16.67636,0.063513,2.248865,-0.053161,1.014601,,
16.940866,-0.125964,2.312635,-0.021554,1.014601,,
15.656581,-0.031226,2.376406,-0.084769,1.014601,,
15.634274,-0.441759,1.930013,-0.464057,1.014601,,
16.246141,-0.3786,1.706816,-0.464057,1.014601,,
16.720976,-0.694395,1.643046,-0.685309,1.014601,,
17.307349,-0.599657,2.408291,-0.622094,1.014601,,
17.874601,-0.094385,2.089439,-0.716917,1.014601,,
18.358996,-0.062805,2.248865,-0.053161,1.014601,,
19.337347,-0.125964,2.312635,-0.179591,1.014601,,
21.335477,-0.125964,2.21698,-0.179591,5.35856,,
21.424707,0.158251,2.408291,3.866156,5.35856,,
22.578333,0.095092,2.21698,-0.211198,5.35856,,
23.104156,0.537205,1.961898,0.262913,5.35856,,
22.562399,0.158251,2.34452,-0.084769,5.35856,,
24.047452,0.095092,1.930013,-0.242806,5.35856,,
23.767013,0.284569,1.993783,3.486868,5.35856,,
23.142398,0.379308,2.057554,-0.211198,5.35856,,
24.640199,0.631944,2.472061,-0.053161,5.35856,,
24.480858,0.568785,2.472061,-0.084769,5.35856,,
