MigVolatge,MigCurrent,TigVolatge,TigCurrent,Encoder,,
0.162311,1.105636,2.440176,0.484165,0,,
-0.099007,0.758262,2.025668,-0.242806,0,,
0.047586,0.853,2.982224,-0.116376,0,,
0.034839,0.88458,2.153209,-0.179591,0,,
0.066707,1.042477,2.025668,-0.179591,0,,
0.041212,0.947739,2.535832,-0.179591,0,,
0.028465,1.231954,2.440176,0.041661,0,,
0.082641,1.200375,2.440176,0.073268,0,,
0.124069,1.168795,2.21698,0.073268,0,,
0.108135,1.105636,2.312635,0.041661,0,,
0.07308,0.821421,4.161977,0.073268,0,,
0.104948,0.916159,2.089439,-0.147983,0,,
0.124069,1.389852,2.28075,-0.179591,0,,
0.095388,0.821421,1.834357,-0.274413,0,,
0.111322,0.88458,2.248865,-0.274413,0,,
0.108135,1.200375,2.34452,-0.211198,0,,
0.076267,0.916159,2.34452,-0.147983,0,,
0.114509,0.916159,2.121324,-0.084769,0,,
0.114509,0.916159,2.248865,-0.053161,0,,
0.120883,0.726682,2.28075,-0.242806,0,,
0.082641,0.947739,2.185094,-0.242806,0,,
0.248355,0.726682,2.153209,-0.211198,0,,
0.101762,4.895176,2.121324,-0.084769,0,,
0.06352,1.042477,2.025668,-0.147983,0,,
0.022091,0.947739,2.025668,-0.274413,0,,
0.057146,0.916159,2.089439,-0.179591,0,,
0.079454,1.358272,2.408291,0.041661,0,,
0.076267,1.200375,2.408291,0.073268,0,,
0.085828,1.137216,2.408291,0.041661,0,,
0.108135,1.168795,2.34452,0.073268,0,,
0.114509,1.042477,2.185094,-0.084769,0,,
0.07308,0.853,2.121324,-0.527272,0,,
0.114509,0.947739,2.312635,-0.179591,0,,
0.124069,0.979318,2.28075,-0.116376,0,,
0.184619,0.853,2.376406,-0.021554,0,,
-0.063952,0.031933,2.185094,3.360438,0,,
0.114509,1.074057,2.376406,-0.053161,0,,
0.171871,0.979318,2.34452,-0.084769,0,,
0.155937,0.947739,2.248865,-0.179591,0,,
0.089014,0.916159,2.153209,-0.179591,0,,
-0.028898,0.821421,2.185094,-0.179591,0,,
0.092201,0.758262,2.21698,-0.147983,0,,
0.053959,0.947739,2.21698,-0.179591,0,,
0.089014,1.010898,2.057554,-0.179591,0,,
0.069894,1.042477,2.057554,-0.211198,0,,
0.079454,1.010898,1.993783,-0.30602,0,,
0.038025,1.168795,2.34452,1.558816,0,,
0.079454,1.263534,2.472061,0.010054,0,,
0.140003,1.263534,2.28075,0.104876,0,,
0.092201,1.200375,2.34452,0.041661,0,,
0.101762,1.010898,2.21698,-0.211198,0,,
0.002971,6.316254,1.802472,0.389342,0,,
0.146377,6.032038,2.025668,-0.653702,0,,
0.13363,1.421431,2.121324,-0.274413,0,,
0.101762,0.758262,2.312635,-0.211198,0,,
0.101762,0.947739,2.34452,-0.147983,0,,
0.130443,1.105636,1.930013,-0.147983,0,,
0.108135,0.88458,2.057554,3.423653,0,,
0.101762,0.947739,2.185094,-0.179591,0,,
0.423629,3.853053,3.460502,0.389342,0,,
0.111322,1.074057,2.248865,-0.179591,0,,
0.095388,0.947739,2.376406,-0.116376,0,,
0.07308,0.88458,2.121324,-0.179591,0,,
0.089014,0.979318,2.057554,-0.116376,0,,
0.289783,3.568837,2.248865,1.242742,0,,
0.047586,1.010898,1.898128,-0.179591,0,,
0.050773,1.326693,2.34452,0.073268,0,,
0.076267,1.105636,2.472061,0.104876,0,,
0.104948,1.263534,3.396732,0.136483,0,,
0.07308,1.48459,2.185094,-0.274413,0,,
0.101762,1.105636,3.460502,-0.30602,0,,
0.140003,1.010898,2.312635,-0.179591,0,,
0.101762,0.947739,2.089439,-0.147983,0,,
0.108135,1.200375,2.153209,0.199698,0,,
0.124069,0.947739,2.21698,-0.179591,0,,
0.104948,0.821421,2.28075,-0.685309,0,,
0.098575,1.326693,2.34452,-0.084769,0,,
0.069894,1.895124,3.109765,-0.179591,0,,
0.146377,1.042477,2.121324,0.705416,0,,
0.124069,1.042477,2.599602,-0.30602,0,,
0.079454,0.947739,2.248865,-0.179591,0,,
0.092201,1.010898,2.057554,-0.116376,0,,
0.104948,1.042477,2.153209,-0.147983,0,,
0.082641,1.042477,2.089439,-0.147983,0,,
0.37264,3.316201,3.651814,0.737024,0,,
0.006157,0.821421,1.930013,-0.211198,0,,
0.06352,1.295113,2.440176,0.010054,0,,
0.053959,1.263534,2.408291,0.136483,0,,
0.06352,2.842509,2.535832,0.104876,0,,
0.104948,1.200375,2.121324,-0.021554,0,,
0.130443,1.042477,2.185094,-0.590487,0,,
0.085828,2.558293,2.121324,-0.274413,0,,
0.098575,1.042477,2.025668,-0.084769,0,,
0.117696,1.042477,2.121324,-0.147983,0,,
0.114509,0.916159,2.248865,-0.337628,0,,
0.079454,0.916159,2.21698,-0.30602,0,,
0.076267,0.979318,2.312635,-0.116376,0,,
0.140003,1.105636,2.21698,-0.084769,0,,
0.127256,0.947739,2.248865,-0.116376,0,,
0.108135,0.979318,2.248865,-0.147983,0,,
0.060333,0.789841,1.993783,-0.369235,0,,
0.095388,1.010898,2.185094,-0.780131,0,,
0.069894,0.979318,2.089439,-0.147983,0,,
0.038025,0.916159,2.535832,-0.211198,0,,
0.066707,1.042477,2.121324,-0.400843,0,,
0.057146,1.010898,1.993783,-0.211198,0,,
0.038025,1.200375,2.440176,-0.053161,0,,
0.066707,1.263534,2.472061,0.168091,0,,
0.111322,1.231954,2.376406,0.073268,0,,
0.124069,1.105636,2.408291,0.010054,0,,
0.101762,1.042477,2.312635,0.673809,0,,
0.194179,1.263534,2.535832,0.104876,0,,
0.130443,1.074057,2.248865,-0.116376,0,,
0.44275,2.021442,3.683699,2.507038,0,,
0.108135,0.979318,2.34452,-0.242806,0,,
0.108135,0.979318,2.503946,-0.211198,0,,
0.104948,1.074057,2.408291,-0.116376,0,,
0.149564,1.042477,1.579276,-0.464057,0,,
0.108135,0.88458,2.121324,-0.179591,0,,
0.117696,0.916159,2.28075,-0.116376,0,,
0.114509,1.010898,2.248865,-0.147983,0,,
0.095388,0.947739,2.21698,-0.242806,0,,
0.098575,0.947739,2.185094,-0.116376,0,,
0.079454,0.663523,2.854684,-0.179591,0,,
0.057146,0.979318,2.089439,-0.211198,0,,
0.034839,0.979318,1.961898,-0.179591,0,,
0.044399,1.137216,2.153209,-0.053161,0,,
0.066707,4.04253,2.440176,-0.274413,0,,
0.079454,1.200375,2.34452,0.073268,0,,
0.101762,1.010898,2.089439,0.041661,0,,
0.114509,1.042477,3.269191,-0.021554,0,,
0.092201,1.010898,2.21698,-0.147983,0,,
0.117696,1.51617,2.21698,-0.274413,0,,
0.092201,0.789841,2.312635,0.041661,0,,
0.130443,0.758262,1.674931,-0.30602,0,,
0.117696,0.821421,2.376406,-0.242806,0,,
0.089014,0.821421,2.089439,-0.211198,0,,
-0.070326,6.284674,1.834357,-0.147983,0,,
0.140003,0.979318,2.21698,-0.147983,0,,
0.124069,1.042477,2.312635,-0.147983,0,,
0.066707,0.821421,2.34452,-0.274413,0,,
0.06352,0.947739,2.185094,-0.242806,0,,
0.095388,0.916159,2.408291,-0.147983,0,,
0.082641,0.979318,2.185094,-0.147983,0,,
-0.032084,0.410887,1.515505,4.245445,0,,
0.025278,2.558293,1.930013,-0.274413,0,,
0.07308,1.168795,2.28075,-0.084769,0,,
0.06352,1.326693,2.503946,0.705416,0,,
0.06352,2.653032,2.34452,0.041661,0,,
0.104948,1.074057,2.34452,0.073268,0,,
0.124069,1.074057,2.28075,-0.021554,0,,
-0.035271,6.189936,1.993783,-0.147983,0,,
0.394948,3.284622,2.376406,0.895061,0,,
0.117696,1.010898,2.34452,-0.179591,0,,
0.104948,1.010898,2.34452,-0.30602,0,,
0.079454,0.853,2.376406,-0.179591,0,,
0.07308,0.853,1.898128,0.041661,0,,
0.178245,1.295113,2.440176,0.389342,0,,
0.108135,0.600364,2.089439,3.360438,0,,
0.092201,0.916159,2.376406,-0.179591,0,,
0.108135,0.979318,2.121324,-0.147983,0,,
0.104948,1.010898,2.21698,-0.179591,0,,
0.120883,0.916159,2.057554,-0.179591,0,,
0.069894,3.474099,2.089439,-0.147983,0,,
0.082641,1.168795,2.025668,3.58169,0,,
0.044399,1.010898,1.961898,-0.179591,0,,
0.031652,1.074057,3.07788,-0.084769,0,,
0.041212,1.200375,2.472061,0.168091,0,,
0.092201,1.263534,2.472061,0.010054,0,,
0.082641,1.105636,2.312635,0.073268,0,,
0.124069,1.263534,2.472061,3.360438,0,,
0.120883,1.042477,2.153209,-0.084769,0,,
0.117696,0.916159,2.21698,-0.179591,0,,
0.104948,0.821421,2.089439,0.926668,0,,
0.095388,0.916159,2.089439,-0.748524,0,,
0.120883,0.947739,2.185094,-0.147983,0,,
0.114509,0.979318,2.21698,-0.053161,0,,
0.13363,1.010898,2.248865,-0.116376,0,,
-0.022524,0.695103,1.961898,-0.242806,0,,
0.104948,0.947739,2.185094,-0.179591,0,,
0.101762,0.947739,2.153209,-0.179591,0,,
0.108135,1.042477,2.28075,-0.748524,0,,
0.053959,0.821421,5.851892,-0.211198,0,,
0.375827,3.600417,3.460502,0.484165,0,,
0.066707,0.947739,2.089439,-0.211198,0,,
0.044399,3.537258,1.961898,-0.179591,0,,
0.034839,0.947739,2.057554,-0.179591,0,,
0.044399,1.231954,2.472061,0.104876,0,,
0.079454,1.105636,2.34452,0.041661,0,,
0.162311,1.295113,2.472061,0.073268,0,,
0.101762,1.168795,2.153209,0.010054,0,,
0.101762,0.88458,2.153209,-0.084769,0,,
0.108135,1.010898,2.248865,-0.147983,0,,
0.111322,0.947739,2.248865,-0.211198,0,,
0.111322,1.010898,2.248865,-0.211198,0,,
0.079454,0.88458,2.057554,-0.274413,0,,
0.101762,1.042477,2.440176,-0.30602,0,,
0.07308,0.916159,3.556158,-0.053161,0,,
0.14319,1.326693,2.21698,-0.116376,0,,
0.13363,0.916159,2.21698,-0.179591,0,,
0.098575,0.916159,1.961898,-0.242806,0,,
0.092201,0.916159,2.21698,-0.211198,0,,
0.076267,0.916159,2.121324,-0.147983,0,,
0.114509,0.758262,2.153209,-0.211198,0,,
0.082641,1.168795,2.057554,-0.843346,0,,
-0.185051,-0.599657,5.564926,-0.811739,0,,
0.041212,0.88458,2.057554,-0.242806,0,,
0.069894,1.263534,2.376406,0.231305,0,,
0.07308,1.168795,2.376406,0.104876,0,,
0.095388,1.137216,2.376406,0.104876,0,,
0.130443,1.137216,2.376406,0.010054,0,,
0.108135,0.88458,2.121324,-0.147983,0,,
0.108135,0.979318,2.21698,-0.274413,0,,
0.092201,0.88458,2.408291,-0.179591,0,,
0.14319,1.074057,2.21698,-0.179591,0,,
0.104948,0.916159,2.34452,-0.242806,0,,
0.124069,0.758262,3.205421,-0.30602,0,,
0.101762,0.88458,6.712793,-0.116376,0,,
0.13363,0.916159,2.185094,-0.147983,0,,
0.130443,0.979318,2.28075,-0.084769,0,,
0.092201,0.916159,2.21698,-0.211198,0,,
0.108135,1.010898,2.185094,-0.179591,0,,
0.098575,1.042477,2.21698,-0.179591,0,,
0.047586,0.979318,2.312635,-0.147983,0,,
0.069894,0.979318,2.153209,-0.147983,0,,
0.060333,1.200375,2.248865,-0.211198,0,,
0.057146,1.010898,2.153209,-0.147983,0,,
0.050773,1.263534,2.440176,0.010054,0,,
0.085828,1.231954,2.408291,0.041661,0,,
0.130443,1.200375,2.376406,0.073268,0,,
0.092201,1.105636,2.312635,0.073268,0,,
0.101762,0.979318,2.21698,-0.116376,0,,
0.127256,1.042477,2.089439,0.452557,0,,
0.124069,0.979318,2.312635,-0.147983,0,,
0.114509,1.042477,2.312635,-0.30602,0,,
0.114509,0.695103,2.185094,-0.274413,0,,
0.108135,0.947739,2.312635,-0.211198,0,,
0.120883,0.789841,2.503946,-0.053161,0,,
0.108135,7.453116,1.961898,-0.337628,0,,
0.130443,0.947739,2.28075,0.136483,0,,
0.219674,-0.283862,5.979433,0.895061,0,,
0.079454,0.947739,2.121324,-0.179591,0,,
0.07308,5.747823,2.376406,-0.179591,0,,
0.047586,0.853,2.089439,1.748461,0,,
0.060333,0.979318,2.057554,-0.211198,0,,
-0.00659,0.821421,6.425826,-0.116376,0,,
-0.003403,0.88458,1.993783,-0.021554,0,,
0.022091,4.295166,2.248865,-0.053161,0,,
0.031652,1.168795,2.089439,3.866156,0,,
0.095388,1.137216,2.440176,0.041661,0,,
0.108135,1.168795,2.34452,0.041661,0,,
0.120883,0.853,1.961898,-0.211198,0,,
0.111322,0.916159,2.21698,-0.179591,0,,
0.095388,1.042477,2.057554,-0.369235,0,,
0.117696,0.979318,2.34452,-0.084769,0,,
0.101762,0.947739,2.248865,-0.211198,0,,
0.069894,0.758262,2.312635,-0.30602,0,,
0.104948,1.074057,2.34452,-0.211198,0,,
0.20374,1.295113,2.248865,1.590424,0,,
0.111322,0.916159,2.185094,-0.116376,0,,
0.108135,0.979318,2.21698,-0.147983,0,,
0.104948,0.947739,2.185094,0.168091,0,,
0.076267,0.947739,2.950339,-0.179591,0,,
-0.175491,-0.631236,1.643046,4.624734,0,,
0.069894,0.979318,2.025668,-0.211198,0,,
0.047586,0.979318,2.185094,-0.274413,0,,
0.28341,1.074057,2.950339,2.096142,0,,
0.031652,1.200375,2.408291,0.073268,0,,
