MigVolatge,MigCurrent,TigVolatge,TigCurrent,Encoder,,,,,
0.111322,0.25299,2.21698,-0.179591,0,,,,,
0.085828,0.126672,2.185094,-0.147983,0,,,,,
0.095388,0.126672,2.089439,-0.211198,0,,,,,
0.254729,1.453011,1.802472,-0.495665,0,,,,,
0.053959,0.095092,1.961898,-0.179591,0,,,,,
0.066707,0.126672,2.089439,0.989883,0,,,,,
0.092201,1.547749,2.408291,0.041661,0,,,,,
0.101762,0.410887,2.34452,-0.30602,0,,,,,
0.124069,1.137216,2.34452,0.010054,0,,,,,
0.14319,0.284569,4.002551,-0.179591,0,,,,,
0.101762,0.126672,2.185094,-0.179591,0,,,,,
0.104948,-0.031226,2.21698,-0.179591,0,,,,,
0.089014,0.031933,2.248865,-0.116376,0,,,,,
0.104948,0.095092,2.121324,-0.242806,0,,,,,
0.098575,-0.031226,2.34452,-0.211198,0,,,,,
0.159124,0.316149,2.440176,0.136483,0,,,,,
0.101762,1.105636,2.408291,-0.116376,0,,,,,
0.13363,0.095092,2.21698,-0.179591,0,,,,,
0.092201,0.063513,2.21698,-0.211198,0,,,,,
0.079454,0.095092,2.21698,-0.179591,0,,,,,
0.621212,0.505626,2.663372,-0.021554,0,,,,,
0.053959,0.25299,2.153209,-0.211198,0,,,,,
0.044399,0.031933,1.866242,-0.242806,0,,,,,
0.06352,0.158251,2.089439,-0.147983,0,,,,,
0.165498,0.474046,1.005342,-0.748524,0,,,,,
0.047586,0.189831,2.089439,-0.179591,0,,,,,
0.053959,0.347728,2.376406,-0.021554,0,,,,,
0.095388,0.442467,2.535832,0.073268,0,,,,,
0.117696,0.347728,2.408291,0.073268,0,,,,,
0.098575,0.189831,2.34452,-0.021554,0,,,,,
0.104948,0.063513,2.121324,-0.464057,0,,,,,
0.101762,0.095092,1.961898,-0.337628,0,,,,,
0.092201,0.947739,2.312635,-0.179591,0,,,,,
0.117696,0.095092,2.34452,-0.053161,0,,,,,
0.098575,-0.031226,2.21698,-0.30602,0,,,,,
0.098575,-0.062805,2.21698,-0.274413,0,,,,,
0.114509,0.158251,2.21698,-0.147983,0,,,,,
0.146377,0.126672,2.21698,-0.147983,0,,,,,
0.140003,0.031933,2.248865,-0.211198,0,,,,,
0.095388,0.063513,2.153209,-0.179591,0,,,,,
0.436377,0.379308,2.790913,0.136483,0,,,,,
0.076267,0.095092,2.950339,-0.179591,0,,,,,
0.076267,0.158251,2.153209,-0.147983,0,,,,,
0.050773,0.095092,2.057554,-0.242806,0,,,,,
0.031652,0.095092,2.057554,-0.906561,0,,,,,
0.038025,0.126672,2.057554,-0.211198,0,,,,,
0.057146,0.600364,2.440176,-0.274413,0,,,,,
0.076267,0.442467,2.440176,0.104876,0,,,,,
0.095388,0.189831,2.34452,-0.021554,0,,,,,
0.104948,0.25299,2.312635,0.041661,0,,,,,
0.079454,0.031933,2.121324,-0.179591,0,,,,,
0.098575,0.031933,2.21698,-0.179591,0,,,,,
0.089014,-0.062805,2.153209,-0.116376,0,,,,,
0.082641,-0.157544,2.21698,-0.685309,0,,,,,
0.117696,0.095092,2.089439,-0.242806,0,,,,,
0.07308,0.031933,2.440176,-0.179591,0,,,,,
0.111322,-0.189123,2.21698,-0.116376,0,,,,,
0.13363,0.095092,2.248865,-0.147983,0,,,,,
0.114509,0.000354,2.312635,-0.179591,0,,,,,
0.079454,0.031933,2.312635,-0.147983,0,,,,,
0.130443,0.316149,2.376406,4.529912,0,,,,,
0.069894,0.158251,2.153209,-0.147983,0,,,,,
0.076267,0.095092,2.121324,-0.179591,0,,,,,
0.025278,0.000354,2.089439,-0.211198,0,,,,,
0.079454,6.474151,2.185094,0.010054,0,,,,,
0.025278,0.126672,1.930013,-0.147983,0,,,,,
0.038025,0.379308,2.535832,0.073268,0,,,,,
0.079454,0.379308,2.503946,0.168091,0,,,,,
0.101762,0.25299,2.472061,0.073268,0,,,,,
0.101762,0.189831,2.312635,0.010054,0,,,,,
0.104948,0.031933,2.089439,-0.211198,0,,,,,
0.124069,0.095092,2.248865,-0.179591,0,,,,,
0.104948,0.474046,2.248865,-0.179591,0,,,,,
0.104948,-0.062805,2.440176,-0.021554,0,,,,,
0.089014,0.095092,2.185094,-0.179591,0,,,,,
0.104948,0.095092,2.663372,-0.337628,0,,,,,
0.168685,0.316149,3.109765,0.104876,0,,,,,
0.971761,0.22141,2.121324,-0.30602,0,,,,,
0.120883,0.000354,2.121324,-0.179591,0,,,,,
0.149564,0.631944,2.34452,0.578987,0,,,,,
0.085828,0.126672,1.834357,-0.211198,0,,,,,
0.066707,0.000354,2.248865,-0.30602,0,,,,,
0.041212,0.031933,2.089439,-0.211198,0,,,,,
0.066707,0.095092,2.089439,-0.242806,0,,,,,
0.025278,0.063513,1.48362,-0.242806,0,,,,,
0.034839,0.158251,2.121324,-0.116376,0,,,,,
0.047586,0.410887,2.440176,0.104876,0,,,,,
0.069894,0.284569,2.440176,-0.053161,0,,,,,
0.104948,0.25299,2.408291,-0.021554,0,,,,,
0.104948,0.031933,2.34452,0.041661,0,,,,,
0.076267,1.200375,2.153209,-0.116376,0,,,,,
0.089014,0.063513,2.312635,-0.337628,0,,,,,
0.104948,0.095092,2.057554,-0.179591,0,,,,,
0.095388,0.663523,2.248865,-0.242806,0,,,,,
0.101762,-0.062805,2.376406,-0.337628,0,,,,,
0.082641,-0.094385,2.153209,-0.179591,0,,,,,
0.092201,0.095092,2.28075,-0.084769,0,,,,,
0.120883,0.063513,2.312635,-0.147983,0,,,,,
0.165498,0.410887,2.153209,0.357735,0,,,,,
0.095388,0.063513,2.248865,-0.147983,0,,,,,
0.07308,-0.157544,2.185094,-0.211198,0,,,,,
0.098575,0.189831,2.440176,-0.464057,0,,,,,
0.050773,0.031933,2.121324,-0.147983,0,,,,,
0.047586,2.274078,2.089439,-0.30602,0,,,,,
0.092201,0.379308,3.970666,0.136483,0,,,,,
0.038025,0.095092,2.185094,-0.147983,0,,,,,
0.053959,1.421431,4.257632,0.136483,0,,,,,
0.104948,0.347728,2.408291,0.168091,0,,,,,
0.098575,1.168795,2.408291,0.073268,0,,,,,
0.140003,0.25299,2.312635,0.041661,0,,,,,
0.165498,0.22141,2.472061,-0.053161,0,,,,,
0.104948,-0.031226,2.21698,-0.053161,0,,,,,
0.111322,0.189831,2.248865,-0.242806,0,,,,,
0.114509,-0.031226,2.312635,-0.211198,0,,,,,
0.101762,-0.094385,2.089439,-0.147983,0,,,,,
0.066707,-0.568077,2.28075,-0.464057,0,,,,,
0.095388,-0.125964,3.81124,-0.021554,0,,,,,
0.069894,5.716243,1.387964,-1.412279,0,,,,,
0.095388,-0.031226,2.248865,-0.179591,0,,,,,
0.082641,0.063513,2.21698,-0.179591,0,,,,,
0.07308,0.031933,4.990992,1.400779,0,,,,,
0.06352,0.000354,2.153209,-0.211198,0,,,,,
0.025278,0.095092,1.898128,3.708119,0,,,,,
0.053959,0.095092,2.121324,-0.211198,0,,,,,
0.066707,4.01095,2.057554,-0.179591,0,,,,,
0.038025,0.063513,2.503946,-0.147983,0,,,,,
0.050773,0.347728,2.503946,-0.021554,0,,,,,
0.089014,0.316149,2.376406,0.010054,0,,,,,
0.146377,0.347728,2.440176,3.075971,0,,,,,
0.111322,0.22141,2.408291,-0.021554,0,,,,,
0.114509,0.000354,2.21698,-0.147983,0,,,,,
0.114509,0.126672,2.21698,-0.084769,0,,,,,
0.120883,0.031933,2.025668,-0.274413,0,,,,,
0.108135,0.758262,2.34452,-0.337628,0,,,,,
0.140003,-0.189123,2.057554,2.949542,0,,,,,
0.108135,0.063513,2.089439,-0.116376,0,,,,,
0.127256,0.063513,2.21698,-0.116376,0,,,,,
0.14319,-0.062805,2.248865,-0.179591,0,,,,,
0.120883,0.031933,2.185094,-0.147983,0,,,,,
0.098575,0.789841,2.248865,-0.211198,0,,,,,
0.101762,0.095092,5.022877,-0.464057,0,,,,,
0.07308,-0.031226,2.121324,-0.211198,0,,,,,
0.079454,-0.157544,2.121324,-0.242806,0,,,,,
0.085828,0.158251,2.153209,-0.147983,0,,,,,
0.047586,0.063513,2.025668,-0.242806,0,,,,,
0.637146,0.379308,2.121324,0.010054,0,,,,,
0.034839,0.379308,2.440176,0.073268,0,,,,,
0.092201,0.22141,2.408291,-0.021554,0,,,,,
0.111322,0.189831,2.312635,-0.053161,0,,,,,
0.092201,0.442467,1.961898,-0.053161,0,,,,,
0.098575,0.000354,2.185094,-0.179591,0,,,,,
0.095388,-0.031226,2.185094,-0.242806,0,,,,,
0.114509,0.031933,2.312635,-0.242806,0,,,,,
0.130443,0.095092,2.153209,-0.30602,0,,,,,
0.111322,-0.094385,2.440176,-0.274413,0,,,,,
0.117696,0.095092,2.121324,-0.30602,0,,,,,
0.130443,0.126672,2.28075,-0.147983,0,,,,,
0.127256,1.863544,2.21698,-0.179591,0,,,,,
0.130443,0.031933,2.185094,-0.147983,0,,,,,
0.104948,0.063513,2.185094,-0.147983,0,,,,,
0.098575,0.095092,2.21698,-0.211198,0,,,,,
0.066707,0.095092,2.121324,-0.211198,0,,,,,
0.044399,0.000354,2.089439,-0.274413,0,,,,,
0.041212,0.031933,2.185094,-0.179591,0,,,,,
0.034839,-0.220703,2.663372,-0.242806,0,,,,,
0.022091,0.095092,2.153209,-0.179591,0,,,,,
0.057146,0.347728,2.472061,0.073268,0,,,,,
0.07308,0.22141,2.312635,0.073268,0,,,,,
0.089014,0.189831,2.440176,-0.021554,0,,,,,
0.095388,0.22141,2.440176,-0.053161,0,,,,,
0.104948,0.095092,2.21698,-0.147983,0,,,,,
0.095388,0.063513,2.185094,-0.147983,0,,,,,
0.124069,0.126672,2.21698,-0.242806,0,,,,,
0.111322,0.063513,2.28075,-0.147983,0,,,,,
0.092201,-0.062805,2.34452,-0.369235,0,,,,,
0.101762,0.095092,2.248865,-0.274413,0,,,,,
0.117696,0.063513,2.312635,-0.179591,0,,,,,
0.130443,0.000354,2.153209,-0.179591,0,,,,,
0.14319,0.095092,2.185094,-0.147983,0,,,,,
0.098575,0.031933,2.248865,-0.179591,0,,,,,
0.098575,0.095092,2.153209,0.168091,0,,,,,
0.095388,0.063513,2.185094,-0.179591,0,,,,,
0.044399,0.568785,0,4.024193,0,,,,,
0.06352,-0.031226,2.057554,-0.242806,0,,,,,
-0.003403,0.000354,1.930013,-0.30602,0,,,,,
0.079454,0.063513,2.121324,-0.179591,0,,,,,
0.053959,0.442467,2.440176,0.073268,0,,,,,
0.06352,0.284569,2.440176,0.104876,0,,,,,
0.117696,0.316149,2.408291,-0.495665,0,,,,,
0.149564,0.22141,2.376406,-0.021554,0,,,,,
0.092201,0.031933,2.089439,-0.179591,0,,,,,
0.114509,0.031933,2.21698,-0.179591,0,,,,,
0.111322,-0.031226,1.930013,-0.242806,0,,,,,
0.114509,0.000354,2.21698,-0.242806,0,,,,,
0.124069,0.189831,2.408291,-0.337628,0,,,,,
0.114509,-0.189123,2.248865,-0.400843,0,,,,,
0.420443,3.158304,4.257632,0.958276,0,,,,,
0.136817,0.000354,2.312635,-0.147983,0,,,,,
0.140003,0.158251,2.21698,-0.179591,0,,,,,
0.089014,0.063513,2.248865,-0.179591,0,,,,,
0.066707,0.031933,2.185094,-0.179591,0,,,,,
0.069894,0.284569,2.28075,-0.179591,0,,,,,
0.050773,0.063513,2.057554,-0.874954,0,,,,,
0.041212,0.031933,1.930013,-0.30602,0,,,,,
0.028465,0.031933,2.025668,-0.274413,0,,,,,
0.076267,0.284569,4.640255,0.010054,0,,,,,
0.053959,0.347728,2.440176,-0.021554,0,,,,,
0.089014,2.274078,2.440176,-0.021554,0,,,,,
0.136817,0.284569,0.718375,-0.021554,0,,,,,
0.114509,0.158251,2.535832,-0.053161,0,,,,,
0.098575,0.063513,2.185094,-0.211198,0,,,,,
0.098575,0.063513,2.21698,-0.337628,0,,,,,
0.124069,0.095092,2.34452,-0.242806,0,,,,,
0.111322,-0.125964,2.535832,-0.337628,0,,,,,
0.114509,-0.125964,2.376406,-0.274413,0,,,,,
0.092201,-0.094385,2.376406,-0.179591,0,,,,,
0.117696,0.031933,2.28075,-0.147983,0,,,,,
0.120883,0.000354,1.930013,-0.147983,0,,,,,
0.104948,-0.031226,2.790913,-0.116376,0,,,,,
0.369454,2.77935,3.301076,0.484165,0,,,,,
0.079454,0.126672,2.185094,-0.179591,0,,,,,
0.079454,0.063513,2.408291,-0.211198,0,,,,,
0.060333,0.031933,2.153209,-0.179591,0,,,,,
0.069894,0.095092,2.089439,-0.211198,0,,,,,
0.044399,0.000354,1.993783,-0.211198,0,,,,,
0.082641,0.158251,2.185094,-0.147983,0,,,,,
0.057146,0.284569,2.503946,0.010054,0,,,,,
0.07308,0.284569,2.408291,0.010054,0,,,,,
0.101762,0.284569,2.408291,0.041661,0,,,,,
0.076267,0.126672,2.312635,-0.021554,0,,,,,
-0.012964,-0.315441,2.663372,-0.242806,0,,,,,
0.095388,0.000354,2.185094,-0.211198,0,,,,,
0.101762,0.063513,2.185094,-0.242806,0,,,,,
0.359893,1.421431,3.93878,2.317394,0,,,,,
0.111322,-0.094385,3.588043,-0.211198,0,,,,,
0.098575,0.000354,2.248865,-0.242806,0,,,,,
0.120883,0.095092,2.28075,-0.116376,0,,,,,
0.155937,0.031933,2.185094,-0.211198,0,,,,,
0.114509,-0.031226,2.248865,-0.147983,0,,,,,
0.117696,0.063513,2.28075,-0.716917,0,,,,,
0.066707,0.031933,2.21698,-0.211198,0,,,,,
-0.114941,-0.315441,1.898128,-0.337628,0,,,,,
0.050773,-0.662816,1.961898,-0.211198,0,,,,,
0.044399,0.095092,2.025668,-0.179591,0,,,,,
0.041212,0.031933,2.025668,-0.179591,0,,,,,
0.041212,0.442467,2.057554,-0.053161,0,,,,,
0.069894,0.379308,2.472061,0.041661,0,,,,,
0.082641,0.25299,2.408291,0.010054,0,,,,,
0.124069,0.25299,2.408291,-0.053161,0,,,,,
0.101762,0.126672,2.312635,-0.021554,0,,,,,
0.117696,3.853053,2.34452,0.073268,0,,,,,
0.092201,-0.062805,2.21698,-0.211198,0,,,,,
0.092201,0.916159,2.21698,-0.147983,0,,,,,
0.108135,0.000354,2.21698,-0.30602,0,,,,,
0.069894,-0.283862,2.312635,-0.179591,0,,,,,
0.085828,0.000354,2.248865,-0.242806,0,,,,,
0.092201,0.031933,2.248865,-0.053161,0,,,,,
0.120883,-0.031226,2.21698,-0.147983,0,,,,,
0.069894,-0.031226,2.153209,0.42095,0,,,,,
0.108135,0.063513,2.185094,-0.211198,0,,,,,
0.092201,0.063513,2.21698,-0.179591,0,,,,,
0.025278,0.158251,2.28075,-0.274413,0,,,,,
0.069894,0.000354,2.121324,-0.211198,0,,,,,
0.06352,0.631944,2.089439,-0.211198,0,,,,,
0.066707,0.158251,1.993783,-0.147983,0,,,,,
0.018905,0.063513,2.185094,-0.242806,0,,,,,
0.034839,0.821421,2.408291,0.010054,0,,,,,
0.082641,0.316149,2.440176,0.041661,0,,,,,
0.104948,0.189831,2.408291,0.041661,0,,,,,
0.092201,0.189831,2.440176,-0.021554,0,,,,,
0.124069,0.063513,2.28075,-0.116376,0,,,,,
0.111322,0.000354,2.440176,-0.021554,0,,,,,
0.13363,-0.031226,2.28075,-0.274413,0,,,,,
0.108135,-0.189123,2.089439,-0.147983,0,,,,,
0.085828,-0.094385,2.408291,-0.242806,0,,,,,
0.098575,0.031933,2.34452,-0.242806,0,,,,,
0.155937,0.158251,2.057554,-0.116376,0,,,,,
0.089014,-0.094385,2.185094,-0.211198,0,,,,,
0.108135,-0.031226,2.21698,-0.179591,0,,,,,
0.104948,-0.031226,2.185094,-0.084769,0,,,,,
0.108135,0.126672,2.567717,-0.337628,0,,,,,
0.098575,0.126672,2.153209,-0.179591,0,,,,,
0.076267,-0.031226,2.28075,-0.242806,0,,,,,
0.057146,0.063513,1.961898,-0.053161,0,,,,,
0.044399,0.000354,2.025668,-0.211198,0,,,,,
0.047586,0.095092,2.21698,-0.495665,0,,,,,
0.053959,0.505626,2.472061,0.041661,0,,,,,
0.076267,0.25299,2.472061,-0.021554,0,,,,,
0.101762,0.126672,2.408291,0.041661,0,,,,,
0.098575,0.126672,2.34452,-0.053161,0,,,,,
0.092201,0.031933,2.21698,-0.147983,0,,,,,
0.120883,0.031933,2.153209,-0.211198,0,,,,,
0.104948,0.031933,2.21698,-0.211198,0,,,,,
0.098575,0.095092,2.121324,-0.242806,0,,,,,
0.108135,-0.062805,2.440176,-0.242806,0,,,,,
0.092201,0.031933,2.185094,3.676512,0,,,,,
0.092201,0.063513,1.961898,0.800239,0,,,,,
0.104948,0.031933,2.312635,1.305957,0,,,,,
0.101762,0.063513,2.21698,-0.179591,0,,,,,
0.076267,-0.031226,2.248865,-0.242806,0,,,,,
0.050773,-0.031226,3.396732,-0.179591,0,,,,,
0.060333,0.000354,2.185094,-0.211198,0,,,,,
0.053959,0.000354,1.898128,-0.242806,0,,,,,
0.031652,-0.283862,2.057554,-0.242806,0,,,,,
0.034839,0.063513,2.025668,-0.053161,0,,,,,
0.018905,0.031933,2.025668,-0.211198,0,,,,,
0.057146,0.410887,2.440176,-0.369235,0,,,,,
0.168685,0.568785,2.567717,0.136483,0,,,,,
0.130443,0.25299,2.408291,0.041661,0,,,,,
0.114509,0.25299,2.312635,0.073268,0,,,,,
0.14319,0.126672,2.248865,2.317394,0,,,,,
0.076267,-0.062805,2.185094,-0.242806,0,,,,,
0.117696,-0.031226,2.440176,1.527209,0,,,,,
0.082641,-0.189123,2.28075,-0.242806,0,,,,,
0.092201,-0.094385,2.21698,-0.147983,0,,,,,
0.101762,0.000354,2.34452,-0.30602,0,,,,,
0.095388,0.000354,2.312635,0.547379,0,,,,,
0.130443,-0.062805,2.248865,1.653638,0,,,,,
0.076267,-0.031226,2.21698,-0.179591,0,,,,,
0.098575,0.000354,2.057554,-0.179591,0,,,,,
0.079454,0.031933,2.153209,-0.179591,0,,,,,
0.057146,1.800385,2.185094,-0.242806,0,,,,,
0.089014,0.063513,2.153209,-0.179591,0,,,,,
0.057146,0.063513,2.695258,-0.337628,0,,,,,
0.057146,0.189831,2.312635,2.538646,0,,,,,
0.038025,0.158251,2.312635,-0.116376,0,,,,,
-0.01615,0.284569,2.695258,0.199698,0,,,,,
0.069894,0.410887,2.472061,0.073268,0,,,,,
0.108135,0.22141,2.376406,0.010054,0,,,,,
0.2133,0.758262,2.663372,-0.969776,0,,,,,
0.117696,0.095092,2.248865,-0.116376,0,,,,,
0.130443,0.031933,2.248865,-0.116376,0,,,,,
0.114509,0.031933,2.248865,-0.084769,0,,,,,
0.098575,0.031933,2.440176,-0.30602,0,,,,,
0.092201,-0.094385,2.312635,-0.369235,0,,,,,
0.089014,0.063513,2.34452,-0.179591,0,,,,,
-0.009777,-0.062805,2.34452,-0.084769,0,,,,,
0.095388,-0.062805,2.153209,-0.179591,0,,,,,
0.117696,-0.220703,2.153209,0.262913,0,,,,,
0.101762,0.031933,2.21698,-0.211198,0,,,,,
0.082641,0.063513,2.185094,-0.179591,0,,,,,
0.092201,0.095092,2.153209,-0.211198,0,,,,,
0.082641,0.063513,2.21698,-0.211198,0,,,,,
0.066707,0.284569,2.440176,-0.211198,0,,,,,
0.034839,0.095092,2.025668,-0.242806,0,,,,,
0.053959,0.158251,2.121324,-0.147983,0,,,,,
0.034839,1.042477,2.440176,-0.021554,0,,,,,
0.057146,0.25299,2.312635,0.041661,0,,,,,
0.181432,0.347728,2.28075,0.010054,0,,,,,
0.092201,0.063513,2.312635,-0.021554,0,,,,,
0.108135,0.000354,2.185094,0.073268,0,,,,,
0.098575,0.000354,2.440176,-0.147983,0,,,,,
0.104948,-0.094385,2.248865,-0.30602,0,,,,,
0.101762,0.000354,2.21698,-0.400843,0,,,,,
0.108135,-0.031226,2.34452,-0.274413,0,,,,,
0.108135,0.000354,2.248865,-0.242806,0,,,,,
0.104948,3.126724,2.312635,-0.147983,0,,,,,
0.14319,0.031933,2.185094,-0.147983,0,,,,,
0.101762,-0.031226,2.21698,-0.211198,0,,,,,
0.082641,0.000354,2.21698,0.231305,0,,,,,
0.069894,0.000354,2.21698,-0.242806,0,,,,,
0.06352,-0.062805,6.872219,-0.30602,0,,,,,
0.053959,0.031933,2.089439,-0.242806,0,,,,,
0.060333,0.158251,2.057554,0.041661,0,,,,,
0.041212,0.000354,1.738702,-0.242806,0,,,,,
0.047586,0.22141,2.185094,0.073268,0,,,,,
0.066707,0.126672,2.21698,-0.084769,0,,,,,
0.092201,0.284569,2.440176,0.136483,0,,,,,
0.117696,0.25299,2.376406,-0.021554,0,,,,,
0.082641,0.189831,2.34452,-0.021554,0,,,,,
0.101762,-0.031226,2.121324,-0.179591,0,,,,,
0.079454,0.000354,2.21698,-0.242806,0,,,,,
0.124069,0.000354,2.248865,-0.242806,0,,,,,
0.076267,0.031933,2.089439,-0.400843,0,,,,,
0.104948,0.000354,2.248865,-0.242806,0,,,,,
0.089014,0.000354,2.28075,-0.242806,0,,,,,
0.146377,0.095092,2.185094,-0.053161,0,,,,,
0.13363,0.158251,5.086648,-0.242806,0,,,,,
0.127256,-0.031226,3.109765,-0.179591,0,,,,,
0.117696,0.158251,2.312635,2.380609,0,,,,,
0.044399,4.168848,2.025668,-0.30602,0,,,,,
0.041212,-0.094385,2.089439,-0.211198,0,,,,,
0.07308,0.126672,2.185094,-0.179591,0,,,,,
0.060333,0.063513,2.121324,-0.211198,0,,,,,
0.031652,-0.031226,2.025668,-0.30602,0,,,,,
0.041212,0.095092,2.185094,-0.179591,0,,,,,
0.057146,0.284569,2.535832,-0.021554,0,,,,,
0.130443,-0.3786,3.301076,3.866156,0,,,,,
0.092201,0.189831,2.34452,0.073268,0,,,,,
0.108135,0.189831,2.312635,-0.053161,0,,,,,
0.07308,-0.062805,1.961898,-0.179591,0,,,,,
0.101762,-0.031226,2.121324,-0.211198,0,,,,,
0.044399,-0.315441,1.260424,3.139186,0,,,,,
0.127256,-0.094385,5.660581,-0.622094,0,,,,,
0.101762,-0.094385,2.089439,-0.369235,0,,,,,
0.104948,0.095092,2.440176,-0.179591,0,,,,,
0.092201,-0.189123,2.089439,5.857423,0,,,,,
0.155937,0.063513,2.121324,-0.211198,0,,,,,
0.155937,0.031933,2.21698,-0.147983,0,,,,,
0.092201,-0.031226,2.248865,-0.179591,0,,,,,
0.082641,-0.031226,1.930013,-0.43245,0,,,,,
0.076267,0.063513,2.153209,-0.179591,0,,,,,
0.053959,0.000354,2.089439,-0.179591,0,,,,,
0.117696,0.126672,2.185094,0.041661,0,,,,,
0.012531,-0.568077,4.576484,-0.084769,0,,,,,
0.152751,0.25299,2.34452,-0.021554,0,,,,,
0.050773,0.379308,2.663372,0.041661,0,,,,,
-0.051205,0.316149,2.472061,0.199698,0,,,,,
0.127256,0.22141,2.34452,0.041661,0,,,,,
0.398135,1.958283,3.747469,1.242742,0,,,,,
0.101762,0.000354,2.185094,-0.179591,0,,,,,
0.114509,-0.031226,2.185094,-0.242806,0,,,,,
0.111322,0.031933,2.121324,-0.30602,0,,,,,
0.095388,-0.125964,2.376406,-0.337628,0,,,,,
0.082641,-0.062805,2.21698,-0.274413,0,,,,,
0.076267,-0.031226,2.089439,-0.242806,0,,,,,
0.114509,0.095092,2.440176,-0.021554,0,,,,,
0.114509,-0.094385,2.185094,-0.147983,0,,,,,
0.120883,1.547749,2.185094,-0.274413,0,,,,,
0.082641,-0.031226,1.993783,-0.369235,0,,,,,
0.079454,0.000354,2.089439,-0.179591,0,,,,,
0.076267,0.000354,2.121324,-0.242806,0,,,,,
0.879343,0.158251,2.057554,-0.147983,0,,,,,
0.015718,4.958335,2.312635,0.104876,0,,,,,
0.025278,0.063513,2.057554,-0.179591,0,,,,,
0.018905,0.126672,2.503946,-0.147983,0,,,,,
0.047586,2.021442,2.376406,0.010054,0,,,,,
0.06352,0.316149,2.440176,0.010054,0,,,,,
0.095388,1.200375,2.408291,-0.021554,0,,,,,
0.098575,0.158251,2.34452,-0.021554,0,,,,,
0.104948,0.063513,2.21698,-0.116376,0,,,,,
0.022091,-0.189123,2.21698,-0.242806,0,,,,,
0.101762,-0.220703,2.631487,1.179527,0,,,,,
0.124069,0.095092,2.472061,-0.084769,0,,,,,
0.120883,-0.062805,2.312635,-0.337628,0,,,,,
0.120883,0.000354,2.34452,-0.179591,0,,,,,
0.149564,0.063513,2.21698,-0.084769,0,,,,,
0.101762,0.000354,2.21698,2.791505,0,,,,,
0.101762,0.158251,2.21698,-0.242806,0,,,,,
0.707256,0.442467,2.631487,0.010054,0,,,,,
0.066707,0.000354,2.185094,-0.211198,0,,,,,
0.984508,0.063513,1.834357,-0.43245,0,,,,,
