MigVolatge,MigCurrent,TigVolatge,TigCurrent,Encoder
0.060333,2.558293,2.089439,-0.242806,0
0.028465,1.326693,2.025668,-0.242806,0
0.031652,1.358272,1.515505,-0.274413,0
0.053959,1.137216,2.025668,-0.242806,0
0.028465,1.610908,2.248865,-0.053161,0
0.053959,3.474099,2.472061,-0.021554,0
0.114509,1.610908,2.248865,-0.021554,0
0.079454,1.421431,2.248865,0.010054,0
0.117696,1.705647,2.21698,-0.116376,0
0.079454,2.242498,2.21698,-0.211198,0
-0.08626,1.137216,2.057554,-0.242806,0
0.748684,1.642488,2.121324,-0.179591,0
0.117696,1.326693,2.599602,-0.495665,0
0.085828,1.295113,2.185094,-0.274413,0
0.092201,1.421431,2.472061,-0.622094,0
0.124069,0.789841,2.153209,-0.211198,0
0.092201,1.579329,2.089439,-0.211198,0
0.076267,1.326693,2.185094,0.041661,0
0.098575,1.326693,2.153209,-0.30602,0
0.111322,1.042477,2.472061,0.199698,0
0.076267,1.358272,2.057554,-0.211198,0
0.053959,1.295113,2.121324,-0.211198,0
0.038025,2.558293,2.121324,3.360438,0
0.015718,1.358272,2.025668,-0.147983,0
0.028465,1.610908,2.982224,-0.147983,0
0.041212,1.642488,2.503946,-0.021554,0
0.101762,1.51617,2.21698,0.041661,0
0.111322,1.547749,2.312635,0.010054,0
0.124069,1.48459,2.21698,-0.211198,0
0.136817,1.579329,2.535832,2.981149,0
-0.032084,1.389852,2.21698,-0.179591,0
0.066707,0.663523,2.312635,-0.337628,0
0.079454,1.326693,2.21698,-0.369235,0
0.101762,1.421431,2.21698,-0.30602,0
0.101762,0.821421,2.34452,-0.179591,0
0.238794,-0.568077,2.28075,4.624734,0
0.430003,3.600417,3.843125,0.768631,0
0.07308,1.326693,2.248865,-0.211198,0
0.082641,1.421431,2.248865,-0.242806,0
0.041212,1.263534,2.727143,-0.274413,0
0.047586,1.389852,2.089439,-0.337628,0
0.06352,1.326693,2.185094,-0.242806,0
0.050773,1.358272,2.025668,-0.242806,0
0.038025,1.358272,1.930013,-0.211198,0
0.069894,1.642488,2.503946,0.041661,0
0.031652,1.453011,2.408291,-0.021554,0
0.111322,1.610908,2.121324,0.136483,0
0.101762,1.51617,2.312635,-0.021554,0
0.092201,1.421431,2.34452,-0.147983,0
0.104948,1.326693,2.185094,-0.147983,0
0.104948,1.48459,2.153209,-0.274413,0
0.098575,1.200375,2.28075,-0.369235,0
0.092201,1.010898,2.185094,-0.179591,0
0.098575,1.51617,2.28075,-0.274413,0
0.101762,1.389852,2.34452,-0.211198,0
0.114509,1.326693,2.089439,-0.179591,0
0.069894,1.326693,3.07788,-0.179591,0
0.108135,1.389852,2.34452,-0.242806,0
0.082641,1.453011,2.34452,-0.242806,0
0.076267,1.326693,2.057554,-0.211198,0
0.082641,1.421431,2.21698,-0.179591,0
0.060333,1.231954,2.057554,-0.084769,0
0.041212,1.326693,3.81124,-0.211198,0
0.047586,1.326693,2.057554,-0.242806,0
0.041212,1.642488,2.34452,-0.053161,0
0.050773,1.642488,2.376406,0.010054,0
0.092201,1.48459,2.185094,1.211135,0
0.098575,2.589873,2.440176,-0.053161,0
0.120883,1.421431,2.21698,-0.116376,0
0.104948,1.358272,2.185094,-0.147983,0
0.124069,1.421431,2.121324,-0.116376,0
0.095388,1.358272,2.312635,-0.242806,0
0.089014,1.358272,2.28075,-0.337628,0
0.066707,1.263534,2.185094,-0.43245,0
0.089014,1.421431,2.312635,-0.147983,0
0.13363,1.389852,2.121324,-0.147983,0
0.117696,1.326693,2.248865,-0.211198,0
0.104948,6.032038,2.185094,-0.337628,0
0.079454,1.358272,2.153209,-0.211198,0
0.057146,1.358272,2.21698,-0.274413,0
0.034839,1.295113,2.057554,-0.242806,0
0.044399,1.326693,2.025668,-0.274413,0
0.060333,1.421431,2.089439,-0.242806,0
0.044399,1.421431,2.21698,-0.211198,0
0.053959,1.642488,2.312635,0.041661,0
0.076267,1.737226,2.567717,-0.464057,0
0.092201,1.105636,2.21698,0.010054,0
0.171871,1.642488,1.866242,-0.55888,0
0.07308,1.453011,2.34452,-0.053161,0
0.095388,1.358272,2.21698,-0.211198,0
0.114509,1.389852,2.28075,-0.179591,0
0.101762,1.389852,2.185094,-0.242806,0
0.076267,1.200375,2.28075,-0.369235,0
0.098575,1.295113,2.057554,-0.274413,0
0.07308,1.421431,2.34452,-0.211198,0
0.120883,1.389852,2.153209,0.104876,0
0.14319,1.579329,2.822798,0.547379,0
0.098575,1.326693,2.790913,-0.242806,0
0.085828,1.358272,1.802472,-0.748524,0
0.092201,1.389852,2.153209,-0.211198,0
0.057146,1.295113,2.695258,-0.211198,0
0.057146,1.358272,2.121324,-0.274413,0
0.025278,1.295113,1.41985,-0.30602,0
0.028465,1.326693,2.025668,-0.242806,0
-0.000216,1.642488,2.185094,-0.084769,0
0.060333,1.737226,2.440176,0.041661,0
0.104948,1.610908,2.21698,0.010054,0
0.226047,1.137216,2.854684,1.590424,0
0.117696,1.389852,2.21698,-0.084769,0
0.114509,1.453011,2.21698,-0.147983,0
0.095388,1.263534,2.21698,-0.147983,0
0.076267,1.295113,2.21698,-0.274413,0
0.114509,1.200375,2.248865,0.357735,0
0.079454,1.389852,2.185094,-0.179591,0
0.082641,1.263534,2.503946,-0.211198,0
0.130443,1.358272,2.089439,-0.242806,0
0.108135,1.51617,2.440176,-0.30602,0
0.082641,1.295113,2.21698,-0.274413,0
0.104948,1.358272,2.599602,-0.274413,0
0.079454,1.326693,2.089439,-0.211198,0
0.057146,1.358272,2.089439,-0.274413,0
0.053959,1.389852,2.121324,-0.179591,0
0.264289,3.189883,2.248865,-0.337628,0
0.034839,1.389852,2.025668,-0.179591,0
-0.070326,0.947739,5.788122,0.010054,0
0.079454,1.642488,2.472061,0.041661,0
0.120883,1.51617,2.185094,0.168091,0
0.111322,1.547749,2.34452,-0.084769,0
0.111322,1.389852,2.153209,-0.147983,0
0.089014,1.295113,2.185094,-0.242806,0
0.108135,1.295113,2.185094,-0.369235,0
0.079454,1.295113,2.089439,-0.337628,0
-0.063952,0.568785,2.312635,-0.811739,0
0.321652,3.316201,1.643046,-0.622094,0
0.079454,1.421431,2.376406,-0.147983,0
0.13363,1.421431,2.089439,-0.179591,0
0.136817,0.158251,6.075089,0.168091,0
0.895277,1.263534,2.599602,-0.369235,0
0.092201,1.421431,2.089439,-0.274413,0
0.079454,1.295113,1.834357,-0.30602,0
0.076267,2.810929,6.840334,-0.400843,0
0.041212,1.263534,2.025668,0.515772,0
0.025278,1.358272,2.089439,-0.211198,0
0.031652,1.389852,2.057554,-0.55888,0
0.025278,1.642488,2.153209,-0.021554,0
0.07308,1.674067,2.408291,0.041661,0
0.136817,1.547749,2.312635,0.010054,0
0.114509,1.547749,2.248865,-0.021554,0
0.108135,1.51617,2.153209,-0.147983,0
0.095388,0.916159,2.057554,-0.211198,0
0.089014,1.48459,2.089439,-0.242806,0
0.076267,0.789841,2.153209,0.262913,0
0.104948,1.263534,2.089439,-0.337628,0
0.092201,1.231954,2.248865,-0.274413,0
0.130443,0.095092,6.298285,-0.590487,0
0.13363,1.389852,2.185094,0.578987,0
0.194179,1.800385,2.28075,0.673809,0
0.098575,1.358272,2.21698,-0.211198,0
0.066707,1.421431,2.121324,-0.179591,0
0.066707,3.41094,2.089439,-0.30602,0
0.053959,1.389852,1.866242,-0.274413,0
0.025278,1.263534,2.089439,-0.30602,0
0.060333,2.084601,2.121324,-0.179591,0
0.044399,1.326693,1.643046,-0.337628,0
0.031652,1.674067,2.312635,0.010054,0
0.06352,1.674067,2.440176,0.041661,0
0.095388,1.421431,2.34452,0.041661,0
0.104948,1.51617,2.312635,-0.053161,0
0.082641,1.389852,2.185094,-0.179591,0
0.07308,1.326693,2.153209,-0.179591,0
0.095388,1.295113,2.089439,-0.211198,0
0.095388,1.48459,2.21698,-0.400843,0
0.130443,1.200375,2.121324,-0.369235,0
0.120883,1.326693,2.185094,-0.30602,0
0.104948,1.421431,2.248865,-0.211198,0
0.391761,4.074109,3.109765,0.389342,0
0.149564,0.947739,2.854684,3.423653,0
0.098575,1.326693,2.153209,-0.242806,0
0.066707,1.389852,2.185094,-0.30602,0
0.076267,1.295113,2.057554,-0.211198,0
0.066707,1.326693,2.248865,-0.274413,0
0.066707,1.358272,2.057554,-0.211198,0
0.038025,1.295113,2.025668,-0.242806,0
0.034839,1.389852,2.025668,-0.179591,0
0.034839,1.642488,2.312635,0.010054,0
0.053959,1.610908,2.34452,0.041661,0
0.101762,1.579329,2.185094,0.073268,0
0.082641,1.547749,2.34452,0.578987,0
0.111322,5.589925,1.643046,-0.274413,0
0.136817,5.621505,2.599602,-0.021554,0
0.108135,1.295113,2.153209,-0.274413,0
-0.032084,1.105636,2.312635,0.199698,0
0.117696,1.389852,2.185094,-0.30602,0
0.085828,1.421431,2.248865,-0.211198,0
0.041212,1.326693,2.312635,-0.274413,0
0.108135,1.326693,1.866242,-0.242806,0
0.082641,1.389852,2.312635,-0.147983,0
0.098575,1.48459,2.185094,-0.242806,0
0.089014,1.295113,2.089439,-0.242806,0
0.082641,1.358272,1.930013,-0.274413,0
0.089014,1.358272,2.089439,-0.242806,0
0.041212,1.326693,2.057554,-0.369235,0
0.018905,1.358272,1.834357,-0.30602,0
0.012531,1.231954,1.643046,-0.30602,0
0.018905,1.768806,2.248865,-0.053161,0
0.07308,1.674067,2.408291,0.041661,0
0.104948,1.453011,2.21698,1.969712,0
0.382201,4.926756,3.428617,0.895061,0
0.095388,1.421431,2.248865,-0.147983,0
0.095388,1.358272,2.121324,-0.179591,0
0.079454,1.421431,2.153209,-0.274413,0
0.101762,1.200375,1.993783,0.452557,0
0.104948,1.263534,2.21698,-0.369235,0
0.101762,1.263534,2.21698,-0.211198,0
0.098575,1.389852,2.376406,-0.116376,0
0.14319,1.295113,2.057554,-0.179591,0
0.101762,1.295113,2.312635,-0.274413,0
0.111322,1.326693,2.185094,-0.211198,0
0.066707,5.27413,2.408291,-0.242806,0
0.044399,1.200375,6.362056,3.897764,0
0.060333,1.295113,2.089439,-0.211198,0
0.053959,1.042477,2.025668,-0.242806,0
0.034839,1.389852,2.025668,-0.242806,0
0.047586,1.453011,2.025668,-0.242806,0
0.015718,1.579329,2.34452,-0.021554,0
0.356706,4.200427,2.695258,0.199698,0
0.098575,1.51617,2.21698,-0.053161,0
0.101762,1.737226,2.28075,-0.021554,0
0.095388,1.295113,2.440176,-0.179591,0
0.104948,1.358272,2.21698,-0.211198,0
0.104948,1.358272,2.185094,-0.211198,0
0.124069,1.295113,2.472061,-0.30602,0
0.089014,0.821421,2.153209,-0.495665,0
0.079454,1.358272,2.312635,-0.30602,0
0.101762,1.421431,2.312635,-0.116376,0
0.37264,0.25299,6.043204,1.211135,0
0.108135,1.263534,2.248865,-0.242806,0
0.104948,4.64254,2.535832,-0.116376,0
0.079454,1.326693,2.248865,-0.179591,0
0.082641,1.326693,1.930013,-0.369235,0
0.069894,1.326693,2.089439,-0.242806,0
0.028465,1.358272,2.057554,-0.242806,0
0.041212,0.979318,3.109765,-0.179591,0
0.031652,1.358272,2.025668,-0.274413,0
0.022091,1.579329,2.759028,0.010054,0
0.095388,1.737226,2.440176,2.665075,0
0.104948,1.48459,2.21698,0.073268,0
0.114509,1.51617,2.312635,0.041661,0
0.104948,1.421431,2.248865,-0.116376,0
0.108135,1.358272,2.21698,-0.179591,0
0.114509,1.358272,2.376406,-0.147983,0
0.108135,1.263534,2.057554,-0.30602,0
0.092201,0.821421,2.185094,-0.274413,0
0.076267,1.231954,2.185094,-0.147983,0
0.07308,1.295113,2.21698,-0.495665,0
0.509673,7.011003,2.34452,-1.917998,0
0.098575,1.263534,2.248865,-0.242806,0
0.124069,1.389852,2.21698,-0.242806,0
0.101762,1.326693,2.121324,-0.527272,0
0.060333,1.326693,2.153209,-0.274413,0
0.436377,7.042582,1.100998,-1.917998,0
0.044399,1.358272,2.21698,-0.242806,0
0.022091,1.295113,2.025668,-0.211198,0
0.041212,5.242551,2.121324,0.041661,0
0.025278,1.579329,2.21698,-0.021554,0
-0.083073,7.80049,2.34452,-0.337628,0
0.124069,1.547749,2.248865,-0.021554,0
0.104948,1.51617,2.312635,-0.021554,0
0.120883,1.358272,2.472061,-0.242806,0
0.089014,1.200375,2.153209,-0.274413,0
0.117696,1.263534,2.089439,-0.242806,0
0.089014,1.200375,2.248865,-0.274413,0
0.095388,1.263534,2.472061,-0.242806,0
0.095388,1.200375,2.21698,-0.337628,0
0.111322,1.389852,2.440176,-0.116376,0
0.140003,1.389852,1.898128,-0.242806,0
0.114509,0.695103,2.185094,-0.274413,0
0.066707,1.263534,2.153209,-0.211198,0
0.085828,1.295113,2.185094,-0.211198,0
0.057146,1.295113,2.34452,-0.242806,0
0.069894,1.358272,2.121324,-0.30602,0
0.050773,1.358272,1.898128,-0.242806,0
0.06352,1.389852,1.961898,-0.242806,0
0.031652,1.326693,1.993783,-0.30602,0
0.053959,1.610908,2.312635,-0.021554,0
0.053959,0.663523,2.950339,4.18223,0
0.098575,1.48459,2.312635,-0.084769,0
0.114509,1.51617,2.312635,0.041661,0
0.200553,1.674067,1.356079,-0.55888,0
0.104948,1.295113,2.121324,-0.179591,0
0.136817,1.231954,2.057554,-0.30602,0
0.104948,1.263534,2.408291,-0.30602,0
0.079454,1.137216,2.153209,1.685246,0
0.06352,1.168795,2.121324,-0.369235,0
0.089014,1.453011,2.376406,-0.179591,0
0.149564,1.326693,2.535832,-0.242806,0
0.111322,1.295113,2.440176,-0.211198,0
0.076267,5.30571,2.089439,-0.464057,0
0.015718,0.789841,1.706816,4.213838,0
0.047586,1.200375,1.898128,-0.242806,0
0.053959,1.358272,2.153209,0.104876,0
0.990882,1.421431,1.802472,-0.179591,0
0.053959,1.579329,1.993783,-0.843346,0
0.022091,1.358272,2.121324,-0.30602,0
0.210113,5.558346,3.237306,0.326128,0
0.057146,1.642488,2.376406,-0.021554,0
0.136817,1.831965,2.21698,-0.053161,0
0.07308,1.421431,2.376406,-0.053161,0
0.082641,1.168795,4.130092,-0.369235,0
0.124069,1.547749,2.057554,-0.748524,0
0.108135,4.895176,2.28075,-0.811739,0
0.092201,1.358272,2.28075,-0.242806,0
0.124069,1.421431,2.21698,-0.211198,0
0.079454,1.389852,2.185094,-0.053161,0
0.124069,1.358272,2.34452,0.041661,0
0.095388,1.295113,4.60837,-0.021554,0
0.104948,1.295113,2.185094,-0.369235,0
0.092201,1.358272,2.089439,0.705416,0
0.076267,1.231954,2.21698,-0.30602,0
0.085828,1.358272,2.121324,-0.274413,0
0.066707,1.358272,2.121324,-0.242806,0
0.076267,7.83207,1.993783,-0.337628,0
0.031652,1.358272,2.312635,-0.30602,0
0.028465,1.326693,1.993783,-0.242806,0
0.022091,1.610908,2.21698,-0.021554,0
0.069894,1.674067,2.376406,0.073268,0
0.104948,1.48459,2.185094,-0.021554,0
0.124069,1.51617,2.408291,-0.053161,0
0.117696,1.358272,2.153209,-0.147983,0
0.085828,1.295113,2.21698,-0.211198,0
0.089014,1.263534,1.961898,-0.337628,0
0.098575,1.231954,2.312635,-0.147983,0
0.095388,1.610908,2.153209,-0.242806,0
0.117696,1.326693,2.376406,-0.337628,0
0.098575,1.453011,2.312635,-0.147983,0
0.136817,1.389852,2.248865,-0.147983,0
0.114509,1.358272,2.21698,-0.211198,0
0.101762,1.51617,2.153209,-0.211198,0
0.085828,1.326693,2.21698,-0.242806,0
-0.028898,1.010898,2.886569,-0.55888,0
0.038025,1.295113,1.834357,-0.242806,0
0.022091,1.358272,2.057554,-0.274413,0
0.022091,1.231954,2.057554,-0.242806,0
0.022091,1.326693,2.153209,-0.30602,0
0.047586,1.610908,2.440176,0.010054,0
0.089014,1.831965,4.130092,2.222572,0
0.120883,1.737226,2.248865,-0.021554,0
0.085828,1.51617,2.408291,0.010054,0
0.124069,1.389852,2.185094,-0.116376,0
0.124069,1.389852,2.153209,-0.147983,0
0.152751,1.547749,2.28075,-0.084769,0
0.104948,1.421431,2.376406,-0.147983,0
0.101762,1.295113,2.153209,-0.30602,0
0.089014,1.295113,2.34452,-0.179591,0
0.082641,1.421431,2.408291,-0.211198,0
0.104948,1.200375,2.057554,1.622031,0
0.155937,1.831965,2.34452,0.168091,0
0.069894,1.989862,2.089439,-0.274413,0
0.098575,1.421431,1.611161,-0.242806,0
0.095388,1.705647,2.057554,-0.274413,0
0.076267,1.389852,2.21698,-0.274413,0
0.034839,1.389852,2.057554,-0.242806,0
0.015718,5.463607,2.153209,-0.274413,0
0.028465,1.358272,2.057554,-0.242806,0
0.060333,1.705647,2.312635,0.073268,0
0.085828,1.642488,2.28075,0.073268,0
0.120883,1.863544,2.312635,1.969712,0
0.130443,1.547749,2.408291,-0.021554,0
0.092201,1.358272,2.153209,-0.147983,0
0.089014,1.326693,2.153209,-0.211198,0
0.114509,1.358272,2.248865,-0.021554,0
0.082641,1.231954,2.28075,-0.274413,0
0.114509,1.579329,2.153209,-0.337628,0
0.101762,1.358272,2.153209,-0.30602,0
0.117696,1.48459,2.28075,-0.147983,0
0.111322,1.421431,2.21698,-0.147983,0
0.104948,1.295113,2.982224,-0.179591,0
0.124069,4.768858,2.089439,-0.147983,0
0.114509,1.51617,2.759028,-0.337628,0
0.098575,1.358272,2.34452,-0.274413,0
0.066707,1.295113,1.930013,-0.242806,0
0.050773,1.295113,2.089439,-0.242806,0
0.053959,1.168795,1.898128,-0.242806,0
0.012531,1.326693,2.21698,-0.30602,0
0.018905,1.579329,2.312635,0.073268,0
0.104948,1.705647,2.34452,0.010054,0
0.098575,1.579329,2.248865,-0.021554,0
0.101762,1.547749,2.376406,0.010054,0
0.089014,1.389852,2.153209,-0.179591,0
0.095388,1.326693,1.993783,0.010054,0
0.089014,1.358272,2.21698,-0.211198,0
0.111322,1.48459,2.21698,-0.242806,0
0.127256,1.326693,3.01411,-0.30602,0
0.082641,1.200375,2.185094,-0.938168,0
0.06352,1.674067,2.312635,-0.242806,0
0.114509,1.358272,2.599602,-0.30602,0
0.082641,2.968827,2.21698,-0.30602,0
0.120883,1.358272,2.248865,-0.179591,0
0.085828,1.358272,2.440176,-0.274413,0
0.079454,1.358272,2.121324,-0.527272,0
0.06352,3.000406,2.153209,-0.147983,0
0.053959,1.326693,2.089439,1.432387,0
-0.073513,-0.094385,5.564926,0.041661,0
0.041212,1.326693,1.993783,0.041661,0
0.041212,1.642488,3.492388,-0.053161,0
0.095388,4.01095,2.376406,0.041661,0
0.053959,1.295113,2.153209,3.265616,0
0.07308,1.453011,2.312635,-0.021554,0
0.101762,1.389852,1.834357,-0.590487,0
0.111322,1.421431,2.121324,-0.147983,0
0.101762,1.168795,2.21698,-0.211198,0
0.114509,1.421431,2.248865,-0.242806,0
0.130443,1.263534,2.312635,-0.30602,0
0.098575,1.326693,2.21698,-0.400843,0
0.07308,1.547749,2.28075,-0.211198,0
0.092201,1.389852,2.21698,-0.147983,0
0.120883,2.368816,2.153209,-0.337628,0
-0.003403,1.105636,5.118533,-1.127813,0
0.092201,1.358272,2.21698,-0.242806,0
0.079454,1.326693,2.121324,-0.242806,0
0.034839,2.021442,2.025668,-0.274413,0
0.028465,1.358272,2.025668,-0.337628,0
0.041212,1.358272,2.025668,-0.242806,0
0.031652,1.421431,1.993783,-0.274413,0
0.047586,1.610908,2.28075,0.010054,0
0.06352,1.51617,2.34452,0.547379,0
0.060333,1.674067,2.535832,0.231305,0
0.082641,1.547749,2.34452,0.041661,0
0.092201,1.421431,1.961898,-0.179591,0
0.079454,1.263534,2.312635,-0.179591,0
0.194179,-0.441759,2.248865,0.357735,0
0.079454,1.168795,2.28075,0.357735,0
0.089014,1.168795,2.34452,-0.369235,0
0.060333,1.295113,2.312635,-0.30602,0
0.092201,1.295113,2.376406,1.432387,0
0.114509,1.295113,2.21698,-0.147983,0
-0.009777,1.674067,6.043204,-0.527272,0
0.178245,1.768806,1.132883,-0.274413,0
0.101762,1.421431,2.21698,-0.30602,0
0.06352,1.295113,2.185094,-0.211198,0
0.057146,1.579329,2.121324,-0.242806,0
0.053959,1.358272,1.898128,-0.274413,0
0.041212,1.389852,2.025668,-0.211198,0
0.028465,1.105636,2.025668,-0.242806,0
0.057146,1.674067,2.376406,-0.053161,0
0.066707,1.389852,2.312635,-0.084769,0
0.104948,1.453011,2.34452,-0.116376,0
0.114509,1.547749,2.34452,-0.464057,0
0.092201,1.358272,2.153209,-0.179591,0
0.104948,1.389852,2.376406,-0.242806,0
0.108135,1.263534,1.961898,-0.211198,0
0.095388,1.421431,2.312635,-0.211198,0
0.101762,1.295113,2.248865,-0.211198,0
0.076267,1.326693,2.185094,-0.242806,0
0.085828,1.421431,2.34452,-0.242806,0
0.140003,1.453011,2.153209,2.285786,0
0.149564,1.674067,2.21698,-0.874954,0
0.124069,5.653084,3.524273,-0.43245,0
0.07308,1.358272,2.121324,-0.274413,0
0.002971,1.105636,1.834357,-0.464057,0
0.050773,1.295113,1.961898,-0.30602,0
0.044399,1.295113,1.738702,-0.30602,0
0.069894,1.137216,1.993783,-0.30602,0
0.034839,1.389852,2.248865,-0.211198,0
0.057146,1.674067,2.312635,-0.021554,0
0.041212,1.51617,2.376406,-0.021554,0
0.111322,4.263586,2.408291,-0.179591,0
0.117696,1.642488,2.472061,0.010054,0
0.092201,1.358272,2.121324,-0.211198,0
-0.003403,1.168795,4.67214,-1.032991,0
0.076267,1.200375,2.248865,-0.274413,0
0.108135,1.326693,2.248865,-0.337628,0
0.114509,1.358272,2.21698,-0.337628,0
