MigVolatge,MigCurrent,TigVolatge,TigCurrent,Encoder,,,,,
0.117696,0.25299,2.121324,-0.242806,0,,,,,
0.104948,0.25299,2.312635,-0.242806,0,,,,,
0.092201,-1.357565,2.185094,-0.116376,0,,,,,
0.079454,0.158251,2.376406,-0.211198,0,,,,,
0.120883,3.821473,5.46927,-0.179591,0,,,,,
0.095388,0.284569,2.503946,-0.147983,0,,,,,
0.101762,0.158251,2.153209,-0.116376,0,,,,,
0.089014,0.158251,2.185094,-0.116376,0,,,,,
0.057146,0.158251,2.248865,-0.179591,0,,,,,
0.066707,0.189831,2.312635,-0.242806,0,,,,,
0.076267,0.189831,2.121324,-0.211198,0,,,,,
0.076267,0.22141,2.089439,-0.211198,0,,,,,
0.047586,0.189831,2.057554,0.136483,0,,,,,
0.022091,0.000354,2.057554,-0.274413,0,,,,,
0.028465,0.284569,1.961898,2.222572,0,,,,,
0.022091,0.505626,2.28075,0.041661,0,,,,,
0.162311,0.505626,2.472061,-0.179591,0,,,,,
0.104948,0.410887,2.312635,-0.053161,0,,,,,
0.092201,0.316149,2.312635,-0.021554,0,,,,,
0.108135,0.25299,2.089439,-0.211198,0,,,,,
0.098575,0.158251,2.153209,-0.179591,0,,,,,
0.082641,0.189831,2.21698,-0.780131,0,,,,,
0.098575,0.126672,2.248865,-0.179591,0,,,,,
0.095388,0.568785,2.312635,-0.211198,0,,,,,
0.060333,0.031933,2.28075,-0.30602,0,,,,,
0.092201,0.22141,2.376406,-0.179591,0,,,,,
0.117696,0.158251,2.34452,-0.211198,0,,,,,
0.076267,0.063513,2.28075,-0.242806,0,,,,,
0.082641,0.126672,2.153209,-0.274413,0,,,,,
0.066707,1.263534,2.312635,-0.274413,0,,,,,
0.095388,0.379308,2.185094,2.032927,0,,,,,
0.079454,0.126672,1.674931,-0.337628,0,,,,,
0.041212,4.358325,2.312635,-0.179591,0,,,,,
0.034839,0.22141,1.993783,-0.242806,0,,,,,
-0.000216,0.158251,2.025668,-0.30602,0,,,,,
0.190992,0.158251,2.822798,1.211135,0,,,,,
0.034839,0.410887,2.472061,0.010054,0,,,,,
0.210113,0.063513,2.727143,1.116313,0,,,,,
0.101762,0.316149,2.34452,-0.053161,0,,,,,
0.108135,0.189831,2.21698,0.231305,0,,,,,
0.124069,0.316149,2.153209,-0.211198,0,,,,,
0.095388,0.189831,2.34452,-0.274413,0,,,,,
0.531981,0.095092,2.472061,1.938105,0,,,,,
0.082641,-0.062805,2.248865,-0.369235,0,,,,,
0.050773,2.053021,2.153209,0.104876,0,,,,,
0.07308,0.189831,2.28075,-0.053161,0,,,,,
0.127256,0.189831,1.770587,-0.147983,0,,,,,
0.13363,0.22141,2.248865,-0.242806,0,,,,,
0.124069,0.189831,2.153209,-0.242806,0,,,,,
0.053959,0.095092,3.01411,-0.43245,0,,,,,
0.060333,0.189831,2.185094,-0.30602,0,,,,,
0.101762,0.474046,7.191071,6.205104,0,,,,,
0.047586,0.22141,2.185094,-0.211198,0,,,,,
0.047586,0.189831,1.930013,-0.30602,0,,,,,
0.028465,0.22141,2.025668,-0.242806,0,,,,,
0.015718,0.442467,2.376406,0.010054,0,,,,,
0.069894,0.537205,2.472061,0.041661,0,,,,,
0.082641,0.316149,1.930013,0.136483,0,,,,,
0.095388,0.379308,2.408291,-0.053161,0,,,,,
0.092201,0.22141,2.185094,-0.179591,0,,,,,
0.120883,0.284569,2.408291,-0.211198,0,,,,,
0.104948,0.189831,2.21698,-0.179591,0,,,,,
0.136817,0.189831,0.016901,-0.242806,0,,,,,
0.095388,0.442467,2.408291,-0.274413,0,,,,,
-0.035271,-0.252282,2.631487,-0.653702,0,,,,,
0.089014,0.189831,2.472061,-0.242806,0,,,,,
0.136817,0.22141,2.185094,-0.084769,0,,,,,
0.127256,0.158251,2.153209,-0.211198,0,,,,,
0.015718,4.989915,1.228538,5.16206,0,,,,,
0.07308,0.22141,2.185094,-0.211198,0,,,,,
0.079454,4.895176,2.121324,-0.464057,0,,,,,
0.044399,0.158251,2.121324,-0.30602,0,,,,,
0.028465,0.189831,2.057554,-0.179591,0,,,,,
0.124069,0.568785,2.34452,-0.053161,0,,,,,
0.041212,0.284569,2.185094,-0.242806,0,,,,,
-0.025711,0.347728,2.312635,-0.084769,0,,,,,
0.079454,2.11618,2.376406,-0.021554,0,,,,,
0.082641,0.379308,2.248865,-0.053161,0,,,,,
0.089014,0.410887,2.34452,-0.084769,0,,,,,
0.101762,0.158251,2.153209,-0.179591,0,,,,,
0.474618,3.568837,3.970666,0.484165,0,,,,,
0.101762,0.189831,2.28075,-0.274413,0,,,,,
0.108135,0.126672,2.21698,-0.274413,0,,,,,
0.101762,0.316149,2.185094,-0.337628,0,,,,,
0.079454,0.126672,2.472061,-0.211198,0,,,,,
0.069894,0.189831,2.376406,-0.116376,0,,,,,
0.117696,0.284569,2.248865,-0.147983,0,,,,,
0.117696,-0.220703,2.21698,-0.211198,0,,,,,
0.07308,0.189831,2.153209,-0.242806,0,,,,,
0.092201,0.284569,2.185094,-0.242806,0,,,,,
0.089014,0.316149,1.961898,-0.179591,0,,,,,
0.041212,2.084601,2.057554,-0.369235,0,,,,,
0.053959,0.284569,2.121324,-0.211198,0,,,,,
0.012531,0.22141,3.045995,-0.274413,0,,,,,
0.089014,3.821473,1.993783,-0.242806,0,,,,,
0.025278,0.442467,3.205421,-0.021554,0,,,,,
0.079454,0.537205,2.408291,0.073268,0,,,,,
0.069894,0.347728,1.866242,3.802942,0,,,,,
0.089014,0.189831,2.057554,0.010054,0,,,,,
0.082641,0.22141,2.21698,-0.147983,0,,,,,
0.053959,0.379308,2.663372,0.515772,0,,,,,
0.089014,0.189831,2.057554,-0.30602,0,,,,,
0.124069,0.347728,2.376406,-0.211198,0,,,,,
0.098575,0.095092,2.248865,-0.337628,0,,,,,
0.101762,0.284569,2.34452,-0.43245,0,,,,,
0.108135,0.379308,2.312635,5.383312,0,,,,,
0.124069,0.284569,2.089439,0.42095,0,,,,,
0.092201,0.189831,2.312635,4.18223,0,,,,,
0.082641,0.25299,4.385173,-0.30602,0,,,,,
0.057146,0.22141,2.21698,-0.179591,0,,,,,
0.586157,0.474046,2.312635,0.231305,0,,,,,
0.066707,0.284569,2.057554,-0.179591,0,,,,,
0.047586,0.25299,1.930013,-0.274413,0,,,,,
0.015718,-0.031226,2.025668,-0.274413,0,,,,,
0.012531,0.25299,1.993783,-0.274413,0,,,,,
0.031652,0.505626,2.34452,0.041661,0,,,,,
0.07308,0.505626,2.503946,0.199698,0,,,,,
0.127256,0.537205,2.34452,0.136483,0,,,,,
0.092201,0.505626,2.822798,0.231305,0,,,,,
0.104948,0.22141,2.185094,-0.179591,0,,,,,
0.089014,0.189831,2.185094,-0.242806,0,,,,,
0.076267,0.158251,1.738702,-0.274413,0,,,,,
0.082641,0.189831,2.312635,-0.242806,0,,,,,
0.092201,0.095092,2.248865,-0.337628,0,,,,,
0.079454,0.095092,2.21698,-0.053161,0,,,,,
0.076267,0.158251,2.440176,3.392045,0,,,,,
0.229234,0.947739,2.089439,-0.685309,0,,,,,
0.130443,0.284569,2.248865,-0.211198,0,,,,,
0.089014,0.25299,2.153209,-0.242806,0,,,,,
0.101762,0.25299,2.057554,-0.179591,0,,,,,
0.06352,0.158251,2.153209,-0.116376,0,,,,,
0.015718,0.126672,2.089439,-0.274413,0,,,,,
0.018905,0.095092,3.524273,-0.242806,0,,,,,
0.025278,0.88458,2.025668,-0.242806,0,,,,,
0.034839,0.22141,1.930013,-0.211198,0,,,,,
0.047586,0.537205,2.34452,0.041661,0,,,,,
0.069894,0.505626,2.695258,-0.053161,0,,,,,
0.101762,0.379308,2.21698,-0.021554,0,,,,,
0.181432,0.631944,2.503946,0.104876,0,,,,,
0.092201,0.25299,2.089439,-0.179591,0,,,,,
0.076267,0.189831,2.153209,-0.369235,0,,,,,
0.120883,1.51617,2.185094,-0.274413,0,,,,,
0.069894,0.126672,3.87501,-0.147983,0,,,,,
0.066707,-0.347021,5.883778,-0.969776,0,,,,,
0.089014,0.189831,2.153209,-0.274413,0,,,,,
0.092201,0.663523,3.779354,-0.369235,0,,,,,
0.490552,0.726682,3.843125,2.823112,0,,,,,
0.130443,0.22141,2.185094,0.673809,0,,,,,
0.095388,0.316149,2.185094,-0.242806,0,,,,,
0.060333,0.726682,2.21698,-0.211198,0,,,,,
0.050773,0.22141,2.153209,-0.147983,0,,,,,
0.038025,0.189831,2.121324,-0.274413,0,,,,,
0.047586,1.042477,2.089439,0.136483,0,,,,,
0.057146,0.189831,4.767796,-0.211198,0,,,,,
0.012531,0.095092,1.993783,4.561519,0,,,,,
0.041212,0.505626,2.312635,-0.021554,0,,,,,
0.101762,0.505626,2.440176,1.780068,0,,,,,
0.171871,0.410887,2.408291,-0.053161,0,,,,,
0.079454,0.347728,2.34452,0.010054,0,,,,,
0.101762,0.189831,2.153209,-0.084769,0,,,,,
0.069894,0.158251,2.121324,-0.242806,0,,,,,
0.022091,-0.125964,2.185094,0.452557,0,,,,,
0.101762,0.25299,2.21698,-0.211198,0,,,,,
0.14319,0.189831,2.185094,-0.274413,0,,,,,
0.104948,0.284569,2.34452,-0.211198,0,,,,,
0.178245,0.347728,2.503946,0.010054,0,,,,,
0.14319,0.158251,2.089439,0.326128,0,,,,,
0.111322,0.126672,2.21698,-0.242806,0,,,,,
0.07308,0.22141,2.121324,-0.242806,0,,,,,
0.089014,0.25299,2.185094,-0.211198,0,,,,,
0.057146,0.095092,2.185094,-0.147983,0,,,,,
0.07308,0.284569,2.472061,-0.211198,0,,,,,
0.069894,0.347728,1.993783,-0.906561,0,,,,,
0.028465,4.832017,1.961898,-0.369235,0,,,,,
0.034839,0.25299,2.089439,-0.274413,0,,,,,
0.009344,0.474046,2.376406,0.073268,0,,,,,
0.092201,0.537205,2.376406,-0.527272,0,,,,,
0.079454,0.347728,2.34452,-0.021554,0,,,,,
0.098575,0.316149,2.312635,-0.021554,0,,,,,
0.092201,0.063513,2.121324,-0.179591,0,,,,,
0.095388,0.158251,2.185094,-0.211198,0,,,,,
0.079454,0.031933,2.312635,-0.053161,0,,,,,
0.120883,0.189831,2.376406,-0.179591,0,,,,,
0.095388,0.189831,2.28075,-0.274413,0,,,,,
0.092201,0.031933,1.866242,-0.337628,0,,,,,
0.079454,0.22141,3.588043,-0.147983,0,,,,,
0.124069,0.22141,2.185094,-0.179591,0,,,,,
0.095388,0.126672,2.21698,-0.211198,0,,,,,
0.114509,0.25299,2.153209,-0.147983,0,,,,,
0.079454,0.189831,2.21698,-0.211198,0,,,,,
0.079454,0.158251,2.089439,-0.242806,0,,,,,
0.076267,0.284569,2.121324,-0.274413,0,,,,,
0.076267,0.22141,2.089439,-0.211198,0,,,,,
0.066707,0.189831,3.07788,-0.274413,0,,,,,
0.07308,1.042477,1.674931,-0.622094,0,,,,,
0.031652,0.442467,1.898128,-0.021554,0,,,,,
0.079454,0.505626,2.408291,0.041661,0,,,,,
0.092201,0.379308,2.28075,-0.179591,0,,,,,
0.07308,0.474046,2.248865,-0.053161,0,,,,,
0.101762,8.084706,2.025668,-0.30602,0,,,,,
0.098575,0.063513,2.854684,-0.242806,0,,,,,
0.111322,0.000354,2.057554,-0.242806,0,,,,,
0.127256,0.189831,1.834357,-0.211198,0,,,,,
0.101762,0.063513,2.185094,-2.044427,0,,,,,
0.114509,0.25299,2.472061,-0.30602,0,,,,,
0.092201,0.095092,2.376406,-0.211198,0,,,,,
0.120883,0.095092,2.057554,-0.179591,0,,,,,
0.089014,0.095092,2.248865,-0.211198,0,,,,,
0.404509,2.274078,3.683699,0.895061,0,,,,,
0.066707,0.189831,2.121324,-0.211198,0,,,,,
0.092201,0.25299,2.025668,-0.211198,0,,,,,
0.07308,3.758314,2.28075,-0.084769,0,,,,,
0.044399,0.158251,2.025668,-0.179591,0,,,,,
0.022091,0.189831,2.089439,-0.242806,0,,,,,
0.015718,0.189831,2.025668,-0.653702,0,,,,,
0.028465,0.474046,2.34452,-0.021554,0,,,,,
0.07308,0.474046,2.472061,0.041661,0,,,,,
0.117696,0.410887,2.34452,0.041661,0,,,,,
0.124069,0.505626,2.34452,-0.053161,0,,,,,
0.165498,1.389852,4.034436,0.357735,0,,,,,
0.089014,0.126672,2.185094,-0.242806,0,,,,,
-0.032084,-0.820713,2.695258,3.550082,0,,,,,
0.082641,0.126672,2.21698,-0.242806,0,,,,,
0.085828,0.25299,2.312635,-0.274413,0,,,,,
0.079454,0.189831,2.21698,-0.43245,0,,,,,
0.095388,0.25299,2.376406,-0.147983,0,,,,,
0.124069,0.189831,2.21698,-0.179591,0,,,,,
0.117696,0.25299,2.185094,-0.242806,0,,,,,
0.13363,0.284569,2.21698,-0.179591,0,,,,,
0.089014,0.22141,2.153209,-0.211198,0,,,,,
0.079454,0.158251,2.185094,-0.242806,0,,,,,
0.053959,0.22141,2.057554,-0.274413,0,,,,,
0.047586,0.25299,2.057554,-0.211198,0,,,,,
0.015718,0.25299,2.057554,-0.274413,0,,,,,
0.022091,0.758262,1.993783,-0.242806,0,,,,,
0.034839,0.568785,2.440176,0.041661,0,,,,,
0.085828,0.505626,2.440176,0.073268,0,,,,,
0.095388,0.442467,2.34452,-0.021554,0,,,,,
0.098575,0.379308,2.248865,-0.021554,0,,,,,
0.117696,-0.125964,1.930013,1.116313,0,,,,,
0.101762,0.22141,2.21698,-0.179591,0,,,,,
0.085828,0.316149,2.312635,-0.274413,0,,,,,
0.331212,4.04253,3.715584,2.190964,0,,,,,
0.095388,0.158251,1.930013,-0.337628,0,,,,,
0.098575,0.158251,2.248865,-0.211198,0,,,,,
0.114509,1.958283,2.472061,-0.211198,0,,,,,
0.14319,0.000354,2.089439,-0.211198,0,,,,,
0.178245,-0.125964,2.599602,0.452557,0,,,,,
0.095388,0.031933,2.057554,-0.43245,0,,,,,
0.066707,0.347728,1.930013,-0.242806,0,,,,,
0.053959,0.284569,2.121324,-0.211198,0,,,,,
0.057146,0.22141,2.185094,-0.242806,0,,,,,
0.14319,-0.252282,2.440176,0.041661,0,,,,,
0.041212,0.25299,2.567717,2.917934,0,,,,,
0.050773,0.284569,2.025668,-0.274413,0,,,,,
0.315278,1.831965,5.46927,1.337564,0,,,,,
0.104948,0.474046,2.440176,-0.021554,0,,,,,
0.079454,0.347728,2.312635,-0.021554,0,,,,,
0.101762,0.316149,2.34452,0.136483,0,,,,,
0.117696,0.22141,2.089439,-0.211198,0,,,,,
0.124069,0.25299,2.153209,-0.242806,0,,,,,
-0.060766,-0.725975,2.376406,3.234008,0,,,,,
0.127256,0.316149,2.089439,-0.211198,0,,,,,
0.079454,0.031933,2.121324,-0.30602,0,,,,,
0.069894,0.031933,2.312635,-0.30602,0,,,,,
0.092201,0.284569,2.535832,-0.021554,0,,,,,
0.149564,0.284569,2.185094,0.895061,0,,,,,
0.493739,0.789841,3.93878,2.507038,0,,,,,
0.098575,0.25299,2.185094,-0.211198,0,,,,,
0.098575,0.25299,2.248865,-0.211198,0,,,,,
0.060333,0.189831,2.121324,-0.274413,0,,,,,
0.053959,0.189831,2.089439,-0.211198,0,,,,,
0.057146,0.25299,2.153209,-0.211198,0,,,,,
0.092201,0.379308,6.553367,-0.400843,0,,,,,
0.044399,0.22141,1.993783,-0.30602,0,,,,,
0.022091,0.379308,2.472061,-0.021554,0,,,,,
0.066707,0.505626,2.376406,0.041661,0,,,,,
0.082641,0.410887,2.34452,0.010054,0,,,,,
0.104948,0.379308,2.34452,-0.021554,0,,,,,
0.124069,0.189831,2.153209,-0.147983,0,,,,,
0.146377,0.189831,2.121324,-0.685309,0,,,,,
0.092201,0.284569,2.153209,-0.147983,0,,,,,
-0.079887,0.000354,2.312635,-0.116376,0,,,,,
0.07308,0.316149,2.21698,-0.179591,0,,,,,
0.053959,0.000354,2.663372,-0.147983,0,,,,,
0.117696,0.25299,2.440176,-0.084769,0,,,,,
0.047586,0.063513,2.153209,-0.179591,0,,,,,
0.13363,0.22141,2.21698,-0.274413,0,,,,,
0.111322,0.25299,2.121324,-0.274413,0,,,,,
0.053959,0.158251,2.153209,-0.242806,0,,,,,
0.041212,0.126672,4.67214,-0.147983,0,,,,,
0.089014,0.189831,2.089439,-0.242806,0,,,,,
0.060333,0.22141,2.089439,-0.274413,0,,,,,
0.069894,0.284569,1.930013,-0.211198,0,,,,,
0.028465,0.25299,2.089439,-0.30602,0,,,,,
0.047586,0.474046,2.28075,-0.369235,0,,,,,
0.07308,0.474046,2.376406,-0.021554,0,,,,,
0.108135,0.410887,2.408291,0.041661,0,,,,,
0.114509,0.347728,2.28075,-0.116376,0,,,,,
0.264289,-0.189123,1.579276,3.676512,0,,,,,
0.079454,0.189831,2.153209,-0.211198,0,,,,,
0.082641,0.158251,2.312635,-0.211198,0,,,,,
-0.028898,-0.694395,6.744678,-0.242806,0,,,,,
0.104948,2.337237,2.34452,-0.337628,0,,,,,
0.092201,0.189831,2.312635,-0.337628,0,,,,,
0.117696,0.22141,2.408291,-0.147983,0,,,,,
0.13363,0.22141,2.185094,-0.179591,0,,,,,
0.127256,0.189831,3.109765,-0.30602,0,,,,,
0.104948,0.316149,5.4055,-0.147983,0,,,,,
0.076267,0.22141,2.185094,-0.55888,0,,,,,
0.060333,0.189831,2.21698,-0.242806,0,,,,,
0.079454,0.25299,2.089439,-0.337628,0,,,,,
0.053959,0.284569,2.631487,-0.179591,0,,,,,
0.028465,0.126672,1.898128,-0.653702,0,,,,,
0.041212,0.25299,2.025668,-0.274413,0,,,,,
0.031652,0.537205,2.408291,-0.021554,0,,,,,
0.076267,0.505626,2.34452,0.010054,0,,,,,
0.305717,0.347728,2.34452,0.168091,0,,,,,
0.082641,0.22141,2.312635,3.45526,0,,,,,
0.092201,0.284569,2.248865,-0.179591,0,,,,,
0.085828,0.284569,2.121324,-0.211198,0,,,,,
0.114509,0.505626,2.312635,-0.084769,0,,,,,
0.124069,0.284569,2.248865,-0.211198,0,,,,,
0.104948,0.189831,2.28075,-0.337628,0,,,,,
0.104948,0.000354,3.93878,-0.274413,0,,,,,
0.095388,1.863544,2.34452,-0.211198,0,,,,,
0.117696,0.189831,2.121324,-0.337628,0,,,,,
0.089014,0.095092,2.21698,-0.211198,0,,,,,
0.07308,0.126672,2.312635,-0.179591,0,,,,,
0.07308,0.25299,2.28075,-0.211198,0,,,,,
0.076267,0.25299,2.248865,-0.242806,0,,,,,
0.047586,0.189831,2.21698,-0.274413,0,,,,,
0.089014,0.284569,2.057554,-0.179591,0,,,,,
0.034839,0.284569,2.089439,-0.242806,0,,,,,
-0.00659,0.189831,1.930013,-0.211198,0,,,,,
0.022091,0.505626,2.440176,0.041661,0,,,,,
0.13363,0.25299,5.851892,2.380609,0,,,,,
-0.038458,5.684664,1.993783,-0.495665,0,,,,,
0.095388,0.347728,2.34452,-0.116376,0,,,,,
0.114509,0.25299,2.34452,-0.147983,0,,,,,
0.108135,0.284569,2.153209,-0.147983,0,,,,,
0.117696,0.22141,2.153209,-0.147983,0,,,,,
0.07308,0.031933,2.376406,-0.242806,0,,,,,
0.082641,0.25299,2.312635,-0.274413,0,,,,,
0.089014,0.189831,2.312635,-0.369235,0,,,,,
0.114509,0.22141,4.927222,-0.179591,0,,,,,
1.038684,0.347728,1.898128,-0.274413,0,,,,,
0.111322,0.189831,2.185094,-0.211198,0,,,,,
0.175058,-0.125964,2.599602,0.452557,0,,,,,
0.066707,0.189831,2.185094,-0.179591,0,,,,,
0.060333,0.189831,2.121324,-0.242806,0,,,,,
0.041212,0.158251,2.248865,-0.274413,0,,,,,
0.06352,0.284569,2.121324,-0.147983,0,,,,,
0.041212,0.22141,1.993783,-0.274413,0,,,,,
0.038025,0.410887,1.993783,-0.242806,0,,,,,
0.06352,0.537205,2.440176,0.010054,0,,,,,
0.079454,0.442467,2.376406,0.010054,0,,,,,
0.092201,0.379308,2.34452,-0.053161,0,,,,,
0.089014,0.379308,2.376406,-0.021554,0,,,,,
0.101762,0.25299,2.185094,-0.179591,0,,,,,
0.43319,1.137216,3.364847,2.380609,0,,,,,
0.104948,0.189831,2.057554,-0.211198,0,,,,,
0.089014,0.347728,2.312635,-0.084769,0,,,,,
0.079454,0.158251,2.089439,-0.147983,0,,,,,
0.111322,0.22141,2.312635,-0.242806,0,,,,,
0.136817,0.442467,2.057554,2.917934,0,,,,,
0.136817,0.22141,2.248865,0.484165,0,,,,,
0.127256,0.25299,2.248865,-0.211198,0,,,,,
0.089014,0.410887,2.185094,-0.274413,0,,,,,
0.06352,0.25299,2.21698,-0.211198,0,,,,,
0.159124,1.610908,2.854684,3.834549,0,,,,,
0.07308,0.316149,1.54739,-0.242806,0,,,,,
0.044399,0.22141,2.089439,-0.274413,0,,,,,
0.050773,0.22141,1.993783,-0.179591,0,,,,,
0.053959,0.284569,1.993783,-0.274413,0,,,,,
0.050773,0.568785,2.376406,0.010054,0,,,,,
0.07308,0.474046,2.376406,0.041661,0,,,,,
0.066707,0.379308,2.376406,0.010054,0,,,,,
0.089014,0.316149,2.312635,-0.084769,0.881548,,,,,
0.095388,0.25299,2.153209,-0.147983,0.881548,,,,,
0.108135,0.284569,2.089439,-0.147983,0.881548,,,,,
0.117696,0.284569,2.440176,-0.211198,0.881548,,,,,
0.127256,0.410887,2.408291,-0.211198,0.881548,,,,,
-0.00659,2.463555,6.393941,0.104876,0.881548,,,,,
0.07308,0.158251,2.21698,-0.179591,0.881548,,,,,
0.076267,0.189831,2.312635,-0.211198,0.881548,,,,,
0.095388,0.063513,2.089439,-0.179591,0.881548,,,,,
0.124069,0.158251,2.21698,1.369172,0.881548,,,,,
0.101762,0.22141,2.21698,-0.211198,0.881548,,,,,
0.095388,0.189831,1.770587,-0.242806,0.881548,,,,,
0.089014,0.25299,2.121324,-0.021554,0.881548,,,,,
0.06352,0.25299,1.643046,-0.274413,0.881548,,,,,
0.302531,0.663523,3.556158,2.538646,0.881548,,,,,
0.028465,-0.062805,1.898128,-0.211198,0.881548,,,,,
0.044399,0.284569,2.025668,-0.242806,0.881548,,,,,
0.06352,0.568785,2.440176,0.073268,0.881548,,,,,
0.089014,0.537205,2.472061,1.432387,1.797677,,,,,
0.124069,0.410887,2.408291,-0.021554,1.797677,,,,,
0.939893,0.505626,2.089439,-0.053161,1.797677,,,,,
0.114509,0.063513,2.153209,-0.242806,1.797677,,,,,
0.238794,0.126672,2.21698,-0.400843,1.797677,,,,,
0.206926,0.095092,2.248865,-0.337628,1.797677,,,,,
0.219674,0.095092,2.21698,-0.400843,1.797677,,,,,
0.241981,-0.094385,2.248865,-0.400843,1.797677,,,,,
0.267476,-0.094385,2.089439,-0.495665,1.797677,,,,,
0.251542,0.095092,2.34452,3.107579,1.797677,,,,,
0.343959,0.063513,2.918454,0.578987,1.797677,,,,,
0.417256,0.095092,2.28075,-0.43245,1.797677,,,,,
0.509673,0.063513,2.089439,-0.337628,1.797677,,,,,
0.59253,0.189831,2.153209,-0.337628,1.797677,,,,,
0.688135,0.126672,1.866242,-0.906561,1.797677,,,,,
0.786926,0.25299,2.057554,-0.337628,1.797677,,,,,
0.936706,0.126672,1.834357,-0.464057,1.797677,,,,,
1.057805,0.095092,1.993783,-0.400843,1.797677,,,,,
1.245826,0.316149,1.993783,-0.337628,1.797677,,,,,
1.274508,0.505626,2.535832,-0.053161,1.797677,,,,,
1.421101,0.442467,2.503946,-0.147983,6.647226,,,,,
1.755716,0.442467,2.312635,-0.116376,6.647226,,,,,
2.055276,0.379308,2.376406,-0.179591,6.647226,,,,,
2.287913,-0.031226,2.089439,-0.400843,6.647226,,,,,
2.526924,0.189831,2.248865,-0.337628,6.647226,,,,,
2.778682,0.158251,2.28075,-0.274413,6.647226,,,,,
3.03044,0.158251,2.248865,-0.400843,6.647226,,,,,
3.253517,-0.031226,2.472061,-1.412279,6.647226,,,,,
3.508462,-0.283862,2.057554,-0.179591,6.647226,,,,,
3.890879,1.200375,2.440176,0.642202,6.647226,,,,,
4.145824,6.284674,3.332962,3.929371,6.647226,,,,,
4.235054,0.031933,2.089439,-0.43245,6.647226,,,,,
1.85132,0.88458,1.930013,-0.55888,6.647226,,,,,
2.625715,2.526714,0,-2.486931,6.647226,,,,,
3.648681,3.284622,0.016901,-1.254242,6.647226,,,,,
-0.118128,4.895176,1.41985,2.254179,6.647226,,,,,
3.422418,10.137373,0,-2.708183,6.647226,,,,,
2.51099,9.126829,0.048786,-5.331597,6.647226,,,,,
