MigVolatge,MigCurrent,TigVolatge,TigCurrent,Encoder,,,
0.190992,2.684611,4.002551,0.610594,0,,,
0.079454,1.48459,2.185094,-0.495665,0,,,
0.181432,2.716191,4.60837,0.737024,0,,,
0.175058,1.768806,2.153209,-0.274413,0,,,
0.149564,1.421431,2.21698,-0.464057,0,,,
0.076267,3.37936,1.898128,-0.685309,0,,,
0.025278,1.326693,1.579276,-0.590487,0,,,
0.022091,1.579329,2.185094,-0.43245,0,,,
0.057146,1.831965,2.503946,0.705416,0,,,
0.066707,1.48459,2.440176,-0.242806,0,,,
0.082641,1.326693,3.07788,3.012757,0,,,
0.13363,1.295113,2.950339,-0.527272,0,,,
0.140003,1.48459,2.376406,-0.464057,0,,,
0.117696,1.674067,2.727143,-0.274413,0,,,
0.124069,1.610908,2.376406,-0.55888,0,,,
0.104948,1.421431,2.185094,-0.464057,0,,,
0.426816,2.874088,3.588043,1.179527,0,,,
0.069894,1.358272,2.408291,-0.590487,0,,,
0.146377,1.705647,2.535832,-0.211198,0,,,
0.146377,1.200375,1.898128,-0.622094,0,,,
0.101762,1.358272,2.089439,-0.43245,0,,,
0.07308,1.421431,2.248865,-0.495665,0,,,
0.098575,1.358272,3.651814,-0.716917,0,,,
0.104948,1.642488,2.21698,-0.369235,0,,,
0.057146,1.863544,2.089439,-0.464057,0,,,
0.041212,1.51617,2.057554,-0.527272,0,,,
0.028465,1.48459,2.248865,-0.527272,0,,,
0.028465,1.610908,2.21698,-0.400843,0,,,
0.060333,1.958283,2.822798,-0.084769,0,,,
0.066707,1.737226,2.440176,-0.242806,0,,,
0.076267,1.610908,2.312635,-0.30602,0,,,
0.117696,1.547749,2.34452,-0.843346,0,,,
0.117696,1.895124,2.599602,-0.274413,0,,,
0.108135,1.295113,2.312635,-0.685309,0,,,
-0.003403,6.474151,1.643046,0.42095,0,,,
0.117696,1.389852,2.312635,-0.55888,0,,,
0.101762,1.421431,2.408291,-0.622094,0,,,
0.050773,1.421431,2.28075,-0.495665,0,,,
0.095388,1.674067,2.535832,-0.211198,0,,,
0.130443,1.453011,2.312635,-0.590487,0,,,
0.114509,1.51617,2.472061,-0.369235,0,,,
0.178245,2.74777,4.863451,0.768631,0,,,
0.20374,3.284622,4.959107,1.084705,0,,,
0.14319,1.610908,2.854684,-0.242806,0,,,
0.057146,1.421431,2.089439,-0.55888,0,,,
0.07308,2.242498,2.089439,2.759897,0,,,
0.047586,1.453011,1.961898,-0.55888,0,,,
0.031652,1.610908,2.631487,-0.369235,0,,,
0.06352,2.021442,3.109765,1.590424,0,,,
0.114509,2.14776,3.269191,-0.053161,0,,,
0.098575,1.610908,2.440176,0.326128,0,,,
0.089014,1.48459,2.121324,-0.527272,0,,,
0.13363,1.579329,2.440176,-0.337628,0,,,
0.127256,1.579329,2.727143,0.642202,0,,,
0.101762,1.358272,2.248865,-0.622094,0,,,
0.117696,1.51617,1.770587,-0.653702,0,,,
0.095388,1.453011,2.34452,-0.527272,0,,,
0.085828,1.295113,2.248865,-0.464057,0,,,
0.117696,1.453011,2.21698,-0.43245,0,,,
0.117696,1.453011,2.312635,-0.400843,0,,,
0.089014,1.453011,2.34452,-0.464057,0,,,
0.245168,0.537205,6.521482,1.27435,0,,,
0.053959,1.389852,2.153209,-0.716917,0,,,
0.053959,1.48459,2.21698,-0.369235,0,,,
0.095388,2.337237,3.301076,0.136483,0,,,
0.066707,1.421431,1.961898,-0.622094,0,,,
0.041212,1.48459,1.993783,-0.527272,0,,,
0.041212,1.610908,2.21698,-0.369235,0,,,
0.057146,1.705647,2.472061,-0.242806,0,,,
0.124069,1.674067,2.34452,-0.30602,0,,,
0.089014,1.453011,2.153209,-0.337628,0,,,
0.197366,2.305657,3.87501,2.759897,0,,,
0.089014,1.358272,2.248865,-0.43245,0,,,
0.108135,1.926703,3.364847,0.168091,0,,,
0.095388,1.48459,1.866242,-0.685309,0,,,
0.130443,1.326693,2.312635,-0.622094,0,,,
0.20374,1.295113,2.472061,-0.400843,0,,,
0.108135,1.389852,2.312635,-0.43245,0,,,
0.117696,1.358272,2.312635,-0.495665,0,,,
0.140003,1.295113,2.153209,-0.527272,0,,,
0.098575,2.74777,2.440176,-0.43245,0,,,
0.098575,1.295113,2.025668,-0.590487,0,,,
0.07308,1.48459,2.21698,-0.464057,0,,,
0.076267,1.989862,2.21698,-0.464057,0,,,
0.066707,1.421431,2.153209,-0.369235,0,,,
0.050773,1.421431,2.057554,-0.55888,0,,,
0.050773,1.421431,2.025668,-0.527272,0,,,
0.031652,1.642488,2.21698,-0.274413,0,,,
0.041212,1.421431,2.631487,-0.30602,0,,,
0.095388,1.705647,2.376406,-0.147983,0,,,
0.076267,2.14776,2.312635,-0.30602,0,,,
0.127256,1.642488,3.14165,-0.147983,0,,,
0.264289,1.137216,2.472061,1.780068,0,,,
0.117696,1.389852,1.993783,-0.43245,0,,,
0.130443,1.579329,2.408291,-0.590487,0,,,
0.104948,1.358272,2.408291,-0.43245,0,,,
0.210113,3.726735,4.640255,1.14792,0,,,
0.531981,6.253095,3.173536,-0.811739,0,,,
0.101762,1.453011,2.21698,0.326128,0,,,
0.124069,1.326693,2.153209,-0.464057,0,,,
0.14319,1.48459,2.248865,-0.337628,0,,,
0.089014,1.453011,2.312635,-0.464057,0,,,
0.155937,6.695208,3.269191,0.073268,0,,,
0.066707,1.326693,2.21698,-0.55888,0,,,
0.092201,1.48459,2.089439,-0.55888,0,,,
0.076267,1.926703,2.535832,-0.464057,0,,,
0.044399,1.48459,1.993783,-0.55888,0,,,
-0.124502,7.1689,1.993783,-1.15942,0,,,
0.031652,1.705647,2.408291,-0.211198,0,,,
0.092201,1.579329,2.34452,-0.30602,0,,,
-0.048018,1.453011,1.706816,-0.30602,0,,,
0.124069,1.51617,2.312635,-0.43245,0,,,
0.216487,3.474099,4.927222,1.211135,0,,,
0.146377,0.789841,2.599602,-0.400843,0,,,
0.079454,1.326693,2.21698,-0.337628,0,,,
0.057146,1.263534,2.185094,-0.685309,0,,,
0.07308,1.295113,2.376406,-0.527272,0,,,
0.095388,2.021442,2.790913,-0.495665,0,,,
0.114509,1.453011,2.21698,-0.43245,0,,,
0.146377,1.51617,2.312635,-0.369235,0,,,
0.124069,1.453011,2.248865,-0.43245,0,,,
0.165498,1.105636,2.695258,0.073268,0,,,
0.069894,1.51617,2.21698,-0.43245,0,,,
0.124069,2.084601,3.07788,0.104876,0,,,
0.041212,1.610908,2.28075,-0.30602,0,,,
0.066707,4.989915,1.961898,-0.685309,0,,,
0.060333,1.48459,2.089439,-0.464057,0,,,
0.050773,1.674067,2.248865,1.116313,0,,,
0.066707,1.705647,2.34452,-0.242806,0,,,
0.092201,1.989862,2.312635,-0.369235,0,,,
0.092201,1.547749,2.472061,-0.274413,0,,,
0.206926,1.579329,5.724352,1.716853,0,,,
0.114509,1.51617,1.706816,-0.527272,0,,,
0.127256,1.48459,2.312635,-0.464057,0,,,
0.041212,1.326693,2.408291,-0.274413,0,,,
0.120883,1.453011,2.376406,-0.337628,0,,,
0.079454,1.421431,2.535832,-0.653702,0,,,
0.092201,1.263534,2.408291,-0.527272,0,,,
0.136817,1.453011,2.185094,-0.495665,0,,,
0.127256,1.453011,2.376406,-0.55888,0,,,
0.098575,1.547749,2.408291,-0.337628,0,,,
0.066707,1.358272,2.312635,-0.622094,0,,,
0.066707,1.48459,2.121324,-0.464057,0,,,
0.104948,0.979318,1.802472,-0.811739,0,,,
0.060333,1.389852,2.057554,-0.527272,0,,,
0.041212,1.453011,1.961898,-0.527272,0,,,
0.050773,1.610908,1.930013,-0.55888,0,,,
0.047586,1.705647,2.248865,-0.400843,0,,,
0.082641,1.768806,2.503946,-0.274413,0,,,
0.149564,4.105689,2.631487,0.010054,0,,,
0.127256,1.610908,2.248865,-0.274413,0,,,
0.257915,2.021442,4.225747,0.010054,0,,,
0.117696,1.295113,2.153209,-0.590487,0,,,
0.095388,1.263534,2.153209,-0.590487,0,,,
0.114509,1.453011,2.440176,-0.55888,0,,,
0.117696,1.200375,2.248865,-0.55888,0,,,
0.114509,1.389852,2.440176,-0.55888,0,,,
0.089014,1.610908,6.075089,3.866156,0,,,
0.130443,1.421431,2.121324,-0.527272,0,,,
0.124069,3.189883,2.185094,-0.495665,0,,,
0.130443,1.547749,2.408291,-0.400843,0,,,
0.155937,1.326693,2.185094,0.262913,0,,,
0.13363,1.547749,2.408291,-0.464057,0,,,
0.079454,1.737226,2.376406,-0.242806,0,,,
-0.009777,1.389852,1.643046,-0.527272,0,,,
0.025278,1.453011,1.993783,-0.495665,0,,,
0.038025,1.51617,1.993783,-0.590487,0,,,
0.050773,1.737226,2.248865,-0.337628,0,,,
0.047586,1.674067,2.408291,-0.274413,0,,,
-0.124502,-1.136508,2.663372,2.380609,0,,,
0.136817,1.579329,2.21698,-0.43245,0,,,
0.286597,1.737226,2.854684,-0.211198,0,,,
0.117696,1.326693,2.153209,-0.622094,0,,,
0.104948,1.295113,2.153209,-0.55888,0,,,
0.417256,2.526714,3.779354,2.222572,0,,,
0.120883,1.358272,2.089439,-0.590487,0,,,
0.111322,1.231954,0,-0.400843,0,,,
0.101762,1.421431,2.408291,-0.527272,0,,,
0.146377,1.48459,2.248865,-0.43245,0,,,
0.181432,2.021442,3.269191,-0.116376,0,,,
0.238794,2.526714,3.906895,0.515772,0,,,
0.069894,1.421431,2.28075,-0.43245,0,,,
0.066707,1.453011,2.089439,-0.495665,0,,,
0.095388,1.642488,2.440176,-0.337628,0,,,
0.025278,1.800385,2.057554,-0.464057,0,,,
0.057146,1.453011,2.025668,-0.590487,0,,,
0.031652,1.51617,2.025668,-0.843346,0,,,
0.022091,1.610908,2.312635,-0.30602,0,,,
0.031652,1.231954,2.28075,-0.464057,0,,,
0.104948,1.674067,2.34452,-0.337628,0,,,
0.181432,1.705647,2.886569,1.27435,0,,,
0.117696,1.326693,2.759028,-0.622094,0,,,
0.114509,1.358272,2.121324,-0.55888,0,,,
0.111322,1.010898,2.21698,-0.527272,0,,,
0.079454,1.453011,2.312635,-0.622094,0,,,
0.098575,1.51617,2.248865,-0.495665,0,,,
0.079454,1.358272,2.21698,-0.30602,0,,,
0.07308,2.305657,2.472061,-0.464057,0,,,
0.108135,1.48459,2.408291,-0.242806,0,,,
0.120883,1.389852,2.28075,0.484165,0,,,
0.162311,2.14776,3.07788,0.041661,0,,,
0.092201,1.579329,2.440176,-0.400843,0,,,
0.184619,4.705699,4.67214,-0.43245,0,,,
0.07308,1.358272,2.28075,-0.590487,0,,,
0.079454,1.989862,2.854684,-0.084769,0,,,
0.047586,1.642488,2.121324,-0.400843,0,,,
0.022091,1.421431,2.025668,-0.495665,0,,,
0.002971,2.305657,2.312635,-0.464057,0,,,
0.066707,1.674067,2.312635,-0.021554,0,,,
0.108135,1.51617,2.153209,-0.527272,0,,,
0.14319,1.642488,2.503946,-0.369235,0,,,
0.14319,1.547749,2.28075,-0.369235,0,,,
0.187806,1.737226,2.918454,-0.337628,0,,,
-0.08626,0.947739,1.993783,-0.716917,0,,,
0.082641,1.51617,2.408291,-0.527272,0,,,
0.066707,1.453011,2.28075,-0.495665,0,,,
0.066707,1.358272,3.428617,-0.55888,0,,,
0.111322,1.48459,2.28075,-0.590487,0,,,
0.124069,1.358272,2.153209,-0.464057,0,,,
0.159124,1.358272,2.025668,-1.412279,0,,,
0.095388,1.421431,2.248865,-0.495665,0,,,
0.175058,2.274078,3.237306,0.073268,0,,,
0.057146,1.610908,2.408291,-0.30602,0,,,
0.101762,1.547749,1.802472,-0.464057,0,,,
0.076267,1.610908,2.153209,-0.43245,0,,,
0.044399,1.547749,2.089439,-0.495665,0,,,
0.053959,1.48459,2.025668,-0.495665,0,,,
0.006157,1.642488,2.408291,-0.400843,0,,,
0.834728,2.021442,2.312635,-0.464057,0,,,
0.079454,1.610908,2.312635,-0.30602,0,,,
0.104948,1.737226,2.312635,-0.116376,0,,,
0.120883,1.358272,2.567717,-0.590487,0,,,
0.120883,1.737226,2.312635,-0.495665,0,,,
0.108135,1.263534,1.930013,-0.590487,0,,,
0.111322,1.610908,2.440176,-0.369235,0,,,
0.111322,1.453011,2.21698,-0.55888,0,,,
0.066707,0.158251,2.982224,2.917934,0,,,
0.108135,1.453011,2.34452,-0.464057,0,,,
0.108135,1.453011,2.185094,-0.43245,0,,,
0.117696,1.642488,2.185094,-0.43245,0,,,
0.095388,1.48459,2.312635,-0.369235,0,,,
0.076267,1.547749,2.312635,-0.400843,0,,,
0.050773,1.642488,2.408291,-0.337628,0,,,
0.235608,2.463555,3.237306,0.326128,0,,,
0.057146,1.547749,2.057554,-0.369235,0,,,
0.034839,1.642488,2.153209,-0.369235,0,,,
0.060333,1.579329,1.930013,-0.43245,0,,,
0.041212,1.705647,2.312635,-0.30602,0,,,
0.044399,1.800385,2.503946,-0.622094,0,,,
0.108135,1.326693,2.248865,-0.211198,0,,,
0.127256,1.547749,2.185094,-0.179591,0,,,
0.108135,1.48459,2.185094,-0.464057,0,,,
0.098575,5.653084,2.089439,-0.590487,0,,,
0.104948,1.453011,2.057554,-0.527272,0,,,
0.101762,1.610908,2.28075,-0.464057,0,,,
0.098575,1.295113,2.21698,-0.590487,0,,,
0.069894,1.421431,2.376406,-0.685309,0,,,
-0.00659,2.053021,2.121324,3.518475,0,,,
0.124069,1.579329,2.408291,-0.30602,0,,,
0.168685,1.926703,3.428617,-0.053161,0,,,
0.117696,1.168795,2.248865,-0.622094,0,,,
0.414069,3.663576,3.173536,0.926668,0,,,
0.343959,3.37936,5.277959,1.179527,0,,,
0.066707,1.421431,2.025668,-0.590487,0,,,
0.050773,1.453011,2.089439,-0.43245,0,,,
0.047586,1.358272,1.930013,-0.590487,0,,,
0.034839,1.074057,2.025668,-0.495665,0,,,
0.002971,1.610908,3.715584,-0.337628,0,,,
0.857036,1.895124,2.376406,-0.242806,0,,,
0.079454,3.221463,2.599602,0.168091,0,,,
0.085828,1.547749,2.21698,-0.400843,0,,,
0.197366,1.863544,2.790913,0.010054,0,,,
0.140003,1.074057,2.057554,-0.653702,0,,,
0.101762,1.389852,2.248865,-0.43245,0,,,
0.111322,1.263534,2.376406,-0.527272,0,,,
0.108135,1.358272,3.460502,-0.590487,0,,,
0.082641,1.48459,2.376406,-0.527272,0,,,
0.076267,1.326693,2.248865,-0.464057,0,,,
0.410882,1.705647,5.660581,-0.369235,0,,,
0.120883,1.389852,2.695258,-0.495665,0,,,
0.130443,5.337289,4.448944,-0.147983,0,,,
0.079454,1.642488,2.34452,-0.337628,0,,,
0.07308,1.421431,2.28075,-0.464057,0,,,
0.002971,9.158409,2.153209,-0.590487,0,,,
0.028465,1.042477,1.738702,-0.874954,0,,,
0.018905,1.358272,2.472061,-0.55888,0,,,
0.041212,1.547749,2.089439,-0.464057,0,,,
0.050773,1.705647,2.34452,-0.274413,0,,,
0.089014,1.831965,2.472061,-0.274413,0,,,
0.104948,1.610908,2.21698,-0.274413,0,,,
0.165498,2.337237,4.417058,0.578987,0,,,
0.111322,1.48459,2.185094,-0.495665,0,,,
0.07308,1.389852,2.185094,-0.43245,0,,,
0.159124,1.958283,2.312635,-0.464057,0,,,
0.098575,1.48459,2.567717,-0.495665,0,,,
0.111322,1.326693,2.408291,-0.464057,0,,,
0.092201,1.295113,2.185094,-0.55888,0,,,
0.117696,1.547749,2.312635,-0.464057,0,,,
0.13363,1.421431,2.153209,-0.464057,0,,,
0.124069,1.51617,2.312635,-0.43245,0,,,
0.20374,2.684611,4.066321,0.578987,0,,,
0.066707,1.51617,2.312635,1.369172,0,,,
0.057146,1.389852,2.057554,-0.55888,0,,,
0.155937,1.200375,2.089439,-0.590487,0,,,
0.031652,2.77935,1.993783,-0.55888,0,,,
0.06352,1.579329,6.776563,-0.495665,0,,,
0.069894,1.768806,2.408291,-0.211198,0,,,
0.312091,3.505678,4.034436,1.369172,0,,,
0.047586,1.737226,2.567717,-0.179591,0,,,
0.114509,1.610908,2.185094,-0.400843,0,,,
0.14319,1.610908,2.312635,-0.369235,0,,,
0.085828,1.547749,2.21698,-0.400843,0,,,
0.108135,1.358272,2.21698,-0.590487,0,,,
0.117696,1.421431,2.185094,-0.495665,0,,,
0.104948,1.453011,2.34452,-0.464057,0,,,
0.098575,1.358272,2.34452,-0.55888,0,,,
0.108135,2.431975,2.472061,-0.43245,0,,,
0.108135,1.610908,2.440176,-0.400843,0,,,
0.127256,1.863544,4.959107,2.00132,0,,,
0.120883,1.48459,6.489596,-0.622094,0,,,
0.146377,1.800385,2.599602,-0.274413,0,,,
-0.379447,0.410887,1.866242,5.098845,0,,,
0.194179,2.842509,4.544599,0.831846,0,,,
0.162311,2.558293,3.205421,0.136483,0,,,
0.07308,1.48459,2.121324,-0.43245,0,,,
0.047586,1.51617,2.089439,-0.464057,0,,,
0.066707,1.610908,2.440176,2.064535,0,,,
0.031652,1.737226,2.185094,-0.274413,0,,,
0.047586,1.800385,2.472061,-0.274413,0,,,
0.104948,1.642488,2.248865,-0.369235,0,,,
0.104948,1.831965,2.376406,-0.811739,0,,,
0.187806,2.621452,3.843125,0.578987,0,,,
0.114509,0.600364,1.674931,-0.938168,0,,,
0.101762,1.48459,2.376406,-0.369235,0,,,
0.117696,1.48459,2.248865,-0.622094,0,,,
0.098575,1.453011,2.185094,-0.495665,0,,,
0.117696,1.453011,2.408291,-0.748524,0,,,
0.095388,1.547749,1.993783,-0.400843,0,,,
0.136817,1.579329,2.408291,-0.274413,0,,,
0.152751,1.453011,2.248865,-0.400843,0,,,
0.267476,3.253042,2.727143,-0.084769,0,,,
0.13363,6.410992,8.275168,-0.464057,0,,,
0.034839,1.421431,2.185094,-0.811739,0,,,
0.053959,1.48459,2.153209,-0.369235,0,,,
0.159124,1.51617,7.92443,-0.464057,0,,,
-0.000216,1.453011,1.930013,-0.400843,0,,,
0.012531,4.074109,1.930013,-0.653702,0,,,
0.041212,1.737226,2.28075,-0.369235,0,,,
0.076267,1.895124,2.886569,-0.053161,0,,,
0.149564,-0.157544,2.472061,0.041661,0,,,
0.165498,2.526714,3.364847,0.452557,0,,,
0.098575,1.579329,2.21698,-0.464057,0,,,
0.171871,2.337237,3.332962,0.231305,0,,,
0.337586,1.737226,2.599602,-0.021554,0,,,
0.095388,1.421431,2.025668,-0.464057,0,,,
0.069894,0.821421,2.440176,-0.685309,0,,,
0.117696,1.48459,2.472061,-0.527272,0,,,
0.104948,1.389852,2.248865,-0.495665,0,,,
0.13363,1.48459,2.28075,-0.43245,0,,,
0.124069,1.389852,2.185094,-0.55888,0,,,
0.127256,1.610908,2.440176,-0.369235,0,,,
0.509673,3.063565,4.448944,0.515772,0,,,
0.162311,2.495134,3.556158,0.42095,0,,,
0.069894,1.51617,2.440176,-0.43245,0,,,
0.044399,1.48459,2.121324,-0.495665,0,,,
0.022091,1.48459,2.089439,-0.464057,0,,,
0.038025,1.421431,2.025668,-0.464057,0,,,
0.012531,1.674067,2.089439,-0.274413,0,,,
0.053959,1.737226,2.535832,-0.179591,0,,,
-0.01615,0.726682,2.21698,4.119016,0,,,
0.20374,1.831965,3.619928,-0.369235,0,,,
0.235608,0.695103,2.950339,-0.874954,0,,,
0.124069,1.389852,2.185094,-0.527272,0,,,
0.111322,1.453011,2.28075,-0.55888,0,,,
0.175058,1.51617,2.663372,-0.43245,0,,,
0.069894,1.389852,2.535832,-0.716917,0,,,
0.092201,1.389852,2.440176,-0.369235,0,,,
0.079454,1.421431,2.408291,-0.43245,0,,,
0.124069,1.389852,2.089439,-0.464057,0,,,
0.108135,1.48459,2.408291,-0.400843,0,,,
0.092201,1.579329,2.376406,-0.337628,0,,,
0.089014,1.421431,1.993783,-0.464057,0.403885,,,
-0.054392,-0.315441,1.41985,4.940808,0.403885,,,
0.085828,1.642488,2.312635,-0.274413,0.403885,,,
0.104948,2.368816,2.982224,0.168091,0.403885,,,
0.041212,1.421431,1.930013,-0.590487,0.403885,,,
0.038025,1.48459,2.089439,-0.464057,0.403885,,,
0.031652,1.737226,3.556158,-0.179591,0.403885,,,
0.07308,1.48459,2.472061,-0.179591,0.403885,,,
0.130443,1.958283,3.396732,0.073268,0.403885,,,
0.117696,1.547749,3.14165,-0.337628,0.403885,,,
0.092201,1.358272,1.770587,-0.55888,0.403885,,,
0.104948,1.168795,1.866242,-0.748524,0.403885,,,
0.07308,1.48459,2.34452,-0.400843,0.403885,,,
0.085828,1.421431,2.440176,-0.495665,0.403885,,,
0.082641,1.231954,2.089439,-0.464057,0.403885,,,
0.076267,1.421431,1.993783,-0.590487,0.403885,,,
0.251542,6.726787,1.54739,-0.369235,0.403885,,,
0.14319,1.51617,2.185094,-0.337628,0.403885,,,
0.13363,1.453011,2.21698,-0.495665,0.403885,,,
0.13363,2.937247,1.834357,-0.685309,0.919742,,,
0.232421,3.663576,3.237306,1.337564,0.919742,,,
0.089014,1.547749,2.312635,-0.400843,0.919742,,,
0.060333,1.137216,2.535832,2.949542,0.919742,,,
0.066707,1.358272,1.898128,-0.464057,0.919742,,,
0.025278,1.389852,1.993783,-0.55888,0.919742,,,
0.025278,1.51617,2.21698,3.929371,0.919742,,,
0.041212,1.768806,2.440176,-0.242806,0.919742,,,
0.07308,1.453011,2.376406,-0.369235,0.919742,,,
-0.784172,-0.883872,1.132883,-1.633531,0.919742,,,
0.694508,1.642488,2.21698,-0.874954,0.919742,,,
0.487366,0.600364,0.112556,-1.254242,0.919742,,,
0.385388,0.88458,3.173536,-0.527272,0.919742,,,
0.506487,0.505626,1.930013,-0.874954,0.919742,,,
0.468245,0.158251,1.802472,-1.096205,0.919742,,,
0.509673,-0.220703,1.611161,-0.969776,0.919742,,,
0.528794,0.063513,1.292309,-1.127813,0.919742,,,
0.538355,-0.441759,1.674931,-0.843346,0.919742,,,
0.745497,-0.789134,1.387964,-1.001383,0.919742,,,
0.943079,-0.947031,1.834357,-0.874954,0.919742,,,
0.726376,-0.757554,1.706816,-0.55888,1.034649,,,
1.290442,0.284569,3.651814,0.547379,1.034649,,,
1.465716,-0.694395,4.448944,-0.843346,1.034649,,,
1.577255,-1.073349,1.196653,-0.495665,1.034649,,,
1.746156,2.526714,1.164768,-0.400843,1.034649,,,
1.934177,-1.01019,0.973457,-0.527272,1.034649,,,
2.058463,-1.168088,2.34452,-0.43245,1.034649,,,
0.793299,-0.915452,1.132883,-0.147983,1.034649,,,
0.726376,-1.04177,1.611161,0.104876,1.034649,,,
2.252858,-0.125964,3.109765,0.578987,1.034649,,,
3.240769,-0.978611,1.579276,0.168091,1.034649,,,
2.65121,-0.978611,1.674931,0.199698,1.034649,,,
2.816924,-0.094385,2.089439,2.412216,1.034649,,,
3.055935,-0.978611,0.814031,-0.337628,1.034649,,,
3.384176,-0.852293,1.196653,1.716853,1.034649,,,
3.664615,0.505626,0.973457,-0.053161,1.034649,,,
3.77934,-0.852293,1.037227,0.010054,1.034649,,,
4.333845,7.516275,2.153209,-0.211198,1.034649,,,
4.352966,-0.094385,2.025668,0.768631,1.034649,,,
4.607911,0.000354,2.248865,0.831846,1.08511,,,
5.410987,0.505626,2.025668,4.593127,1.08511,,,
7.103183,1.831965,3.843125,1.590424,1.08511,,,
7.699117,0.474046,2.34452,2.190964,1.08511,,,
7.7756,0.758262,2.185094,0.958276,1.08511,,,
7.762853,4.484643,2.025668,0.926668,1.08511,,,
8.122962,1.231954,2.185094,1.116313,1.08511,,,
9.04395,1.642488,2.408291,1.369172,1.08511,,,
2.348463,1.831965,2.057554,1.400779,1.08511,,,
3.683736,2.179339,3.109765,1.527209,1.08511,,,
6.72714,2.274078,3.237306,1.622031,1.08511,,,
9.136368,1.642488,3.14165,1.685246,1.08511,,,
7.899886,2.558293,3.173536,1.432387,1.08511,,,
8.180325,2.084601,2.982224,1.242742,1.08511,,,
8.600984,2.274078,3.269191,1.27435,1.08511,,,
9.161862,2.653032,3.173536,1.211135,1.08511,,,
9.789664,2.653032,3.556158,1.211135,1.08511,,,
10.500323,2.937247,3.683699,1.242742,1.08511,,,
11.293838,2.937247,4.066321,1.622031,1.08511,,,
11.297025,3.189883,3.332962,1.179527,1.08511,,,
13.843286,3.695155,4.130092,1.527209,0.990968,,,
12.829881,3.979371,4.257632,2.823112,0.990968,,,
15.073395,5.053074,3.747469,1.337564,0.990968,,,
14.945923,3.663576,5.022877,2.032927,0.990968,,,
14.850318,3.41094,4.385173,1.748461,0.990968,,,
15.114824,3.600417,4.225747,1.527209,0.990968,,,
15.219988,4.01095,4.034436,1.495601,0.990968,,,
15.366582,3.916212,4.257632,1.495601,0.990968,,,
9.767356,3.726735,4.512714,1.622031,0.990968,,,
4.180878,3.979371,4.321403,1.87489,0.990968,,,
12.30087,3.916212,4.289518,1.558816,0.990968,,,
12.514387,3.821473,4.448944,1.685246,0.990968,,,
13.744495,3.821473,3.87501,1.116313,0.990968,,,
13.610649,3.758314,4.289518,1.400779,0.990968,,,
13.40988,3.726735,4.863451,1.432387,0.990968,,,
13.897462,3.884632,4.67214,1.748461,0.990968,,,
14.461528,4.04253,4.098206,1.432387,0.990968,,,
14.914055,3.916212,4.831566,1.590424,0.990968,,,
16.803833,3.695155,4.321403,0.768631,0.990968,,,
16.571196,3.695155,3.460502,0.705416,0.990968,,,
18.002073,3.37936,3.205421,2.570253,0.990968,,,
18.202842,2.77935,2.854684,0.452557,0.979665,,,
18.231524,3.474099,3.524273,0.863453,0.979665,,,
16.845261,2.14776,3.01411,0.136483,0.979665,,,
15.433505,3.537258,4.640255,1.463994,0.979665,,,
16.717789,2.684611,2.918454,-0.053161,0.979665,,,
17.571854,2.431975,2.535832,-0.43245,0.979665,,,
17.020536,2.337237,2.790913,6.74243,0.979665,,,
3.151539,2.74777,2.472061,1.685246,0.979665,,,
