MigVolatge,MigCurrent,TigVolatge,TigCurrent,Encoder,,,
0.079454,1.137216,2.312635,-0.527272,0,,,
0.079454,1.263534,2.153209,-0.590487,0,,,
0.076267,1.389852,2.599602,-0.43245,0,,,
0.108135,1.453011,2.408291,-0.43245,0,,,
0.13363,1.610908,2.759028,-0.211198,0,,,
0.120883,1.453011,2.34452,-0.43245,0,,,
0.101762,1.421431,2.312635,-0.369235,0,,,
0.076267,1.263534,3.619928,-0.369235,0,,,
0.060333,1.137216,2.153209,-0.55888,0,,,
0.041212,2.11618,3.07788,0.262913,0,,,
0.101762,1.895124,2.599602,2.917934,0,,,
0.006157,1.389852,2.089439,-0.43245,0,,,
0.022091,1.421431,1.993783,-0.55888,0,,,
0.034839,1.737226,2.408291,0.262913,0,,,
0.079454,1.674067,2.312635,-0.30602,0,,,
0.120883,1.48459,2.248865,-0.30602,0,,,
0.149564,2.021442,3.588043,0.199698,0,,,
0.162311,1.074057,2.21698,-0.653702,0,,,
0.124069,1.137216,2.089439,-0.55888,0,,,
0.082641,1.326693,2.248865,-1.412279,0,,,
0.104948,1.295113,2.025668,-0.590487,0,,,
0.136817,1.263534,2.21698,-0.716917,0,,,
0.076267,1.200375,2.21698,-0.590487,0,,,
0.117696,1.51617,2.472061,-0.337628,0,,,
0.085828,1.389852,2.312635,-0.369235,0,,,
0.104948,1.389852,2.312635,-0.400843,0,,,
0.076267,1.326693,2.185094,-0.43245,0,,,
0.041212,1.295113,2.057554,-0.622094,0,,,
0.190992,2.431975,3.396732,0.515772,0,,,
0.07308,1.042477,2.34452,-0.653702,0,,,
0.060333,1.421431,2.21698,-0.495665,0,,,
0.041212,1.295113,1.993783,-0.400843,0,,,
0.050773,1.453011,1.961898,-0.527272,0,,,
0.015718,1.705647,2.503946,-0.30602,0,,,
0.14319,5.779402,2.663372,-0.147983,0,,,
0.149564,1.705647,2.408291,-0.211198,0,,,
0.117696,1.48459,2.34452,-0.400843,0,,,
0.108135,1.295113,2.121324,-0.527272,0,,,
0.092201,1.358272,2.185094,-0.464057,0,,,
-0.111755,0.379308,1.993783,-0.685309,0,,,
0.089014,1.263534,2.248865,-0.527272,0,,,
0.104948,1.48459,2.312635,-0.55888,0,,,
0.082641,1.200375,1.898128,-0.653702,0,,,
0.076267,1.389852,2.408291,-0.274413,0,,,
0.104948,1.421431,2.28075,-0.084769,0,,,
0.280223,2.810929,2.567717,-0.748524,0,,,
0.108135,1.453011,2.312635,-0.43245,0,,,
0.181432,1.51617,2.34452,-0.464057,0,,,
0.095388,1.358272,1.993783,-0.653702,0,,,
0.22286,2.621452,1.674931,-0.053161,0,,,
0.175058,1.863544,2.472061,-0.211198,0,,,
0.031652,0.821421,1.993783,-0.622094,0,,,
0.050773,1.421431,1.993783,-0.527272,0,,,
0.038025,1.705647,2.440176,-0.242806,0,,,
0.07308,1.737226,2.472061,-0.211198,0,,,
0.095388,1.579329,2.34452,-0.337628,0,,,
0.124069,1.48459,2.312635,-0.43245,0,,,
0.104948,1.263534,2.089439,-0.55888,0,,,
0.092201,1.326693,2.153209,-0.527272,0,,,
0.101762,1.326693,2.408291,-0.527272,0,,,
0.098575,1.295113,2.28075,-0.527272,0,,,
0.101762,1.421431,2.376406,-0.43245,0,,,
0.053959,1.200375,2.28075,-0.590487,0,,,
0.098575,1.48459,2.695258,-0.369235,0,,,
0.117696,1.358272,2.153209,-0.400843,0,,,
0.104948,1.48459,2.312635,-0.400843,0,,,
0.085828,1.48459,2.057554,-0.495665,0,,,
0.047586,1.168795,1.802472,-0.748524,0,,,
0.104948,1.074057,2.312635,-0.369235,0,,,
0.041212,2.210919,3.045995,0.389342,0,,,
0.053959,1.51617,2.089439,-0.495665,0,,,
0.034839,1.421431,1.961898,-0.590487,0,,,
0.060333,1.358272,1.961898,-0.55888,0,,,
0.050773,1.895124,2.248865,-0.43245,0,,,
0.07308,1.705647,2.440176,-0.400843,0,,,
0.098575,1.705647,2.408291,-0.274413,0,,,
0.155937,2.305657,4.002551,0.452557,0,,,
0.417256,1.421431,2.28075,-0.337628,0,,,
0.398135,6.063618,2.503946,-1.001383,0,,,
0.111322,1.48459,2.34452,-0.55888,0,,,
0.117696,1.358272,2.503946,-0.495665,0,,,
0.089014,1.421431,2.21698,-0.716917,0,,,
0.082641,1.263534,2.535832,-0.622094,0,,,
0.111322,1.48459,2.376406,-0.369235,0,,,
0.14319,1.453011,2.28075,-0.464057,0,,,
1.006816,2.368816,3.524273,0.673809,0,,,
0.009344,2.74777,5.277959,-1.412279,0,,,
0.060333,1.579329,2.28075,-0.400843,0,,,
0.092201,1.674067,2.567717,-0.369235,0,,,
0.041212,1.51617,2.312635,-0.337628,0,,,
-0.009777,1.231954,1.993783,-0.874954,0,,,
0.031652,1.547749,1.961898,-0.43245,0,,,
0.012531,1.48459,2.089439,0.326128,0,,,
0.028465,1.831965,2.376406,-0.242806,0,,,
0.028465,1.453011,2.376406,3.234008,0,,,
0.104948,1.674067,2.440176,-0.30602,0,,,
0.104948,1.737226,2.440176,-0.274413,0,,,
0.14319,1.863544,2.886569,-0.147983,0,,,
0.108135,1.642488,4.225747,-0.179591,0,,,
0.098575,1.326693,2.21698,-0.590487,0,,,
0.120883,1.579329,2.535832,-0.495665,0,,,
0.111322,1.48459,2.503946,-0.495665,0,,,
0.104948,1.263534,1.866242,-0.590487,0,,,
0.108135,0.88458,2.408291,-0.43245,0,,,
0.108135,1.453011,2.21698,-0.43245,0,,,
0.124069,1.137216,1.834357,-0.780131,0,,,
0.066707,1.768806,1.961898,-0.590487,0,,,
0.098575,2.021442,3.269191,-0.021554,0,,,
0.076267,1.547749,2.185094,-0.400843,0,,,
0.082641,1.168795,1.930013,-0.716917,0,,,
0.092201,1.105636,1.930013,-0.811739,0,,,
0.034839,1.48459,2.28075,-0.495665,0,,,
0.07308,1.389852,1.961898,-0.55888,0,,,
0.025278,1.800385,2.567717,-0.116376,0,,,
0.101762,1.674067,2.408291,-0.30602,0,,,
0.124069,1.610908,2.408291,-0.30602,0,,,
0.124069,1.737226,2.21698,-0.55888,0,,,
0.124069,2.74777,2.440176,-0.55888,0,,,
0.111322,1.48459,2.376406,-0.369235,0,,,
0.076267,1.421431,2.312635,-0.464057,0,,,
0.085828,1.421431,2.21698,-0.685309,0,,,
0.053959,1.042477,3.428617,-0.527272,0,,,
0.082641,1.326693,2.472061,-0.590487,0,,,
0.095388,1.547749,2.376406,-0.43245,0,,,
0.114509,1.421431,2.185094,-0.464057,0,,,
0.127256,1.200375,1.866242,-0.55888,0,,,
0.152751,1.863544,3.269191,0.010054,0,,,
0.13363,1.51617,2.28075,-0.495665,0,,,
0.273849,4.800438,4.257632,1.558816,0,,,
0.06352,1.547749,2.153209,-0.464057,0,,,
0.066707,1.389852,1.898128,0.326128,0,,,
0.038025,1.389852,1.993783,-0.527272,0,,,
0.053959,1.674067,2.312635,-0.369235,0,,,
-0.102194,1.453011,6.2664,1.685246,0,,,
0.146377,1.989862,2.950339,-0.021554,0,,,
0.089014,1.831965,2.472061,-0.021554,0,,,
0.095388,1.453011,2.312635,-0.464057,0,,,
0.101762,1.326693,2.025668,-0.590487,0,,,
0.098575,1.168795,2.089439,-0.527272,0,,,
0.108135,1.295113,2.34452,-0.400843,0,,,
0.101762,1.421431,2.312635,-0.55888,0,,,
0.089014,1.263534,2.21698,-0.622094,0,,,
0.076267,1.358272,2.025668,-0.55888,0,,,
0.111322,1.421431,2.34452,-0.464057,0,,,
-0.0767,0.347728,6.521482,4.024193,0,,,
0.108135,1.48459,1.866242,-0.874954,0,,,
0.034839,1.231954,1.930013,-0.653702,0,,,
0.092201,1.389852,2.185094,-0.748524,0,,,
0.053959,1.453011,2.248865,-0.43245,0,,,
0.066707,1.51617,2.089439,-0.43245,0,,,
0.041212,1.326693,1.961898,0.104876,0,,,
0.025278,1.358272,1.961898,-0.495665,0,,,
0.031652,2.905668,2.28075,-0.369235,0,,,
0.053959,1.768806,2.34452,-0.337628,0,,,
0.092201,1.674067,2.34452,-0.337628,0,,,
0.104948,1.831965,2.28075,-0.116376,0,,,
0.194179,1.831965,3.301076,0.073268,0,,,
0.200553,1.547749,2.21698,-0.43245,0,,,
0.13363,1.705647,3.14165,-0.053161,0,,,
0.117696,3.568837,2.34452,-0.464057,0,,,
0.082641,1.547749,2.535832,-0.495665,0,,,
0.082641,1.51617,2.248865,-0.527272,0,,,
0.092201,1.453011,2.34452,-0.55888,0,,,
0.200553,2.305657,1.930013,4.624734,0,,,
0.14319,1.389852,2.185094,-0.495665,0,,,
0.101762,1.579329,2.376406,-0.337628,0,,,
0.146377,1.610908,2.472061,-0.464057,0,,,
0.028465,1.263534,1.961898,-0.590487,0,,,
0.089014,1.48459,2.185094,-0.464057,0,,,
0.079454,2.274078,2.21698,-0.43245,0,,,
0.053959,1.453011,2.121324,1.179527,0,,,
0.066707,1.547749,3.237306,-0.590487,0,,,
0.044399,1.48459,2.089439,-0.495665,0,,,
0.053959,1.737226,2.34452,-0.337628,0,,,
0.079454,1.737226,2.567717,-0.211198,0,,,
0.124069,1.51617,2.21698,-0.43245,0,,,
0.114509,1.705647,2.376406,-0.30602,0,,,
0.13363,1.547749,2.503946,-0.400843,0,,,
0.146377,1.48459,2.472061,-0.337628,0,,,
0.114509,1.389852,2.248865,-0.495665,0,,,
0.098575,1.421431,2.21698,-0.527272,0,,,
0.079454,1.421431,2.440176,-0.464057,0,,,
0.079454,1.295113,2.153209,-0.590487,0,,,
0.089014,2.463555,2.503946,-0.337628,0,,,
0.114509,1.358272,6.2664,-0.400843,0,,,
0.130443,1.51617,6.617137,-0.622094,0,,,
0.092201,1.421431,2.28075,-0.43245,0,,,
0.095388,0.916159,1.228538,-1.001383,0,,,
0.092201,1.453011,2.089439,-0.527272,0,,,
0.06352,0.916159,1.611161,-1.001383,0,,,
0.018905,1.51617,2.153209,-0.495665,0,,,
0.041212,1.421431,2.025668,-0.55888,0,,,
0.022091,1.421431,1.930013,-0.653702,0,,,
0.053959,1.674067,2.440176,0.041661,0,,,
0.095388,1.831965,2.312635,-0.337628,0,,,
0.130443,1.926703,3.460502,-0.053161,0,,,
0.155937,1.926703,2.918454,-0.021554,0,,,
0.108135,1.579329,2.440176,-0.30602,0,,,
0.114509,1.453011,2.312635,-0.369235,0,,,
0.114509,1.51617,3.492388,-0.495665,0,,,
0.108135,1.326693,2.376406,-0.400843,0,,,
0.114509,1.389852,2.312635,-0.590487,0,,,
0.066707,1.358272,2.599602,-0.495665,0,,,
0.089014,1.48459,2.34452,-0.369235,0,,,
0.127256,1.453011,2.121324,-0.43245,0,,,
0.028465,1.326693,5.022877,-1.254242,0,,,
0.104948,1.579329,2.376406,-0.337628,0,,,
0.114509,1.610908,2.312635,0.484165,0,,,
0.095388,1.863544,1.706816,-0.43245,0,,,
0.146377,1.579329,1.611161,-0.527272,0,,,
0.057146,1.610908,2.121324,-0.495665,0,,,
0.031652,1.453011,2.248865,-0.369235,0,,,
0.025278,1.389852,1.961898,-0.622094,0,,,
0.047586,1.895124,2.631487,-0.179591,0,,,
0.108135,2.021442,2.918454,-0.084769,0,,,
0.127256,1.674067,3.237306,-0.084769,0,,,
0.108135,1.579329,2.248865,-0.43245,0,,,
0.127256,1.547749,2.28075,-0.43245,0,,,
0.117696,0.88458,2.121324,-0.527272,0,,,
0.120883,1.547749,2.34452,-0.780131,0,,,
0.124069,1.579329,2.248865,-1.032991,0,,,
0.127256,1.263534,1.611161,-0.55888,0,,,
0.104948,1.231954,1.898128,-0.590487,0,,,
0.101762,1.48459,2.34452,-0.527272,0,,,
0.152751,1.737226,1.738702,-0.400843,0,,,
0.117696,1.074057,2.503946,-0.938168,0,,,
0.104948,1.51617,2.248865,-0.400843,0,,,
0.092201,3.253042,4.512714,0.768631,0,,,
0.414069,2.400396,5.309844,1.179527,0,,,
0.053959,1.421431,1.611161,-0.527272,0,,,
0.079454,1.674067,2.472061,2.696683,0,,,
0.050773,1.453011,1.41985,-0.55888,0,,,
0.044399,2.431975,3.524273,-0.590487,0,,,
0.098575,1.800385,2.408291,-0.084769,0,,,
0.101762,1.674067,3.269191,-0.274413,0,,,
0.015718,1.421431,1.961898,-0.400843,0,,,
0.117696,1.610908,2.408291,-0.30602,0,,,
0.136817,1.389852,2.025668,-0.590487,0,,,
0.114509,1.389852,2.248865,-0.464057,0,,,
0.053959,1.074057,2.695258,2.759897,0,,,
0.140003,1.389852,2.025668,-0.527272,0,,,
0.120883,1.453011,2.248865,-0.590487,0,,,
0.104948,1.51617,2.376406,-0.590487,0,,,
0.108135,1.48459,2.440176,-0.369235,0,,,
0.162311,1.51617,2.185094,-0.337628,0,,,
0.098575,1.48459,2.312635,-0.369235,0,,,
0.098575,1.579329,2.440176,-0.43245,0,,,
0.07308,1.358272,2.185094,-0.685309,0,,,
0.082641,1.421431,2.089439,-0.590487,0,,,
0.07308,1.48459,2.025668,-0.527272,0,,,
0.060333,1.579329,2.185094,-0.43245,0,,,
0.012531,1.48459,2.025668,-0.495665,0,,,
0.053959,1.547749,1.930013,-0.464057,0,,,
0.053959,1.831965,2.440176,-0.274413,0,,,
0.101762,1.831965,2.695258,-0.053161,0,,,
0.124069,1.610908,2.28075,-0.400843,0,,,
0.104948,1.547749,3.237306,-0.30602,0,,,
0.101762,1.389852,2.248865,-0.021554,0,,,
0.136817,1.389852,2.153209,-0.55888,0,,,
0.104948,1.326693,2.376406,-0.337628,0,,,
0.117696,1.295113,2.312635,-0.464057,0,,,
0.111322,1.48459,2.28075,-0.495665,0,,,
0.092201,1.389852,2.472061,-0.590487,0,,,
0.114509,1.642488,5.46927,-0.274413,0,,,
0.117696,1.453011,2.21698,-0.464057,0,,,
0.136817,1.137216,2.376406,-0.464057,0,,,
0.117696,1.547749,2.185094,-0.369235,0,,,
0.159124,1.010898,2.440176,-0.495665,0,,,
0.047586,1.421431,2.248865,-0.653702,0,,,
0.07308,1.453011,2.121324,-0.55888,0,,,
0.069894,1.453011,2.121324,-0.337628,0,,,
0.044399,1.358272,1.930013,-0.622094,0,,,
0.053959,1.389852,2.21698,-0.622094,0,,,
0.060333,1.800385,2.567717,-0.274413,0,,,
0.098575,1.895124,2.982224,-0.116376,0,,,
0.124069,1.895124,2.472061,-0.084769,0,,,
0.089014,1.579329,2.376406,-0.274413,0,,,
0.13363,1.610908,2.854684,-0.274413,0,,,
0.241981,0.916159,5.373614,1.400779,0,,,
0.117696,1.547749,2.790913,-0.179591,0,,,
0.155937,1.51617,1.706816,-0.400843,0,,,
0.095388,1.358272,2.34452,-0.780131,0,,,
0.098575,1.295113,0,-0.527272,0,,,
0.117696,1.958283,2.472061,-0.30602,0,,,
0.130443,1.389852,2.248865,-0.369235,0,,,
0.229234,1.958283,2.121324,-1.127813,0,,,
0.114509,1.137216,2.21698,-0.495665,0,,,
0.076267,1.547749,2.34452,-0.400843,0,,,
0.07308,1.48459,2.153209,-0.464057,0,,,
0.057146,1.421431,2.376406,1.084705,0,,,
0.031652,1.579329,1.643046,-0.464057,0,,,
0.028465,1.579329,2.153209,-0.369235,0,,,
0.025278,1.453011,1.802472,0.642202,0,,,
0.038025,1.768806,2.440176,-0.179591,0,,,
0.092201,1.800385,2.535832,-0.147983,0,,,
0.092201,1.48459,2.28075,-0.337628,0,,,
0.108135,1.51617,2.312635,-0.211198,0,,,
0.127256,0.758262,2.248865,-0.43245,0,,,
0.104948,1.358272,2.34452,-0.527272,0,,,
0.108135,1.358272,2.089439,-0.527272,0,,,
0.104948,1.421431,2.312635,-0.590487,0,,,
0.124069,1.389852,2.376406,-0.590487,0,,,
0.095388,0.88458,2.312635,-0.55888,0,,,
0.089014,1.389852,2.312635,-0.495665,0,,,
0.06352,0.537205,5.883778,-0.748524,0,,,
0.104948,1.389852,3.332962,-0.464057,0,,,
0.082641,1.453011,2.185094,-0.464057,0,,,
0.101762,1.51617,2.089439,-0.622094,0,,,
0.038025,1.48459,2.21698,-0.400843,0,,,
0.018905,1.231954,1.993783,2.60186,0,,,
0.025278,1.389852,2.089439,-0.527272,0,,,
0.053959,7.1689,2.21698,-0.369235,0,,,
0.069894,1.326693,5.118533,3.644905,0,,,
0.031652,1.737226,2.440176,-0.30602,0,,,
0.082641,1.547749,1.961898,-0.400843,0,,,
0.076267,1.547749,2.21698,-0.464057,0,,,
0.120883,1.642488,2.408291,-0.337628,0,,,
0.104948,1.421431,1.930013,-0.495665,0,,,
0.101762,1.358272,2.185094,-0.495665,0,,,
0.130443,1.421431,2.089439,-0.55888,0,,,
0.095388,1.48459,2.822798,-0.495665,0,,,
0.117696,1.51617,2.472061,-0.43245,0,,,
-0.095821,0.947739,2.089439,-0.716917,0,,,
0.101762,1.547749,2.440176,-0.242806,0,,,
0.140003,1.610908,2.312635,-0.43245,0,,,
0.111322,1.389852,2.185094,-0.495665,0,,,
0.092201,1.453011,2.34452,-0.43245,0,,,
0.124069,0.947739,1.515505,-0.938168,0,,,
0.095388,1.51617,2.185094,-0.43245,0,,,
0.162311,1.768806,2.376406,2.696683,0,,,
0.06352,1.421431,2.089439,-0.527272,0,,,
0.038025,1.579329,2.21698,-0.464057,0,,,
0.066707,3.663576,2.121324,-0.400843,0,,,
0.047586,1.768806,2.440176,-0.30602,0,,,
0.06352,1.674067,2.472061,-0.274413,0,,,
0.114509,1.737226,2.472061,-0.211198,0,,,
0.117696,1.737226,2.599602,-0.400843,0,,,
0.104948,1.453011,2.185094,-0.590487,0,,,
0.130443,1.51617,2.21698,-0.527272,0,,,
0.117696,1.51617,2.185094,-0.495665,0,,,
0.098575,1.421431,2.34452,-0.495665,0,,,
0.108135,1.168795,1.866242,-0.653702,0,,,
0.079454,1.389852,2.472061,-1.254242,0,,,
0.190992,2.242498,2.631487,-0.843346,0,,,
0.136817,1.51617,1.961898,-0.464057,0,,,
-0.009777,1.421431,2.503946,-0.337628,0,,,
0.079454,1.48459,2.503946,-0.400843,0,,,
0.391761,6.474151,2.025668,-1.412279,0,,,
0.053959,1.389852,2.089439,-0.464057,0,,,
0.060333,1.453011,2.089439,-0.55888,0,,,
0.168685,2.11618,2.025668,-4.035694,0,,,
0.050773,1.421431,2.057554,-0.495665,0,,,
0.047586,2.684611,2.185094,-0.464057,0,,,
0.041212,1.674067,2.34452,-0.147983,0,,,
0.06352,1.831965,2.854684,-0.147983,0,,,
0.124069,1.768806,2.408291,-0.179591,0,,,
0.127256,1.421431,2.121324,-0.527272,0,,,
0.254729,2.810929,4.640255,0.768631,0,,,
0.117696,1.358272,2.248865,-0.495665,0,,,
0.114509,1.547749,2.34452,-0.622094,0,,,
0.101762,1.51617,2.376406,-0.527272,0,,,
0.108135,1.389852,2.34452,-0.337628,0,,,
0.124069,1.421431,2.408291,-0.400843,0,,,
0.117696,1.610908,2.408291,-0.369235,0,,,
0.130443,1.358272,2.185094,-0.495665,0,,,
0.181432,2.305657,3.683699,0.29452,0,,,
0.082641,1.326693,2.248865,1.242742,0.885025,,,
0.066707,1.421431,2.153209,-0.55888,0.885025,,,
0.082641,1.200375,1.866242,-1.191028,0.885025,,,
0.057146,1.51617,2.185094,-0.43245,0.885025,,,
-0.022524,1.453011,2.185094,-0.527272,0.885025,,,
0.041212,1.453011,2.089439,-0.43245,0.885025,,,
0.041212,1.421431,2.21698,-0.527272,0.885025,,,
0.069894,1.768806,2.408291,-0.30602,0.885025,,,
0.060333,1.51617,2.248865,-0.400843,0.885025,,,
0.089014,1.768806,2.248865,-0.464057,0.885025,,,
0.111322,1.737226,2.472061,-0.211198,0.885025,,,
0.101762,1.642488,2.535832,-0.242806,0.885025,,,
0.178245,-0.599657,2.248865,-3.529975,0.885025,,,
0.20374,1.326693,2.089439,-0.590487,0.885025,,,
0.082641,1.453011,2.312635,-0.527272,0.885025,,,
0.095388,1.326693,2.185094,-0.495665,0.885025,,,
0.082641,1.295113,2.121324,-0.495665,0.885025,,,
0.092201,7.484695,2.631487,-0.147983,0.885025,,,
0.114509,1.421431,2.34452,-0.400843,0.885025,,,
0.130443,1.831965,3.396732,0.010054,1.24623,,,
0.273849,3.031986,7.573693,3.075971,1.24623,,,
0.611651,4.737279,3.970666,0.452557,1.24623,,,
0.965387,4.295166,3.970666,0.136483,1.24623,,,
0.841102,2.621452,3.428617,0.168091,1.24623,,,
0.726376,4.232007,3.460502,-0.147983,1.24623,,,
0.939893,4.074109,3.556158,-0.084769,1.24623,,,
0.866596,3.663576,3.556158,-0.116376,1.24623,,,
0.474618,3.537258,3.205421,-0.211198,1.24623,,,
0.490552,3.695155,3.269191,-0.084769,1.24623,,,
1.17253,3.347781,3.01411,-0.30602,1.24623,,,
1.309563,3.063565,2.759028,-0.527272,1.24623,,,
1.226706,3.600417,2.535832,0.010054,1.24623,,,
1.201211,2.874088,3.460502,-0.147983,1.24623,,,
1.379672,2.874088,3.843125,-0.43245,1.24623,,,
1.513518,2.558293,3.715584,-0.369235,1.24623,,,
1.679233,2.305657,3.205421,-0.464057,1.24623,,,
1.739782,2.400396,2.982224,-0.527272,1.24623,,,
1.924617,2.14776,2.121324,-0.969776,1.24623,,,
2.090331,2.021442,1.706816,-1.064598,1.24623,,,
2.157254,4.484643,2.695258,5.699386,1.24623,,,
2.389891,2.11618,1.41985,-1.349065,0.828559,,,
3.192967,1.421431,1.356079,-1.475494,0.828559,,,
2.335715,-0.852293,1.132883,-0.874954,0.828559,,,
3.467033,0.88458,1.132883,-1.696746,0.828559,,,
4.235054,1.168795,0.941572,-1.538709,0.828559,,,
4.585603,0.284569,2.21698,-1.759961,0.828559,,,
2.182749,0.789841,0.527064,-0.55888,0.828559,,,
1.449782,-0.062805,0.782146,-1.917998,0.828559,,,
1.280881,0.600364,1.866242,-1.254242,0.828559,,,
4.184065,-0.283862,0.654605,-1.728353,0.828559,,,
5.331317,-0.662816,0.75026,-1.443887,0.828559,,,
4.952086,-0.283862,1.005342,-1.28585,0.828559,,,
5.363185,-0.789134,1.228538,-1.570316,0.828559,,,
5.54802,-0.852293,0.75026,-1.665139,0.828559,,,
5.825272,-0.978611,0.782146,-1.349065,0.828559,,,
6.019668,-1.168088,0.558949,-1.475494,0.828559,,,
6.284173,-1.04177,0.558949,-1.349065,0.828559,,,
6.720766,-0.599657,1.324194,-0.874954,0.828559,,,
6.975711,-1.64178,0.367638,-0.874954,0.828559,,,
8.024171,-1.231247,0.941572,-0.938168,0.828559,,,
9.260654,-0.347021,0.973457,-0.021554,0.828559,,,
9.429555,-1.168088,1.292309,-0.874954,0.828559,,,
9.964939,0.379308,1.611161,-0.874954,0.828559,,,
11.768673,-0.441759,1.037227,-0.716917,0.828559,,,
12.377354,2.11618,0.909686,-0.685309,0.828559,,,
12.125596,-1.736519,0.941572,-0.495665,0.828559,,,
12.087354,0.316149,4.385173,-0.274413,0.828559,,,
6.532744,-1.610201,1.802472,-0.242806,0.858581,,,
5.347251,-1.862837,1.834357,-0.116376,0.858581,,,
12.855375,-1.01019,1.834357,0.041661,0.858581,,,
13.352518,5.30571,2.472061,0.231305,0.858581,,,
10.264499,-0.725975,2.34452,0.29452,0.858581,,,
10.076477,-1.894416,1.41985,-0.337628,0.858581,,,
10.704279,6.632049,2.790913,0.326128,0.858581,,,
10.866806,0.095092,1.802472,-0.242806,0.858581,,,
11.399003,-1.452303,1.834357,-0.084769,0.858581,,,
11.918453,-1.262826,1.930013,-0.021554,0.858581,,,
14.595374,-0.3786,3.524273,0.29452,0.858581,,,
13.986693,13.674277,2.248865,-0.811739,0.858581,,,
14.726033,0.347728,2.982224,0.42095,0.858581,,,
17.903282,-0.125964,2.376406,0.42095,0.858581,,,
18.795589,0.316149,2.822798,0.673809,0.858581,,,
19.082402,0.442467,2.34452,-0.021554,0.858581,,,
17.906469,3.695155,2.631487,0.737024,0.858581,,,
18.719106,0.758262,2.503946,0.515772,0.858581,,,
19.665588,0.947739,2.599602,0.642202,0.858581,,,
19.085589,2.589873,2.727143,1.116313,0.858581,,,
15.219988,1.358272,3.173536,0.989883,0.858581,,,
14.225704,1.48459,3.173536,0.958276,0.858581,,,
17.9957,1.389852,2.759028,0.673809,0.858581,,,
18.378117,1.295113,3.01411,1.02149,0.858581,,,
15.828669,2.621452,2.950339,0.515772,0.977173,,,
14.636802,1.168795,2.440176,0.357735,0.977173,,,
14.757901,1.010898,2.663372,0.262913,0.977173,,,
14.910868,1.389852,2.312635,0.199698,0.977173,,,
15.388889,1.295113,2.854684,0.357735,0.977173,,,
15.85735,1.674067,2.982224,0.326128,0.977173,,,
18.970864,2.74777,2.759028,0.42095,0.977173,,,
16.975921,2.021442,2.408291,0.262913,0.977173,,,
19.091962,1.989862,2.631487,0.326128,0.977173,,,
21.937784,1.610908,2.185094,0.104876,0.977173,,,
22.409432,1.579329,2.759028,0.326128,0.977173,,,
22.543278,2.084601,2.472061,0.262913,0.977173,,,
22.014267,3.631996,2.248865,0.199698,0.977173,,,
