MigVolatge,MigCurrent,TigVolatge,TigCurrent,Encoder,,,,,
0.053959,0.947739,2.248865,-0.211198,0,,,,,
0.076267,1.010898,1.993783,-0.242806,0,,,,,
0.082641,1.042477,2.057554,-0.084769,0,,,,,
0.028465,2.653032,2.472061,-0.021554,0,,,,,
-0.118128,0.821421,2.121324,0.610594,0,,,,,
0.117696,1.074057,2.21698,0.010054,0,,,,,
0.098575,1.010898,2.376406,-0.021554,0,,,,,
0.114509,0.88458,2.121324,-0.084769,0,,,,,
0.066707,0.000354,5.883778,1.116313,0,,,,,
0.124069,0.947739,2.376406,-0.179591,0,,,,,
0.155937,1.263534,2.057554,-0.527272,0,,,,,
0.101762,0.853,2.376406,-0.242806,0,,,,,
0.066707,0.853,2.28075,-0.274413,0,,,,,
0.092201,2.77935,2.025668,-0.242806,0,,,,,
0.127256,0.853,2.057554,-0.179591,0,,,,,
0.108135,0.88458,2.248865,-0.211198,0,,,,,
0.07308,0.916159,2.21698,-0.179591,0,,,,,
0.114509,1.074057,2.089439,3.866156,0,,,,,
0.057146,1.074057,2.153209,-0.211198,0,,,,,
0.085828,0.947739,2.121324,-0.211198,0,,,,,
0.053959,0.88458,1.611161,-0.179591,0,,,,,
0.041212,0.979318,2.089439,-0.179591,0,,,,,
0.028465,0.505626,2.121324,-0.242806,0,,,,,
0.044399,1.263534,2.408291,0.041661,0,,,,,
0.069894,1.231954,2.34452,0.073268,0,,,,,
0.104948,1.105636,2.34452,-0.021554,0,,,,,
0.114509,1.074057,2.312635,0.010054,0,,,,,
0.101762,0.88458,2.121324,-0.211198,0,,,,,
-0.022524,0.505626,5.437385,-0.843346,0,,,,,
0.108135,0.853,2.21698,-0.053161,0,,,,,
0.095388,0.695103,2.121324,-0.30602,0,,,,,
0.082641,1.010898,2.440176,-0.337628,0,,,,,
0.098575,1.231954,2.248865,-0.211198,0,,,,,
0.117696,0.916159,2.312635,0.578987,0,,,,,
0.034839,0.284569,1.706816,4.371875,0,,,,,
0.13363,0.979318,2.28075,-0.179591,0,,,,,
0.111322,1.042477,2.185094,-0.211198,0,,,,,
0.082641,1.010898,2.503946,-0.337628,0,,,,,
0.07308,0.947739,2.153209,-0.179591,0,,,,,
0.047586,0.947739,2.34452,2.823112,0,,,,,
0.060333,0.916159,1.866242,-0.211198,0,,,,,
0.022091,0.916159,1.993783,-0.242806,0,,,,,
0.057146,0.947739,2.057554,-0.211198,0,,,,,
0.047586,1.295113,2.440176,-0.021554,0,,,,,
0.095388,1.263534,2.408291,0.073268,0,,,,,
0.095388,1.074057,2.312635,0.010054,0,,,,,
0.085828,1.105636,2.408291,-0.021554,0,,,,,
0.07308,0.631944,1.961898,-0.274413,0,,,,,
0.07308,0.789841,2.21698,1.14792,0,,,,,
0.101762,1.042477,2.21698,-0.084769,0,,,,,
0.111322,1.042477,2.34452,-0.179591,0,,,,,
0.114509,0.821421,2.248865,-0.495665,0,,,,,
-0.00659,0.695103,2.248865,-0.179591,0,,,,,
0.092201,0.947739,2.34452,-0.179591,0,,,,,
0.111322,1.042477,3.332962,-0.242806,0,,,,,
0.089014,0.88458,2.472061,-0.179591,0,,,,,
0.108135,2.084601,2.153209,0.452557,0,,,,,
0.066707,0.916159,2.21698,-0.179591,0,,,,,
0.082641,0.947739,2.440176,-0.179591,0,,,,,
0.041212,1.263534,2.185094,-0.179591,0,,,,,
0.347146,0.789841,2.185094,3.139186,0,,,,,
0.025278,0.979318,1.706816,-0.242806,0,,,,,
0.028465,1.010898,1.834357,-0.30602,0,,,,,
0.031652,1.168795,2.440176,0.041661,0,,,,,
0.066707,1.263534,2.472061,0.010054,0,,,,,
0.101762,3.158304,2.312635,-0.084769,0,,,,,
0.111322,1.074057,2.34452,-0.021554,0,,,,,
0.120883,0.916159,2.185094,-0.179591,0,,,,,
0.111322,1.010898,2.025668,-0.179591,0,,,,,
0.095388,1.200375,2.472061,0.010054,0,,,,,
0.092201,0.853,2.248865,-0.211198,0,,,,,
0.069894,0.758262,4.034436,-0.369235,0,,,,,
0.076267,1.105636,2.472061,-0.400843,0,,,,,
0.101762,0.821421,2.34452,-0.211198,0,,,,,
0.149564,4.768858,2.153209,-0.179591,0,,,,,
0.14319,1.074057,2.34452,2.222572,0,,,,,
0.089014,0.947739,2.185094,-0.211198,0,,,,,
0.069894,0.947739,2.185094,-0.211198,0,,,,,
0.07308,0.979318,2.121324,-0.30602,0,,,,,
0.053959,0.916159,1.993783,-0.179591,0,,,,,
0.009344,0.695103,5.086648,-1.127813,0,,,,,
0.07308,1.168795,2.057554,2.949542,0,,,,,
0.047586,1.042477,2.057554,-0.242806,0,,,,,
0.044399,1.295113,2.440176,0.010054,0,,,,,
0.066707,1.263534,2.440176,0.073268,0,,,,,
0.092201,1.263534,2.312635,0.673809,0,,,,,
0.108135,4.547802,2.631487,0.073268,0,,,,,
0.114509,0.947739,2.185094,-0.147983,0,,,,,
0.104948,0.916159,2.121324,-0.211198,0,,,,,
0.120883,1.042477,2.185094,-0.242806,0,,,,,
0.101762,0.979318,2.312635,-0.147983,0,,,,,
0.101762,1.010898,2.21698,-0.30602,0,,,,,
0.050773,0.789841,2.248865,-0.337628,0,,,,,
0.085828,0.947739,2.312635,-0.116376,0,,,,,
0.108135,0.916159,2.248865,-0.084769,0,,,,,
0.136817,0.916159,2.248865,-0.179591,0,,,,,
0.098575,0.947739,2.21698,-0.716917,0,,,,,
0.076267,0.947739,2.153209,-0.179591,0,,,,,
0.079454,1.137216,2.153209,-0.369235,0,,,,,
0.047586,0.916159,2.057554,-0.242806,0,,,,,
0.025278,0.979318,2.886569,-0.179591,0,,,,,
0.053959,1.010898,1.993783,-0.211198,0,,,,,
0.006157,0.88458,1.993783,-0.55888,0,,,,,
0.041212,1.295113,2.408291,-0.179591,0,,,,,
0.050773,1.200375,2.408291,0.010054,0,,,,,
0.092201,1.168795,2.312635,0.010054,0,,,,,
0.082641,1.074057,2.34452,-0.084769,0,,,,,
0.098575,0.979318,2.153209,-0.084769,0,,,,,
0.098575,0.916159,2.153209,-0.242806,0,,,,,
0.248355,1.421431,2.376406,-1.001383,0,,,,,
0.114509,1.010898,2.28075,-0.242806,0,,,,,
0.108135,0.821421,2.312635,-0.242806,0,,,,,
0.085828,1.010898,2.312635,-0.274413,0,,,,,
0.098575,1.010898,2.28075,-0.116376,0,,,,,
0.108135,1.105636,2.121324,-0.179591,0,,,,,
0.155937,1.200375,2.503946,3.139186,0,,,,,
0.095388,0.947739,2.21698,-0.211198,0,,,,,
0.069894,2.558293,2.21698,-0.242806,0,,,,,
0.082641,1.010898,2.185094,-0.211198,0,,,,,
0.076267,1.010898,1.993783,-0.211198,0,,,,,
0.031652,0.88458,1.961898,-0.242806,0,,,,,
0.025278,0.695103,2.025668,-0.021554,0,,,,,
0.022091,0.916159,2.28075,-0.242806,0,,,,,
0.038025,1.231954,2.408291,-0.053161,0,,,,,
0.092201,2.210919,2.440176,0.073268,0,,,,,
0.379014,4.01095,2.982224,0.231305,0,,,,,
0.108135,1.042477,2.34452,0.010054,0,,,,,
0.140003,1.010898,5.054762,-0.495665,0,,,,,
0.095388,0.947739,2.21698,-0.211198,0,,,,,
0.101762,0.947739,2.21698,-0.211198,0,,,,,
0.101762,5.400448,2.440176,-0.242806,0,,,,,
0.104948,0.789841,2.248865,-0.242806,0,,,,,
0.079454,0.979318,2.28075,-0.211198,0,,,,,
0.117696,1.042477,2.376406,-0.179591,0,,,,,
0.108135,0.947739,2.121324,-0.147983,0,,,,,
0.104948,0.853,2.185094,-0.242806,0,,,,,
0.060333,0.88458,2.34452,3.771334,0,,,,,
0.076267,0.979318,2.185094,-0.211198,0,,,,,
0.028465,0.600364,3.07788,-0.464057,0,,,,,
0.060333,0.947739,2.153209,-0.211198,0,,,,,
0.044399,5.147812,2.089439,-0.30602,0,,,,,
0.044399,0.947739,4.799681,-0.147983,0,,,,,
0.025278,1.042477,2.089439,-0.242806,0,,,,,
0.015718,1.263534,2.34452,0.073268,0,,,,,
0.060333,1.389852,2.440176,-0.053161,0,,,,,
0.165498,1.389852,2.440176,0.199698,0,,,,,
0.124069,1.200375,2.121324,0.010054,0,,,,,
0.117696,2.874088,2.248865,-0.211198,0,,,,,
0.092201,0.947739,2.089439,-0.242806,0,,,,,
0.089014,1.042477,2.34452,-0.242806,0,,,,,
0.085828,1.010898,2.121324,-0.274413,0,,,,,
0.117696,0.663523,2.34452,-0.242806,0,,,,,
0.092201,0.88458,1.930013,-0.400843,0,,,,,
0.108135,1.010898,2.408291,-0.147983,0,,,,,
0.120883,0.947739,2.121324,-0.179591,0,,,,,
0.034839,0.189831,5.756237,-0.811739,0,,,,,
0.066707,0.979318,2.153209,-0.179591,0,,,,,
0.152751,1.231954,2.34452,0.010054,0,,,,,
0.060333,1.074057,2.089439,-0.211198,0,,,,,
0.076267,1.010898,2.121324,-0.242806,0,,,,,
0.050773,0.947739,2.025668,-0.242806,0,,,,,
0.050773,0.979318,2.057554,-0.274413,0,,,,,
0.025278,3.031986,1.961898,-0.274413,0,,,,,
0.006157,1.168795,2.950339,0.041661,0,,,,,
0.069894,1.295113,2.472061,0.073268,0,,,,,
0.089014,1.168795,2.312635,-0.021554,0,,,,,
0.101762,1.105636,2.376406,-0.179591,0,,,,,
0.908025,0.916159,1.866242,-0.464057,0,,,,,
0.089014,1.042477,2.153209,-0.179591,0,,,,,
0.104948,1.168795,2.28075,-0.274413,0,,,,,
0.117696,1.010898,2.185094,-0.179591,0,,,,,
0.089014,0.789841,2.312635,0.104876,0,,,,,
0.089014,0.916159,2.376406,-0.211198,0,,,,,
0.069894,0.88458,2.34452,-0.179591,0,,,,,
0.149564,1.010898,2.248865,-0.147983,0,,,,,
0.124069,0.821421,2.21698,-0.116376,0,,,,,
0.127256,1.010898,2.34452,-0.147983,0,,,,,
0.07308,0.947739,2.21698,0.041661,0,,,,,
0.076267,0.916159,3.715584,-0.211198,0,,,,,
0.053959,0.947739,2.153209,0.073268,0,,,,,
0.053959,1.51617,2.025668,-0.242806,0,,,,,
0.108135,1.137216,6.2664,-0.400843,0,,,,,
0.025278,0.979318,2.057554,-0.211198,0,,,,,
0.028465,1.168795,2.28075,-0.021554,0,,,,,
0.057146,1.263534,2.440176,0.010054,0,,,,,
0.098575,1.105636,2.503946,0.041661,0,,,,,
0.053959,1.042477,2.057554,-0.116376,0,,,,,
0.124069,1.674067,2.440176,-0.021554,0,,,,,
0.079454,0.916159,2.153209,-0.211198,0,,,,,
0.092201,1.010898,2.312635,-0.116376,0,,,,,
-0.079887,0.758262,2.153209,-0.30602,0,,,,,
0.108135,1.200375,2.057554,-0.274413,0,,,,,
0.095388,0.979318,2.312635,-0.211198,0,,,,,
0.117696,1.010898,2.376406,-0.274413,0,,,,,
0.117696,0.979318,2.21698,-0.179591,0,,,,,
0.101762,0.916159,2.185094,-0.147983,0,,,,,
0.082641,0.758262,2.057554,-0.464057,0,,,,,
0.069894,0.979318,2.21698,-0.211198,0,,,,,
0.06352,1.010898,2.185094,-0.211198,0,,,,,
0.053959,0.88458,2.185094,-0.211198,0,,,,,
0.047586,0.947739,2.089439,-0.211198,0,,,,,
0.047586,0.947739,2.057554,-0.242806,0,,,,,
0.031652,0.947739,2.057554,-0.242806,0,,,,,
0.038025,1.200375,2.312635,0.073268,0,,,,,
0.034839,1.168795,2.503946,0.010054,0,,,,,
0.07308,1.042477,2.089439,-0.053161,0,,,,,
0.120883,1.105636,2.376406,0.010054,0,,,,,
0.127256,1.042477,2.153209,-0.084769,0,,,,,
0.095388,0.979318,2.121324,-0.147983,0,,,,,
0.092201,0.821421,2.28075,-0.179591,0,,,,,
0.098575,1.042477,2.153209,-0.179591,0,,,,,
0.120883,0.853,2.185094,-0.30602,0,,,,,
0.098575,0.789841,2.408291,-0.179591,0,,,,,
0.079454,1.010898,2.408291,-0.179591,0,,,,,
0.124069,1.042477,1.930013,-0.179591,0,,,,,
0.114509,0.916159,2.185094,-0.242806,0,,,,,
0.089014,0.916159,2.312635,-0.084769,0,,,,,
0.079454,0.947739,2.472061,-0.242806,0,,,,,
0.057146,0.979318,2.153209,-0.211198,0,,,,,
0.079454,5.810982,2.950339,-0.242806,0,,,,,
0.07308,1.010898,2.057554,-0.211198,0,,,,,
0.025278,0.979318,1.993783,-0.274413,0,,,,,
0.270663,4.04253,3.396732,0.262913,0,,,,,
0.028465,1.137216,2.21698,0.010054,0,,,,,
0.117696,1.389852,0.558949,-0.147983,0,,,,,
0.621212,1.547749,2.727143,0.104876,0,,,,,
0.130443,1.137216,2.312635,0.073268,0,,,,,
0.082641,0.979318,2.153209,-0.179591,0,,,,,
0.44275,6.474151,1.387964,-1.665139,0,,,,,
0.108135,0.947739,2.185094,-0.179591,0,,,,,
0.124069,0.88458,2.312635,-0.274413,0,,,,,
0.120883,0.979318,2.21698,-0.337628,0,,,,,
0.089014,0.821421,2.185094,0.104876,0,,,,,
0.076267,0.853,2.408291,1.369172,0,,,,,
0.114509,1.010898,2.121324,-0.116376,0,,,,,
0.095388,0.947739,2.248865,-0.179591,0,,,,,
0.117696,0.979318,2.28075,-0.211198,0,,,,,
0.108135,1.042477,2.248865,-0.211198,0,,,,,
0.407695,2.968827,3.01411,1.305957,0,,,,,
0.047586,0.821421,2.248865,-0.211198,0,,,,,
0.060333,1.010898,2.089439,-0.179591,0,,,,,
0.038025,0.979318,2.025668,-0.211198,0,,,,,
0.022091,1.042477,2.185094,0.262913,0,,,,,
0.044399,1.263534,2.248865,-0.021554,0,,,,,
0.050773,1.326693,2.567717,0.010054,0,,,,,
0.089014,1.200375,2.34452,0.073268,0,,,,,
0.101762,1.137216,2.312635,0.073268,0,,,,,
0.095388,1.010898,2.21698,-0.084769,0,,,,,
0.079454,2.053021,2.503946,-0.116376,0,,,,,
0.117696,0.916159,2.185094,-0.242806,0,,,,,
0.146377,4.832017,2.025668,-0.179591,0,,,,,
0.108135,0.947739,2.312635,-0.274413,0,,,,,
0.069894,0.853,2.057554,-0.590487,0,,,,,
0.057146,0.916159,3.843125,-0.211198,0,,,,,
0.095388,1.042477,2.121324,-0.179591,0,,,,,
-0.012964,0.663523,1.834357,-0.43245,0,,,,,
0.111322,0.947739,2.21698,-0.179591,0,,,,,
0.130443,1.200375,2.34452,4.466697,0,,,,,
0.07308,0.916159,2.185094,-0.179591,0,,,,,
0.022091,0.821421,2.21698,3.265616,0,,,,,
0.053959,0.947739,2.121324,-0.211198,0,,,,,
0.076267,1.042477,2.121324,-0.211198,0,,,,,
0.015718,0.947739,1.961898,-0.211198,0,,,,,
0.041212,1.326693,2.185094,-0.116376,0,,,,,
0.041212,1.231954,2.472061,-0.053161,0,,,,,
0.089014,1.200375,2.312635,0.010054,0,,,,,
0.114509,1.231954,1.48362,0.073268,0,,,,,
0.104948,1.042477,2.535832,-0.43245,0,,,,,
0.114509,0.947739,2.153209,-0.211198,0,,,,,
0.101762,0.88458,2.089439,-0.211198,0,,,,,
0.108135,0.789841,2.312635,-0.179591,0,,,,,
0.095388,0.916159,2.376406,-0.147983,0,,,,,
0.092201,0.947739,2.312635,-0.211198,0,,,,,
0.098575,1.010898,2.21698,-0.179591,0,,,,,
0.124069,1.074057,2.248865,-0.116376,0,,,,,
0.114509,0.88458,2.21698,-0.147983,0,,,,,
0.104948,1.010898,2.025668,-0.211198,0,,,,,
-0.038458,0.284569,1.738702,4.403482,0,,,,,
0.079454,1.042477,2.121324,-0.211198,0,,,,,
0.13363,1.263534,2.663372,3.360438,0,,,,,
0.076267,1.010898,2.089439,-0.179591,0,,,,,
0.044399,0.947739,2.057554,-0.242806,0,,,,,
0.044399,0.947739,1.961898,-0.211198,0,,,,,
0.022091,1.137216,2.248865,-0.147983,0,,,,,
0.041212,1.168795,3.173536,1.748461,0,,,,,
0.076267,1.231954,2.440176,0.073268,0,,,,,
0.041212,1.042477,2.089439,-0.053161,0,,,,,
0.117696,1.074057,2.21698,-0.084769,0,,,,,
0.108135,0.979318,2.185094,-0.147983,0,,,,,
0.089014,0.916159,2.089439,-0.242806,0,,,,,
0.076267,0.726682,2.599602,-0.242806,0,,,,,
0.079454,0.821421,2.440176,-0.211198,0,,,,,
0.095388,0.853,2.248865,0.673809,0,,,,,
0.066707,0.947739,2.248865,-0.211198,0,,,,,
0.108135,1.010898,2.312635,-0.021554,0,,,,,
0.152751,1.074057,2.21698,-0.685309,0,,,,,
0.13363,0.947739,2.28075,-0.179591,0,,,,,
0.108135,1.042477,2.248865,-0.179591,0,,,,,
0.079454,1.042477,2.153209,-0.179591,0,,,,,
0.066707,0.947739,2.089439,-0.242806,0,,,,,
0.053959,0.947739,3.07788,-0.211198,0,,,,,
0.031652,0.947739,2.025668,-0.211198,0,,,,,
0.002971,0.979318,1.961898,-0.274413,0,,,,,
0.034839,1.074057,2.408291,-0.084769,0,,,,,
0.066707,1.263534,2.503946,0.041661,0,,,,,
0.095388,1.137216,2.312635,0.484165,0,,,,,
0.101762,1.168795,2.599602,0.010054,0,,,,,
0.130443,1.137216,4.927222,-0.084769,0,,,,,
0.089014,0.979318,2.121324,-0.211198,0,,,,,
0.076267,1.010898,2.248865,-0.242806,0,,,,,
0.089014,0.979318,2.408291,-0.211198,0,,,,,
0.130443,0.979318,2.408291,-0.147983,0,,,,,
0.111322,0.916159,2.185094,-0.242806,0,,,,,
0.194179,1.231954,3.237306,-0.527272,0,,,,,
0.095388,1.010898,2.185094,-0.179591,0,,,,,
0.127256,0.916159,2.21698,-0.211198,0,,,,,
0.082641,0.916159,2.248865,-0.211198,0,,,,,
0.098575,1.042477,2.185094,-0.147983,0,,,,,
0.079454,0.979318,2.21698,-0.179591,0,,,,,
0.044399,1.010898,1.993783,-0.211198,0,,,,,
0.057146,0.979318,2.089439,-0.242806,0,,,,,
0.034839,0.979318,2.089439,0.041661,0,,,,,
0.022091,1.010898,2.025668,-0.242806,0,,,,,
0.028465,1.074057,3.07788,-0.211198,0,,,,,
0.175058,1.610908,2.727143,0.231305,0,,,,,
0.089014,1.295113,2.472061,0.041661,0,,,,,
0.092201,1.231954,2.312635,0.041661,0,,,,,
0.37264,2.621452,4.353288,2.127749,0,,,,,
0.171871,0.88458,2.759028,4.150623,0,,,,,
0.085828,0.916159,2.121324,-0.369235,0,,,,,
0.092201,0.979318,2.185094,-1.191028,0,,,,,
0.101762,0.88458,2.185094,-0.337628,0,,,,,
0.098575,1.010898,2.408291,-0.179591,0,,,,,
0.095388,0.853,2.312635,-0.274413,0,,,,,
0.092201,0.979318,2.34452,-0.179591,0,,,,,
0.146377,0.442467,2.153209,-0.179591,0,,,,,
0.089014,0.916159,2.248865,-0.116376,0,,,,,
0.092201,1.010898,2.28075,-0.274413,0,,,,,
0.089014,1.010898,2.440176,-0.211198,0,,,,,
0.089014,0.663523,2.21698,-0.211198,0,,,,,
0.028465,1.010898,2.089439,-0.179591,0,,,,,
0.034839,0.979318,2.663372,-0.179591,0,,,,,
0.025278,1.010898,1.898128,-0.43245,0,,,,,
0.047586,1.168795,2.089439,-0.179591,0,,,,,
0.069894,1.389852,2.472061,0.041661,0,,,,,
0.101762,1.389852,1.324194,0.073268,0,,,,,
0.095388,1.231954,2.21698,-0.147983,0,,,,,
0.069894,1.074057,2.312635,0.010054,0,,,,,
0.120883,0.979318,2.153209,-0.179591,0,,,,,
0.108135,1.042477,2.121324,-0.211198,0,,,,,
0.104948,0.947739,2.34452,-0.084769,0,,,,,
0.098575,0.88458,2.34452,-0.179591,0,,,,,
0.085828,1.010898,2.886569,-0.242806,0,,,,,
0.082641,0.758262,2.185094,-0.242806,0,,,,,
0.108135,1.042477,2.248865,-0.147983,0,,,,,
0.117696,0.947739,2.153209,-0.211198,0,,,,,
0.124069,0.979318,2.248865,-0.211198,0,,,,,
0.076267,1.137216,2.153209,-0.211198,0,,,,,
0.079454,1.010898,2.185094,-0.179591,0,,,,,
0.092201,1.231954,2.248865,2.222572,0,,,,,
0.069894,3.568837,2.121324,-0.30602,0,,,,,
0.060333,1.074057,2.057554,-0.211198,0,,,,,
0.675387,1.421431,2.663372,0.073268,0,,,,,
0.006157,0.916159,2.025668,-0.274413,0,,,,,
0.041212,1.295113,2.567717,0.199698,0,,,,,
0.082641,1.358272,2.408291,0.073268,0,,,,,
0.165498,1.326693,2.248865,0.547379,0,,,,,
0.114509,1.231954,2.34452,0.041661,0,,,,,
0.098575,1.010898,2.185094,-0.179591,0,,,,,
0.108135,1.010898,2.121324,-0.179591,0,,,,,
0.082641,4.958335,2.248865,-0.274413,0,,,,,
0.095388,0.853,2.121324,-0.179591,0,,,,,
0.079454,0.88458,2.248865,-0.337628,0,,,,,
0.069894,0.979318,3.205421,-0.242806,0,,,,,
0.120883,1.010898,2.376406,-0.147983,0,,,,,
0.124069,0.853,2.089439,-0.147983,0,,,,,
0.092201,0.916159,2.28075,-0.211198,0,,,,,
0.101762,1.042477,2.312635,-0.211198,0,,,,,
0.079454,3.284622,2.089439,-0.30602,0,,,,,
0.095388,1.074057,1.802472,-0.653702,0,,,,,
0.053959,0.979318,2.089439,-0.179591,0,,,,,
0.031652,0.916159,2.057554,-0.211198,0,,,,,
0.028465,2.558293,2.057554,-0.274413,0,,,,,
0.050773,1.042477,2.025668,-0.211198,0,,,,,
0.152751,1.800385,2.089439,-0.590487,0,,,,,
0.082641,1.800385,2.535832,0.041661,0,,,,,
0.098575,1.168795,2.248865,0.073268,0,,,,,
0.089014,1.168795,2.34452,0.010054,0,,,,,
0.152751,3.095145,2.312635,0.041661,0,,,,,
0.108135,0.916159,2.185094,-0.179591,0,,,,,
0.117696,0.979318,1.706816,-0.211198,0,,,,,
0.101762,0.947739,2.312635,-0.179591,0,,,,,
0.104948,1.042477,2.153209,-0.242806,0,,,,,
0.085828,0.979318,2.472061,0.642202,0,,,,,
0.098575,1.042477,2.34452,-0.084769,0,,,,,
0.136817,1.010898,2.185094,-0.147983,0,,,,,
0.082641,0.916159,2.21698,-0.211198,0,,,,,
0.069894,1.042477,2.185094,-0.211198,0,,,,,
0.079454,1.010898,2.21698,-0.211198,0,,,,,
0.095388,1.010898,2.121324,-0.211198,0,,,,,
0.076267,0.979318,2.057554,-0.30602,0,,,,,
0.015718,0.821421,2.057554,2.60186,0,,,,,
0.009344,0.979318,2.057554,-0.179591,0,,,,,
0.034839,0.979318,2.121324,-0.242806,0,,,,,
0.034839,1.137216,2.312635,0.041661,0,,,,,
0.079454,1.326693,2.408291,0.073268,0,,,,,
0.092201,1.231954,2.21698,0.010054,0,,,,,
0.22286,1.074057,2.727143,0.104876,0,,,,,
0.111322,0.88458,2.153209,-0.179591,0,,,,,
0.098575,0.947739,2.153209,-0.179591,0,,,,,
0.111322,1.042477,2.185094,-0.021554,0,,,,,
0.098575,0.947739,2.440176,-0.147983,0,,,,,
0.089014,2.368816,2.312635,-0.369235,0,,,,,
0.375827,3.063565,4.990992,2.159357,0,,,,,
0.092201,0.947739,2.790913,-0.116376,0,,,,,
0.14319,1.010898,2.185094,-0.147983,0,,,,,
0.127256,0.979318,2.21698,-0.211198,0,,,,,
0.095388,0.88458,2.21698,-0.147983,0,,,,,
0.076267,0.979318,2.535832,-0.211198,0,,,,,
0.060333,0.947739,2.121324,-0.179591,0,,,,,
0.053959,4.358325,2.057554,-0.30602,0,,,,,
0.053959,0.947739,1.993783,-0.242806,0,,,,,
0.034839,1.010898,2.025668,-0.242806,0,,,,,
0.041212,0.947739,1.993783,-0.464057,0,,,,,
0.034839,1.453011,2.312635,-0.053161,0,,,,,
0.082641,1.421431,2.472061,-0.748524,0,,,,,
0.095388,1.168795,2.28075,0.041661,0,,,,,
0.101762,1.168795,2.376406,-0.021554,0,,,,,
0.104948,0.947739,2.153209,-0.211198,0,,,,,
0.111322,0.695103,2.663372,-0.179591,0,,,,,
0.082641,0.821421,2.440176,-0.084769,0,,,,,
0.082641,0.916159,2.185094,-0.30602,0,,,,,
0.069894,0.916159,2.408291,-0.337628,0,,,,,
0.098575,1.010898,2.248865,-0.274413,0,,,,,
0.120883,0.947739,2.408291,-0.053161,0,,,,,
0.162311,1.010898,2.185094,-0.147983,0,,,,,
0.120883,0.916159,2.185094,-0.211198,0,,,,,
0.114509,0.821421,2.28075,2.475431,0,,,,,
0.053959,0.88458,2.121324,-0.211198,0,,,,,
0.519234,1.010898,2.631487,0.104876,0,,,,,
0.07308,1.074057,2.153209,-0.242806,0,,,,,
0.050773,1.010898,2.153209,-0.211198,0,,,,,
0.002971,0.88458,2.089439,-0.274413,0,,,,,
0.254729,6.789946,1.037227,-1.759961,0,,,,,
0.015718,1.231954,2.34452,0.073268,0,,,,,
0.079454,1.231954,2.440176,0.010054,0,,,,,
0.216487,1.326693,2.472061,0.136483,0,,,,,
0.117696,1.105636,2.312635,-0.147983,0,,,,,
0.101762,0.947739,2.472061,-0.179591,0,,,,,
0.117696,0.947739,2.153209,-0.179591,0,,,,,
0.104948,0.568785,2.089439,-0.274413,0,,,,,
0.085828,1.010898,2.440176,-0.179591,0,,,,,
0.089014,0.663523,2.34452,-0.242806,0,,,,,
0.092201,0.88458,2.408291,1.211135,0,,,,,
0.031652,1.042477,2.440176,0.010054,0,,,,,
0.14319,1.074057,2.34452,-0.053161,0,,,,,
0.108135,0.821421,2.21698,-0.211198,0,,,,,
0.098575,0.916159,2.21698,-0.211198,0,,,,,
0.057146,0.979318,2.28075,-0.274413,0,,,,,
0.082641,1.010898,2.121324,-0.211198,0,,,,,
0.044399,0.916159,2.057554,-0.242806,0,,,,,
0.050773,1.042477,2.695258,-0.274413,0,,,,,
0.050773,0.947739,2.153209,-0.274413,0,,,,,
0.041212,0.979318,1.674931,-0.242806,0,,,,,
0.031652,1.137216,2.34452,-0.021554,0,,,,,
0.06352,1.200375,2.440176,-0.021554,0,,,,,
0.07308,1.074057,2.34452,0.010054,0,,,,,
0.092201,1.137216,2.440176,0.010054,0,,,,,
0.089014,0.789841,2.153209,1.843283,0,,,,,
0.104948,0.947739,2.089439,-0.400843,0,,,,,
0.085828,1.168795,2.248865,-0.337628,0,,,,,
0.117696,1.042477,1.706816,-0.211198,0,,,,,
0.06352,0.600364,2.28075,-0.43245,0,,,,,
0.36308,2.684611,3.87501,1.716853,0,,,,,
0.069894,0.789841,2.34452,-0.084769,0,,,,,
0.069894,6.379413,1.515505,-0.748524,0,,,,,
0.117696,0.88458,2.185094,-0.274413,0,,,,,
0.082641,0.979318,2.248865,-0.211198,0,,,,,
0.07308,0.916159,2.185094,-0.179591,0,,,,,
0.041212,1.137216,2.376406,-0.116376,0,,,,,
0.079454,0.947739,2.153209,-0.211198,0,,,,,
0.057146,0.947739,1.579276,-0.242806,0,,,,,
0.031652,0.947739,1.898128,0.357735,0,,,,,
0.038025,0.947739,2.121324,-0.211198,0,,,,,
0.047586,1.231954,2.312635,-0.021554,0,,,,,
0.104948,1.358272,2.472061,0.104876,0,,,,,
0.098575,1.200375,2.376406,0.010054,0,,,,,
0.085828,1.642488,2.312635,-0.053161,0,,,,,
0.095388,0.979318,2.185094,-0.116376,0,,,,,
0.092201,0.88458,2.121324,-0.211198,0,,,,,
0.104948,0.947739,2.312635,-0.211198,0,,,,,
0.117696,1.010898,2.248865,-0.179591,0,,,,,
0.13363,-1.04177,1.961898,-0.179591,0,,,,,
0.095388,1.010898,2.121324,-0.30602,0,,,,,
0.060333,0.789841,2.312635,4.656341,0,,,,,
0.127256,0.979318,3.109765,0.168091,0,,,,,
0.098575,0.88458,2.248865,-0.274413,0,,,,,
0.085828,0.663523,2.312635,-0.242806,0,,,,,
0.101762,0.979318,2.153209,-0.179591,0,,,,,
0.101762,1.48459,2.21698,-0.179591,0,,,,,
-0.000216,1.074057,2.248865,-0.116376,0,,,,,
0.034839,0.916159,2.408291,-0.179591,0,,,,,
